,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air movement acceptability,Air movement preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Subject«s height (cm),Subject«s weight (kg),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
3561,Brazil,0.97,1.0,71.9,0.1,57889,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,32.0,1.0,no change,1.0,no change,22.9,73.1,19.69,170.0,80.0,19.0,66.2,Database 2
3562,Brazil,0.6,1.0,73.1,0.1,57890,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,23.0,0.0,no change,1.0,no change,23.0,73.4,19.69,189.0,80.0,19.0,66.2,Database 2
3563,Brazil,0.6,1.0,70.4,0.1,57891,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,23.0,0.0,no change,1.0,no change,22.4,72.3,19.69,189.0,80.0,19.0,66.2,Database 2
3564,Brazil,0.6,1.0,71.1,0.1,57892,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,23.0,0.0,no change,1.0,no change,23.1,73.5,19.69,189.0,80.0,19.0,66.2,Database 2
3565,Brazil,0.6,1.0,70.3,0.1,57893,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,23.0,0.0,no change,1.0,no change,22.3,72.1,19.69,189.0,80.0,19.0,66.2,Database 2
3566,Brazil,0.6,1.0,68.3,0.1,57894,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,23.0,0.0,no change,1.0,no change,23.4,74.0,19.69,189.0,80.0,19.0,66.2,Database 2
3567,Brazil,0.65,1.0,73.1,0.1,57895,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,32.0,0.0,no change,1.0,no change,23.0,73.4,19.69,167.0,60.0,19.0,66.2,Database 2
3568,Brazil,0.65,1.0,71.0,0.1,57896,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,32.0,-1.0,warmer,1.0,no change,22.4,72.3,19.69,167.0,60.0,19.0,66.2,Database 2
3569,Brazil,0.65,1.0,71.9,0.1,57897,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,32.0,-1.0,warmer,1.0,no change,22.9,73.1,19.69,167.0,60.0,19.0,66.2,Database 2
3570,Brazil,0.65,1.0,68.7,0.1,57898,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,32.0,0.0,no change,1.0,no change,22.7,72.9,19.69,167.0,60.0,19.0,66.2,Database 2
3571,Brazil,0.65,1.0,71.0,0.1,57899,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,32.0,0.0,no change,1.0,no change,23.0,73.5,19.69,167.0,60.0,19.0,66.2,Database 2
3572,Brazil,0.66,1.0,72.2,0.1,57900,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,37.0,2.0,cooler,0.0,more,23.1,73.5,19.69,176.0,80.0,19.0,66.2,Database 2
3573,Brazil,0.66,1.0,74.4,0.1,57901,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,37.0,,,,,22.5,72.6,19.69,176.0,80.0,19.0,66.2,Database 2
3574,Brazil,0.66,1.0,72.2,0.1,57902,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,36.0,,,,,23.1,73.5,19.69,177.0,78.0,19.0,66.2,Database 2
3575,Brazil,0.66,1.0,71.5,0.1,57903,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,36.0,-1.0,warmer,0.0,no change,22.4,72.3,19.69,177.0,78.0,19.0,66.2,Database 2
3576,Brazil,0.95,1.1,71.2,0.1,57904,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,32.0,-1.0,warmer,1.0,no change,23.3,73.9,19.69,174.0,72.0,19.0,66.2,Database 2
3577,Brazil,0.95,1.1,73.2,0.1,57905,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,32.0,0.0,no change,1.0,no change,22.4,72.3,19.69,174.0,72.0,19.0,66.2,Database 2
3578,Brazil,0.95,1.1,71.7,0.1,57906,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,32.0,0.0,no change,1.0,no change,22.9,73.2,19.69,174.0,72.0,19.0,66.2,Database 2
3579,Brazil,0.95,1.1,68.6,0.1,57907,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,32.0,0.0,no change,1.0,no change,22.6,72.7,19.69,174.0,72.0,19.0,66.2,Database 2
3580,Brazil,0.95,1.1,66.1,0.1,57908,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,32.0,1.0,no change,1.0,no change,23.7,74.6,19.69,174.0,72.0,19.0,66.2,Database 2
3581,Brazil,0.66,1.0,71.0,0.1,57909,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,52.0,0.0,no change,1.0,no change,23.4,74.0,19.69,177.0,74.0,19.0,66.2,Database 2
3582,Brazil,0.66,1.0,74.4,0.1,57910,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,52.0,-1.0,warmer,1.0,no change,22.5,72.6,19.69,177.0,74.0,19.0,66.2,Database 2
3583,Brazil,0.66,1.0,71.4,0.1,57911,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,52.0,0.0,no change,1.0,no change,23.0,73.3,19.69,177.0,74.0,19.0,66.2,Database 2
3584,Brazil,0.66,1.0,69.5,0.1,57912,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,52.0,0.0,no change,1.0,no change,22.3,72.2,19.69,177.0,74.0,19.0,66.2,Database 2
3585,Brazil,0.66,1.0,68.8,0.1,57913,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,52.0,0.0,no change,1.0,no change,23.3,73.9,19.69,177.0,74.0,19.0,66.2,Database 2
3586,Brazil,0.63,1.0,70.6,0.1,57914,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,33.0,1.0,cooler,0.0,more,23.5,74.2,19.69,185.0,89.0,19.0,66.2,Database 2
3587,Brazil,0.63,1.0,74.9,0.1,57915,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,33.0,1.0,cooler,0.0,more,22.6,72.7,19.69,185.0,89.0,19.0,66.2,Database 2
3588,Brazil,0.63,1.0,71.1,0.1,57916,"De Vecchi, R. et al. ""Thermal history and its influence on occupants' thermal acceptability and cooling preferences in warm-humid climates: a new desire for comfort?""  Proceedings of 7th Windsor Conference: The changing context of comfort in an unpredictable world Cumberland Lodge, Windsor, UK, 12-15 April 2012. London: Network for Comfort and Energy Use in Buildings, http://nceub.org.uk. ",Renata De Vecchi,2010.0,Winter,Cfa,Humid subtropical,Florianopolis,Office,Air Conditioned,33.0,2.0,cooler,0.0,more,23.1,73.5,19.69,185.0,89.0,19.0,66.2,Database 2
