,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_m (¡C),Tg_m (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Database
2581,Pakistan,0.74,16.65,27.84,0.98,1.01,14.1,0.0,92807,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,26.6,79.9,26.6,79.9,27.0,80.6,27.4,81.3,27.4,81.3,27.4,81.3,0.18,0.0,0.18,Database 1
2582,Pakistan,1.63,57.96,33.8,0.98,1.88,27.3,0.14,92808,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,28.1,82.6,28.1,82.6,28.2,82.7,28.2,82.8,28.2,82.8,28.2,82.8,26.95,0.14,26.95,Database 1
2583,Pakistan,1.15,33.04,29.31,1.0,1.01,20.4,0.12,92809,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,no change,28.6,83.5,28.6,83.5,28.6,83.5,28.6,83.5,28.6,83.5,28.6,83.5,24.11,0.12,24.11,Database 1
2584,Pakistan,1.95,74.53,31.77,1.0,1.01,34.5,0.06,92810,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,30.8,87.4,30.8,87.4,30.7,87.3,30.7,87.3,30.7,87.3,30.7,87.3,11.34,0.06,11.34,Database 1
2585,Pakistan,2.07,79.95,32.22,1.0,1.01,36.2,0.06,92811,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,31.2,88.2,31.2,88.2,31.1,88.1,31.1,88.0,31.1,88.0,31.1,88.0,12.3,0.06,12.3,Database 1
2586,Pakistan,2.31,88.59,33.07,0.96,1.01,41.2,0.08,92812,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,32.0,89.6,32.0,89.6,31.9,89.4,31.8,89.2,31.8,89.2,31.8,89.2,16.56,0.08,16.56,Database 1
2587,Pakistan,2.53,94.0,32.35,1.0,1.01,44.4,0.48,92813,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,32.7,90.9,32.7,90.9,32.7,90.9,32.7,90.9,32.7,90.9,32.7,90.9,93.72,0.48,93.72,Database 1
2588,Pakistan,2.76,97.46,32.98,1.0,1.01,44.2,0.48,92814,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,33.5,92.3,33.5,92.3,33.4,92.1,33.3,91.9,33.3,91.9,33.3,91.9,93.72,0.48,93.72,Database 1
2589,Pakistan,3.0,99.12,34.01,1.0,1.01,45.8,0.48,92815,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,34.4,93.9,34.4,93.9,34.3,93.8,34.3,93.7,34.3,93.7,34.3,93.7,93.72,0.48,93.72,Database 1
2590,Pakistan,3.0,99.12,35.56,1.0,1.01,43.7,0.08,92816,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,34.3,93.7,34.3,93.7,34.3,93.7,34.3,93.7,34.3,93.7,34.3,93.7,16.56,0.08,16.56,Database 1
2591,Pakistan,0.65,13.88,27.62,1.0,1.01,14.1,0.03,92817,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,no change,26.2,79.2,26.2,79.2,26.6,79.8,26.9,80.5,26.9,80.4,26.9,80.4,6.38,0.03,6.38,Database 1
2592,Pakistan,1.32,41.18,29.5,1.0,1.01,17.3,0.01,92818,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,no change,28.7,83.7,28.7,83.7,29.0,84.2,29.3,84.8,29.3,84.7,29.3,84.7,1.97,0.01,1.97,Database 1
2593,Pakistan,1.71,62.06,30.23,1.0,1.01,22.3,0.22,92819,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,30.7,87.3,30.7,87.3,30.8,87.4,30.8,87.5,30.8,87.4,30.8,87.4,43.48,0.22,43.48,Database 1
2594,Pakistan,2.33,89.03,30.98,1.0,1.01,29.3,0.52,92820,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,32.8,91.0,32.8,91.0,32.6,90.7,32.4,90.4,32.5,90.5,32.5,90.5,102.05,0.52,102.05,Database 1
2595,Pakistan,2.72,96.97,31.87,1.0,1.01,32.3,0.62,92821,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,33.9,93.0,33.9,93.0,33.7,92.7,33.5,92.4,33.6,92.5,33.6,92.5,122.85,0.62,122.85,Database 1
2596,Pakistan,2.88,98.46,34.71,1.0,1.01,37.8,0.11,92822,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,34.2,93.6,34.2,93.6,34.0,93.3,33.9,93.0,33.9,93.0,33.9,93.0,21.44,0.11,21.44,Database 1
2597,Pakistan,2.99,99.08,35.45,1.0,1.01,43.7,0.1,92823,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,34.3,93.7,34.3,93.7,34.1,93.5,34.0,93.2,34.0,93.2,34.0,93.2,18.92,0.1,18.92,Database 1
2598,Pakistan,3.0,99.12,39.25,1.0,1.01,53.7,0.34,92824,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,38.4,101.1,38.4,101.1,39.1,102.3,39.8,103.6,39.6,103.3,39.6,103.3,66.22,0.34,66.22,Database 1
2599,Pakistan,3.0,99.12,35.73,1.0,0.77,50.3,0.06,92825,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,34.3,93.7,34.3,93.7,34.5,94.1,34.7,94.5,34.7,94.5,34.7,94.5,12.3,0.06,12.3,Database 1
2600,Pakistan,3.0,99.12,35.51,0.96,0.89,48.8,0.1,92826,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,34.0,93.2,34.0,93.2,34.2,93.6,34.4,94.0,34.4,93.9,34.4,93.9,18.92,0.1,18.92,Database 1
2601,Pakistan,2.28,87.5,32.06,0.96,0.89,15.3,0.07,92827,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,33.2,91.8,33.2,91.8,33.5,92.2,33.7,92.7,33.7,92.7,33.7,92.7,14.35,0.07,14.35,Database 1
2602,Pakistan,2.23,85.82,31.75,0.96,1.01,14.9,0.06,92828,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,32.4,90.3,32.4,90.3,32.7,90.9,33.0,91.5,33.0,91.4,33.0,91.4,11.34,0.06,11.34,Database 1
2603,Pakistan,2.01,77.37,31.18,0.96,1.01,15.3,0.03,92829,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,31.4,88.5,31.4,88.5,31.8,89.3,32.2,90.0,32.2,90.0,32.2,90.0,5.69,0.03,5.69,Database 1
2604,Pakistan,1.21,35.9,29.25,0.96,1.13,37.3,0.26,92830,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,28.5,83.3,28.5,83.3,28.3,82.9,28.0,82.5,28.1,82.6,28.1,82.6,51.2,0.26,51.2,Database 1
2605,Pakistan,1.19,34.6,29.89,0.96,0.89,33.4,0.08,92831,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,29.3,84.7,29.3,84.7,29.2,84.6,29.2,84.5,29.2,84.6,29.2,84.6,16.56,0.08,16.56,Database 1
2606,Pakistan,1.78,65.86,31.09,0.98,1.01,32.8,0.05,92832,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,30.0,86.0,30.0,86.0,30.2,86.3,30.3,86.6,30.3,86.5,30.3,86.5,9.53,0.05,9.53,Database 1
2607,Pakistan,2.17,83.63,32.82,0.98,1.01,43.7,0.08,92833,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,31.3,88.3,31.3,88.3,31.2,88.2,31.2,88.1,31.2,88.2,31.2,88.2,16.56,0.08,16.56,Database 1
2608,Pakistan,2.21,85.21,33.42,0.98,1.13,40.6,0.15,92834,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,31.8,89.2,31.8,89.2,31.7,89.1,31.7,89.0,31.7,89.1,31.7,89.1,29.94,0.15,29.94,Database 1
2609,Pakistan,2.36,90.03,33.0,0.98,1.01,34.5,0.12,92835,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,32.5,90.5,32.5,90.5,32.4,90.3,32.3,90.1,32.3,90.1,32.3,90.1,24.11,0.12,24.11,Database 1
2610,Pakistan,2.27,87.4,32.74,0.96,0.89,37.3,0.15,92836,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,32.7,90.9,32.7,90.9,32.5,90.6,32.4,90.3,32.4,90.3,32.4,90.3,29.94,0.15,29.94,Database 1
2611,Pakistan,2.27,87.33,33.18,0.96,0.77,41.1,0.06,92837,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,32.9,91.2,32.9,91.2,32.9,91.2,32.9,91.2,32.9,91.2,32.9,91.2,12.3,0.06,12.3,Database 1
2612,Pakistan,2.26,86.9,32.89,0.96,0.77,52.8,0.28,92838,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,32.4,90.3,32.4,90.3,32.7,90.8,33.0,91.3,32.9,91.2,32.9,91.2,55.3,0.28,55.3,Database 1
2613,Pakistan,1.16,33.35,29.07,0.96,0.89,50.8,0.52,92839,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,no change,29.4,84.9,29.4,84.9,29.4,84.9,29.4,84.9,29.4,84.9,29.4,84.9,102.05,0.52,102.05,Database 1
2614,Pakistan,0.56,11.68,27.28,0.96,0.89,48.8,0.81,92840,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,1.0,no change,28.2,82.8,28.2,82.8,28.1,82.6,28.1,82.5,28.1,82.6,28.1,82.6,159.45,0.81,159.45,Database 1
2615,Pakistan,1.31,40.57,30.42,0.98,1.88,46.3,0.81,92841,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,1.0,no change,26.4,79.5,26.4,79.5,26.3,79.4,26.3,79.3,26.3,79.3,26.3,79.3,159.45,0.81,159.45,Database 1
2616,Pakistan,0.36,7.7,26.97,0.98,1.01,38.4,0.11,92842,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,1.0,no change,25.1,77.2,25.1,77.2,25.0,77.1,25.0,77.0,25.0,77.0,25.0,77.0,21.44,0.11,21.44,Database 1
2617,Pakistan,-0.64,13.67,23.71,0.98,1.01,14.8,0.34,92843,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,1.0,no change,23.4,74.1,23.4,74.1,23.2,73.7,22.9,73.3,23.0,73.4,23.0,73.4,66.22,0.34,66.22,Database 1
2618,Pakistan,-0.66,14.24,23.26,0.96,1.13,26.5,0.22,92844,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,1.0,no change,21.4,70.5,21.4,70.5,21.2,70.1,20.9,69.7,21.0,69.8,21.0,69.8,43.48,0.22,43.48,Database 1
2619,Pakistan,0.57,11.81,26.55,0.98,1.88,13.5,0.71,92845,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,no change,23.4,74.1,23.4,74.1,22.7,72.9,22.0,71.6,22.3,72.1,22.3,72.1,138.9,0.71,138.9,Database 1
2620,Pakistan,1.11,31.18,28.88,1.0,1.01,14.1,0.06,92846,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,no change,28.3,82.9,28.3,82.9,28.4,83.0,28.4,83.1,28.4,83.1,28.4,83.1,11.34,0.06,11.34,Database 1
2621,Pakistan,1.44,47.41,30.13,1.0,1.01,30.0,0.07,92847,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,29.1,84.4,29.1,84.4,29.0,84.3,29.0,84.2,29.0,84.2,29.0,84.2,14.35,0.07,14.35,Database 1
2622,Pakistan,1.71,62.53,30.88,1.0,1.01,30.0,0.04,92848,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,30.0,86.0,30.0,86.0,30.0,86.0,30.0,86.0,30.0,86.0,30.0,86.0,7.87,0.04,7.87,Database 1
2623,Pakistan,2.13,82.2,32.6,1.0,1.01,38.9,0.11,92849,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,31.5,88.7,31.5,88.7,31.3,88.4,31.2,88.1,31.2,88.2,31.2,88.2,21.44,0.11,21.44,Database 1
2624,Pakistan,2.46,92.63,34.01,1.0,1.01,45.8,0.14,92850,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,32.4,90.3,32.4,90.3,32.2,90.0,32.1,89.7,32.1,89.8,32.1,89.8,26.95,0.14,26.95,Database 1
2625,Pakistan,1.96,74.74,30.76,1.0,1.01,46.3,0.52,92851,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,30.9,87.6,30.9,87.6,30.9,87.6,30.9,87.6,30.9,87.6,30.9,87.6,102.05,0.52,102.05,Database 1
2626,Pakistan,2.06,79.32,32.3,1.0,1.01,48.3,0.2,92852,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,30.8,87.4,30.8,87.4,30.9,87.6,31.0,87.8,31.0,87.8,31.0,87.8,39.86,0.2,39.86,Database 1
2627,Pakistan,2.34,89.41,33.6,1.0,1.01,46.8,0.08,92853,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,31.6,88.9,31.6,88.9,31.7,89.1,31.8,89.3,31.8,89.2,31.8,89.2,16.56,0.08,16.56,Database 1
2628,Pakistan,2.45,92.35,32.65,1.0,1.01,51.8,0.45,92854,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,32.2,90.0,32.2,90.0,32.1,89.9,32.1,89.7,32.1,89.8,32.1,89.8,88.37,0.45,88.37,Database 1
2629,Pakistan,2.55,94.38,34.65,1.0,1.01,52.9,0.07,92855,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,32.1,89.8,32.1,89.8,32.2,89.9,32.2,90.0,32.2,90.0,32.2,90.0,14.35,0.07,14.35,Database 1
2630,Pakistan,2.4,91.22,34.18,1.0,1.01,53.4,0.06,92856,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,31.6,88.9,31.6,88.9,31.6,88.9,31.6,88.9,31.6,88.9,31.6,88.9,12.3,0.06,12.3,Database 1
2631,Pakistan,1.55,53.58,31.75,0.96,0.77,53.2,0.02,92857,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,30.2,86.4,30.2,86.4,30.5,86.8,30.7,87.3,30.7,87.3,30.7,87.3,3.33,0.02,3.33,Database 1
2632,Pakistan,0.99,25.62,28.54,1.0,1.01,14.2,0.06,92858,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,27.7,81.9,27.7,81.9,27.9,82.1,28.0,82.4,28.0,82.4,28.0,82.4,11.34,0.06,11.34,Database 1
2633,Pakistan,0.83,19.49,28.37,1.0,1.01,14.2,0.12,92859,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,27.4,81.3,27.4,81.3,27.6,81.7,27.8,82.1,27.8,82.0,27.8,82.0,24.11,0.12,24.11,Database 1
2634,Pakistan,0.96,24.37,28.69,1.0,1.01,14.1,0.12,92860,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,1.0,no change,28.1,82.6,28.1,82.6,28.1,82.6,28.1,82.6,28.1,82.6,28.1,82.6,24.11,0.12,24.11,Database 1
2635,Pakistan,0.9,22.06,28.46,1.0,1.01,14.1,0.15,92861,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,28.0,82.4,28.0,82.4,28.0,82.4,28.0,82.4,28.0,82.4,28.0,82.4,29.94,0.15,29.94,Database 1
2636,Pakistan,1.15,32.75,29.3,1.0,1.01,17.3,0.14,92862,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,28.7,83.7,28.7,83.7,28.8,83.8,28.8,83.9,28.8,83.8,28.8,83.8,26.95,0.14,26.95,Database 1
2637,Pakistan,0.85,20.28,28.05,1.0,1.01,17.9,0.2,92863,"Nicol, J. F., G. N. Jami, O. Sykes, M. Humpherys, S. Roaf and M. Hancock. (1994) Thermal Comfort in Pakistan. Oxford Brookes University.",Fergus Nicol,1993.0,Summer,BWh,Hot desert,Quetta,Naturally Ventilated,32.0,2.0,cooler,27.9,82.2,27.9,82.2,27.8,82.1,27.8,82.0,27.8,82.0,27.8,82.0,39.86,0.2,39.86,Database 1
