,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air temperature (¡C),Air temperature (¡F),Tg_h (¡C),Tg_h (¡F),Humidity preference,Air velocity (fpm),Subject«s height (cm),Subject«s weight (kg),Fan,Window,Door,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
103,Malaysia,0.34,0.9,62.0,0.4,25320,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kuala Lumpur,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,warmer,32.2,90.0,32.3,90.1,no change,78.74,157.0,68.0,1.0,0.0,1.0,28.0,82.4,Database 2
104,Malaysia,0.47,1.1,63.5,0.2,25321,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kuala Lumpur,Multifamily housing,Naturally Ventilated,36.0,1.0,1.0,cooler,32.2,90.0,32.5,90.5,more humid,39.37,170.0,70.0,1.0,0.0,1.0,28.0,82.4,Database 2
105,Malaysia,0.21,1.0,66.2,0.2,25322,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kuala Lumpur,Multifamily housing,Naturally Ventilated,25.0,2.0,0.0,cooler,32.2,90.0,32.5,90.5,more humid,39.37,168.0,80.0,1.0,1.0,0.0,28.0,82.4,Database 2
106,Malaysia,0.28,1.0,66.5,0.7,25323,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kuala Lumpur,Multifamily housing,Naturally Ventilated,56.0,0.0,1.0,cooler,32.2,90.0,32.3,90.1,no change,137.8,175.0,56.0,1.0,1.0,0.0,28.0,82.4,Database 2
107,Malaysia,0.22,0.9,56.0,0.1,25324,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,25.0,1.0,0.0,cooler,31.3,88.3,31.5,88.7,more humid,19.69,170.0,63.0,1.0,1.0,1.0,28.0,82.4,Database 2
108,Malaysia,0.37,1.0,53.0,0.1,25325,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,25.0,2.0,0.0,cooler,32.1,89.8,32.5,90.5,more humid,19.69,151.0,58.0,1.0,1.0,1.0,28.0,82.4,Database 2
109,Malaysia,0.23,0.9,55.0,0.2,25326,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.5,88.7,31.8,89.2,more humid,39.37,152.0,60.0,1.0,1.0,1.0,28.0,82.4,Database 2
110,Malaysia,0.37,1.0,57.0,0.2,25327,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.9,89.4,32.0,89.6,more humid,39.37,161.0,55.0,1.0,1.0,1.0,28.0,82.4,Database 2
111,Malaysia,0.18,1.1,57.0,0.2,25328,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,17.0,0.0,1.0,warmer,31.9,89.4,32.0,89.6,no change,39.37,171.0,80.0,1.0,1.0,1.0,28.0,82.4,Database 2
112,Malaysia,0.37,1.3,52.0,0.1,25329,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,17.0,2.0,0.0,no change,31.0,87.8,31.3,88.3,more humid,19.69,156.0,46.0,1.0,1.0,1.0,28.0,82.4,Database 2
113,Malaysia,0.17,1.1,52.0,0.1,25330,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,25.0,2.0,0.0,no change,31.0,87.8,31.3,88.3,more humid,19.69,162.0,50.0,1.0,1.0,1.0,28.0,82.4,Database 2
114,Malaysia,0.23,1.2,56.0,0.7,25331,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,17.0,-2.0,1.0,cooler,31.8,89.2,31.9,89.4,no change,137.8,152.0,,1.0,1.0,1.0,28.0,82.4,Database 2
115,Malaysia,0.2,1.0,56.0,0.7,25332,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,17.0,0.0,1.0,no change,31.8,89.2,31.9,89.4,no change,137.8,170.0,65.0,1.0,1.0,1.0,28.0,82.4,Database 2
116,Malaysia,0.11,1.0,56.0,0.7,25333,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,17.0,2.0,1.0,warmer,31.8,89.2,31.9,89.4,drier,137.8,152.0,50.0,1.0,1.0,1.0,28.0,82.4,Database 2
117,Malaysia,0.29,0.9,54.0,0.4,25334,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,25.0,2.0,0.0,warmer,32.1,89.8,32.2,90.0,more humid,78.74,163.0,55.0,1.0,0.0,1.0,28.0,82.4,Database 2
118,Malaysia,0.37,1.3,58.0,0.1,25335,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,25.0,1.0,0.0,no change,31.7,89.1,31.8,89.2,more humid,19.69,168.0,57.0,1.0,1.0,1.0,28.0,82.4,Database 2
119,Malaysia,0.48,1.3,58.0,0.1,25336,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,,Multifamily housing,Naturally Ventilated,36.0,2.0,1.0,cooler,31.7,89.1,31.8,89.2,more humid,19.69,170.0,80.0,1.0,1.0,1.0,28.0,82.4,Database 2
120,Malaysia,0.27,0.9,69.0,0.1,25337,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-1.0,1.0,no change,31.4,88.5,32.0,89.6,no change,19.69,163.0,65.0,0.0,1.0,1.0,28.0,82.4,Database 2
121,Malaysia,0.27,1.3,72.0,0.1,25338,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,2.0,0.0,cooler,31.1,88.0,31.6,88.9,drier,19.69,160.0,52.0,0.0,1.0,1.0,28.0,82.4,Database 2
122,Malaysia,0.28,1.0,67.0,0.2,25339,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,-2.0,1.0,no change,30.6,87.1,31.1,88.0,no change,39.37,,68.0,1.0,1.0,1.0,28.0,82.4,Database 2
123,Malaysia,0.45,0.9,69.0,0.7,25340,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,56.0,2.0,1.0,no change,30.2,86.4,30.8,87.4,no change,137.8,152.0,70.0,1.0,1.0,1.0,28.0,82.4,Database 2
124,Malaysia,0.22,1.0,70.0,0.2,25341,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,0.0,1.0,cooler,29.8,85.6,30.2,86.4,no change,39.37,152.0,68.2,1.0,1.0,1.0,28.0,82.4,Database 2
125,Malaysia,0.14,1.0,69.0,0.2,25342,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,cooler,30.3,86.5,30.8,87.4,no change,39.37,168.0,68.0,1.0,1.0,1.0,28.0,82.4,Database 2
126,Malaysia,0.29,1.1,63.0,0.1,25343,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,2.0,1.0,cooler,31.2,88.2,31.8,89.2,more humid,19.69,158.0,68.0,1.0,1.0,1.0,28.0,82.4,Database 2
127,Malaysia,0.19,1.1,64.0,0.4,25344,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,56.0,2.0,1.0,no change,31.2,88.2,31.4,88.5,drier,78.74,158.0,86.0,1.0,0.0,1.0,28.0,82.4,Database 2
128,Malaysia,0.37,1.1,64.0,0.7,25345,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,31.3,88.3,31.4,88.5,drier,137.8,170.0,68.0,1.0,1.0,1.0,28.0,82.4,Database 2
129,Malaysia,0.34,1.1,67.7,0.1,25346,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,1.0,no change,31.1,88.0,31.2,88.2,drier,19.69,152.0,50.0,1.0,0.0,1.0,28.0,82.4,Database 2
130,Malaysia,0.37,1.1,68.0,0.2,25347,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,no change,31.1,88.0,31.5,88.7,more humid,39.37,153.0,85.0,1.0,0.0,0.0,28.0,82.4,Database 2
131,Malaysia,0.4,1.3,68.0,0.2,25348,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,cooler,31.1,88.0,31.5,88.7,no change,39.37,176.0,64.0,1.0,0.0,0.0,28.0,82.4,Database 2
132,Malaysia,0.4,1.3,68.0,0.2,25349,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,no change,31.5,88.7,31.6,88.9,more humid,39.37,172.0,62.0,1.0,1.0,1.0,28.0,82.4,Database 2
133,Malaysia,0.33,1.1,68.0,0.2,25350,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,1.0,no change,31.5,88.7,31.6,88.9,more humid,39.37,160.0,50.0,1.0,1.0,1.0,28.0,82.4,Database 2
134,Malaysia,0.35,1.0,74.0,1.0,25351,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,0.0,1.0,no change,31.0,87.8,31.6,88.9,no change,196.85,165.0,80.0,1.0,0.0,1.0,28.0,82.4,Database 2
135,Malaysia,0.18,1.0,73.0,0.2,25352,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,-1.0,1.0,no change,31.2,88.2,31.4,88.5,more humid,39.37,165.0,82.0,1.0,1.0,1.0,28.0,82.4,Database 2
136,Malaysia,0.18,1.1,74.0,0.2,25353,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,-1.0,1.0,no change,30.8,87.4,31.0,87.8,drier,39.37,170.0,90.0,1.0,0.0,1.0,28.0,82.4,Database 2
137,Malaysia,0.4,1.0,73.4,0.2,25354,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,30.8,87.4,31.0,87.8,drier,39.37,173.0,,1.0,1.0,1.0,28.0,82.4,Database 2
138,Malaysia,0.09,0.9,75.0,0.1,25355,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,-1.0,1.0,cooler,30.5,86.9,30.6,87.1,no change,19.69,155.0,90.0,1.0,1.0,1.0,28.0,82.4,Database 2
139,Malaysia,0.41,1.3,75.0,0.1,25356,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,2.0,1.0,cooler,30.3,86.5,30.5,86.9,more humid,19.69,151.0,78.0,1.0,1.0,1.0,28.0,82.4,Database 2
140,Malaysia,0.19,1.1,73.4,0.2,25357,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,no change,30.5,86.9,30.6,87.1,more humid,39.37,150.0,55.0,1.0,1.0,1.0,28.0,82.4,Database 2
141,Malaysia,0.09,1.1,56.4,0.2,25358,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,1.0,1.0,cooler,33.5,92.3,33.7,92.7,more humid,39.37,170.0,46.3,1.0,1.0,1.0,28.0,82.4,Database 2
142,Malaysia,0.33,0.9,60.0,0.2,25359,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,2.0,1.0,cooler,33.1,91.6,33.2,91.8,more humid,39.37,150.0,60.0,1.0,0.0,1.0,28.0,82.4,Database 2
143,Malaysia,0.2,1.0,58.0,0.2,25360,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,1.0,0.0,no change,33.5,92.3,33.6,92.5,no change,39.37,152.0,40.0,1.0,1.0,1.0,28.0,82.4,Database 2
144,Malaysia,0.29,1.0,57.0,0.2,25361,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,2.0,1.0,cooler,33.1,91.6,33.3,91.9,more humid,39.37,163.0,60.0,1.0,1.0,1.0,28.0,82.4,Database 2
145,Malaysia,0.18,1.0,60.0,0.2,25362,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,66.0,2.0,1.0,cooler,32.4,90.3,32.5,90.5,more humid,39.37,170.0,80.0,1.0,1.0,1.0,28.0,82.4,Database 2
146,Malaysia,0.35,1.0,57.0,0.2,25363,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,66.0,2.0,0.0,no change,31.9,89.4,32.1,89.8,drier,39.37,160.0,62.0,1.0,1.0,1.0,28.0,82.4,Database 2
147,Malaysia,0.5,1.2,65.6,0.6,25364,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,1.0,1.0,no change,31.2,88.2,31.3,88.3,drier,118.11,168.0,69.0,1.0,1.0,1.0,28.0,82.4,Database 2
148,Malaysia,0.18,1.0,77.6,0.65,25365,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,no change,29.9,85.8,30.4,86.7,no change,127.95,163.0,70.0,1.0,1.0,1.0,28.0,82.4,Database 2
149,Malaysia,0.15,0.9,77.7,0.0,25366,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,no change,28.5,83.3,28.8,83.8,no change,0.0,157.0,65.0,0.0,0.0,1.0,28.0,82.4,Database 2
150,Malaysia,0.33,0.9,72.0,0.0,25367,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,-2.0,1.0,no change,29.1,84.4,29.7,85.5,no change,0.0,148.0,70.0,0.0,0.0,1.0,28.0,82.4,Database 2
151,Malaysia,0.35,0.9,76.0,0.2,25368,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,no change,28.3,82.9,28.6,83.5,no change,39.37,150.0,62.0,1.0,1.0,1.0,28.0,82.4,Database 2
152,Malaysia,0.34,1.3,76.5,0.1,25369,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,56.0,-2.0,1.0,no change,28.5,83.3,28.6,83.5,no change,19.69,155.0,70.0,1.0,1.0,1.0,28.0,82.4,Database 2
153,Malaysia,0.23,1.0,77.6,0.1,25370,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,0.0,1.0,cooler,28.2,82.8,28.5,83.3,drier,19.69,165.0,54.0,1.0,1.0,1.0,28.0,82.4,Database 2
154,Malaysia,0.37,1.0,77.6,0.1,25371,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,2.0,1.0,cooler,28.2,82.8,28.5,83.3,more humid,19.69,168.0,60.0,1.0,1.0,1.0,28.0,82.4,Database 2
155,Malaysia,0.48,1.0,75.0,0.1,25372,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Summer,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,-2.0,1.0,cooler,28.7,83.7,29.0,84.2,no change,19.69,155.0,42.0,1.0,0.0,1.0,28.0,82.4,Database 2
156,Malaysia,0.29,1.0,68.9,0.2,25373,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,17.0,1.0,1.0,cooler,31.4,88.5,31.6,88.9,no change,39.37,182.0,75.0,1.0,1.0,0.0,28.0,82.4,Database 2
157,Malaysia,0.33,1.1,68.6,0.2,25374,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,46.0,-1.0,1.0,no change,30.5,86.9,30.6,87.1,no change,39.37,168.0,78.0,1.0,1.0,0.0,28.0,82.4,Database 2
158,Malaysia,0.41,1.0,75.0,0.2,25375,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,-1.0,1.0,no change,29.9,85.8,30.1,86.2,drier,39.37,157.0,54.0,1.0,0.0,0.0,28.0,82.4,Database 2
159,Malaysia,0.3,1.0,69.0,0.0,25376,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,1.0,0.0,no change,30.3,86.5,30.6,87.1,more humid,0.0,160.0,74.0,0.0,1.0,0.0,28.0,82.4,Database 2
160,Malaysia,0.19,1.0,67.8,0.1,25377,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,25.0,-1.0,1.0,no change,30.3,86.5,30.7,87.3,no change,19.69,155.0,42.0,1.0,0.0,1.0,28.0,82.4,Database 2
161,Malaysia,0.31,1.0,69.0,0.1,25378,"Djamila, H., Chu, C. M., & Kumaresan, S. (2013). Field study of thermal comfort in residential buildings in the equatorial hot-humid climate of Malaysia. Building and Environment, 62, 133-142.",Djamila,2007.0,Autumn,Af,Tropical rainforest,Kota Kinabalu,Multifamily housing,Naturally Ventilated,36.0,2.0,0.0,no change,31.4,88.5,31.7,89.1,more humid,19.69,157.0,62.0,1.0,1.0,0.0,28.0,82.4,Database 2
