,Country,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
714,Iran,0.46,2.7,29.3,0.16,8995,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.0,84.3,31.5,17.0,62.6,Database 2
715,Iran,0.46,2.7,33.6,0.17,8996,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.3,84.7,33.46,17.0,62.6,Database 2
716,Iran,0.46,1.9,26.2,0.09,8997,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,29.5,85.1,17.72,17.0,62.6,Database 2
717,Iran,0.46,1.9,32.3,0.07,8998,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.3,84.8,13.78,17.0,62.6,Database 2
718,Iran,0.63,1.6,32.5,0.08,8999,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.8,85.7,15.75,17.0,62.6,Database 2
719,Iran,0.63,1.6,25.7,0.06,9000,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,30.0,86.0,11.81,17.0,62.6,Database 2
720,Iran,0.63,2.4,31.4,0.07,9001,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,30.2,86.3,13.78,17.0,62.6,Database 2
721,Iran,0.63,2.4,31.2,0.08,9002,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.3,86.6,15.75,17.0,62.6,Database 2
722,Iran,0.63,2.7,27.9,0.08,9003,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.7,87.2,15.75,17.0,62.6,Database 2
723,Iran,0.63,2.4,27.8,0.08,9004,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.5,15.75,17.0,62.6,Database 2
724,Iran,0.5,2.7,39.2,0.14,9005,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,29.8,85.7,27.56,17.0,62.6,Database 2
725,Iran,0.5,2.7,40.4,0.16,9006,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,29.4,84.9,31.5,17.0,62.6,Database 2
726,Iran,0.5,2.7,43.3,0.14,9007,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,29.3,84.8,27.56,17.0,62.6,Database 2
727,Iran,0.5,2.4,44.9,0.17,9008,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,28.9,84.0,33.46,17.0,62.6,Database 2
728,Iran,0.5,2.4,40.5,0.2,9009,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.3,84.8,39.37,17.0,62.6,Database 2
729,Iran,0.45,1.9,30.0,0.08,9010,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.4,85.0,15.75,17.0,62.6,Database 2
730,Iran,0.45,1.9,32.5,0.08,9011,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.8,85.7,15.75,17.0,62.6,Database 2
731,Iran,0.45,2.7,25.7,0.06,9012,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,30.0,86.0,11.81,17.0,62.6,Database 2
732,Iran,0.45,2.7,31.4,0.07,9013,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.2,86.3,13.78,17.0,62.6,Database 2
733,Iran,0.45,2.7,31.2,0.08,9014,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.3,86.6,15.75,17.0,62.6,Database 2
734,Iran,0.45,2.7,27.9,0.08,9015,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.7,87.2,15.75,17.0,62.6,Database 2
735,Iran,0.45,2.4,27.8,0.08,9016,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.5,15.75,17.0,62.6,Database 2
736,Iran,0.45,2.4,39.2,0.14,9017,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,29.8,85.7,27.56,17.0,62.6,Database 2
737,Iran,0.53,1.2,30.0,0.08,9018,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,29.4,85.0,15.75,17.0,62.6,Database 2
738,Iran,0.53,1.2,32.5,0.08,9019,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.8,85.7,15.75,17.0,62.6,Database 2
739,Iran,0.53,1.2,25.7,0.06,9020,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,30.0,86.0,11.81,17.0,62.6,Database 2
740,Iran,0.45,1.2,31.4,0.07,9021,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.2,86.3,13.78,17.0,62.6,Database 2
741,Iran,0.45,1.6,31.2,0.08,9022,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.3,86.6,15.75,17.0,62.6,Database 2
742,Iran,0.45,1.6,27.9,0.08,9023,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.7,87.2,15.75,17.0,62.6,Database 2
743,Iran,0.37,1.2,27.8,0.08,9024,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.5,15.75,17.0,62.6,Database 2
744,Iran,0.37,1.6,39.2,0.14,9025,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,29.8,85.7,27.56,17.0,62.6,Database 2
745,Iran,0.37,1.6,40.4,0.16,9026,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,29.4,84.9,31.5,17.0,62.6,Database 2
746,Iran,0.37,1.6,43.3,0.14,9027,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,29.3,84.8,27.56,17.0,62.6,Database 2
747,Iran,0.37,1.2,30.0,0.08,9028,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,no change,29.4,85.0,15.75,17.0,62.6,Database 2
748,Iran,0.37,1.9,32.5,0.08,9029,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.8,85.7,15.75,17.0,62.6,Database 2
749,Iran,0.37,1.9,25.7,0.06,9030,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,30.0,86.0,11.81,17.0,62.6,Database 2
750,Iran,0.37,1.9,26.0,0.04,9031,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.0,86.0,7.87,17.0,62.6,Database 2
751,Iran,0.37,2.7,31.4,0.07,9032,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.2,86.3,13.78,17.0,62.6,Database 2
752,Iran,0.37,2.7,27.6,0.08,9033,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.3,86.6,15.75,17.0,62.6,Database 2
753,Iran,0.37,2.7,31.2,0.08,9034,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.3,86.6,15.75,17.0,62.6,Database 2
754,Iran,0.37,2.7,27.9,0.08,9035,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.7,87.2,15.75,17.0,62.6,Database 2
755,Iran,0.37,2.7,27.8,0.08,9036,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.5,15.75,17.0,62.6,Database 2
756,Iran,0.37,2.7,39.2,0.14,9037,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,29.8,85.7,27.56,17.0,62.6,Database 2
757,Iran,0.37,2.7,40.4,0.16,9038,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.4,84.9,31.5,17.0,62.6,Database 2
758,Iran,0.37,1.9,16.4,0.03,9039,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.2,88.1,5.91,17.0,62.6,Database 2
759,Iran,0.37,1.9,15.6,0.07,9040,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,32.1,89.8,13.78,17.0,62.6,Database 2
760,Iran,0.37,1.9,12.1,0.04,9041,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,32.6,90.6,7.87,17.0,62.6,Database 2
761,Iran,0.37,2.1,17.8,0.03,9042,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.9,89.5,5.91,17.0,62.6,Database 2
762,Iran,0.37,2.1,14.2,0.16,9043,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.2,88.1,31.5,17.0,62.6,Database 2
763,Iran,0.37,1.9,18.4,0.14,9044,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.6,27.56,17.0,62.6,Database 2
764,Iran,0.37,1.9,13.9,0.17,9045,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.3,86.6,33.46,17.0,62.6,Database 2
765,Iran,0.37,1.9,14.9,0.19,9046,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.6,37.4,17.0,62.6,Database 2
766,Iran,0.37,1.9,17.9,0.2,9047,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,28.8,83.9,39.37,17.0,62.6,Database 2
767,Iran,0.37,1.9,14.5,0.2,9048,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.3,84.8,39.37,17.0,62.6,Database 2
768,Iran,0.63,2.7,16.4,0.03,9049,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.2,88.1,5.91,17.0,62.6,Database 2
769,Iran,0.63,2.7,15.6,0.07,9050,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,2.0,cooler,32.1,89.8,13.78,17.0,62.6,Database 2
770,Iran,0.63,2.1,17.8,0.03,9051,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.9,89.5,5.91,17.0,62.6,Database 2
771,Iran,0.63,2.1,18.4,0.14,9052,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.6,27.56,17.0,62.6,Database 2
772,Iran,0.63,2.1,14.9,0.19,9053,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.6,37.4,17.0,62.6,Database 2
773,Iran,0.63,1.2,14.5,0.2,9054,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,29.3,84.8,39.37,17.0,62.6,Database 2
774,Iran,0.37,1.9,16.4,0.03,9055,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.2,88.1,5.91,17.0,62.6,Database 2
775,Iran,0.37,1.6,15.6,0.07,9056,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,32.1,89.8,13.78,17.0,62.6,Database 2
776,Iran,0.37,2.4,17.8,0.03,9057,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.9,89.5,5.91,17.0,62.6,Database 2
777,Iran,0.37,2.4,18.4,0.14,9058,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.6,27.56,17.0,62.6,Database 2
778,Iran,0.37,2.4,14.9,0.19,9059,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.6,37.4,17.0,62.6,Database 2
779,Iran,0.49,2.7,16.4,0.03,9060,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.2,88.1,5.91,17.0,62.6,Database 2
780,Iran,0.49,2.7,15.6,0.07,9061,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,32.1,89.8,13.78,17.0,62.6,Database 2
781,Iran,0.49,2.7,12.1,0.04,9062,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,32.6,90.6,7.87,17.0,62.6,Database 2
782,Iran,0.49,2.4,17.8,0.03,9063,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.9,89.5,5.91,17.0,62.6,Database 2
783,Iran,0.49,2.4,14.2,0.16,9064,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.2,88.1,31.5,17.0,62.6,Database 2
784,Iran,0.49,2.4,18.4,0.14,9065,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.6,27.56,17.0,62.6,Database 2
785,Iran,0.49,2.4,13.9,0.17,9066,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.3,86.6,33.46,17.0,62.6,Database 2
786,Iran,0.49,2.4,14.9,0.19,9067,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.9,87.6,37.4,17.0,62.6,Database 2
787,Iran,0.49,1.9,17.9,0.2,9068,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,-1.0,cooler,28.8,83.9,39.37,17.0,62.6,Database 2
788,Iran,0.49,1.9,14.5,0.2,9069,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,29.3,84.8,39.37,17.0,62.6,Database 2
789,Iran,0.49,1.2,27.9,0.11,9070,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.2,86.3,21.65,17.0,62.6,Database 2
790,Iran,0.49,1.9,27.6,0.14,9071,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.3,86.5,27.56,17.0,62.6,Database 2
791,Iran,0.49,1.9,28.2,0.15,9072,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.7,87.2,29.53,17.0,62.6,Database 2
792,Iran,0.49,1.9,27.7,0.14,9073,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.0,87.8,27.56,17.0,62.6,Database 2
793,Iran,0.49,2.1,28.9,0.11,9074,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.1,87.9,21.65,17.0,62.6,Database 2
794,Iran,0.49,2.1,24.6,0.09,9075,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.3,88.3,17.72,17.0,62.6,Database 2
795,Iran,0.49,2.1,19.3,0.09,9076,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.4,88.5,17.72,17.0,62.6,Database 2
796,Iran,0.49,2.7,26.8,0.09,9077,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.4,88.4,17.72,17.0,62.6,Database 2
797,Iran,0.49,2.1,23.5,0.09,9078,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.3,88.4,17.72,17.0,62.6,Database 2
798,Iran,0.49,1.2,31.2,0.11,9079,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.1,88.0,21.65,17.0,62.6,Database 2
799,Iran,0.49,1.2,34.8,0.11,9080,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,31.4,88.5,21.65,17.0,62.6,Database 2
800,Iran,0.45,1.9,28.8,0.09,9081,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,no change,30.4,86.7,17.72,17.0,62.6,Database 2
801,Iran,0.45,1.9,27.9,0.11,9082,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,30.2,86.3,21.65,17.0,62.6,Database 2
802,Iran,0.45,1.9,27.6,0.14,9083,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,30.3,86.5,27.56,17.0,62.6,Database 2
803,Iran,0.45,2.1,28.2,0.15,9084,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.7,87.2,29.53,17.0,62.6,Database 2
804,Iran,0.45,2.1,27.7,0.14,9085,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.0,87.8,27.56,17.0,62.6,Database 2
805,Iran,0.45,2.1,28.9,0.11,9086,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.1,87.9,21.65,17.0,62.6,Database 2
806,Iran,0.45,2.4,24.6,0.09,9087,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.3,88.3,17.72,17.0,62.6,Database 2
807,Iran,0.45,2.1,19.3,0.09,9088,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.4,88.5,17.72,17.0,62.6,Database 2
808,Iran,0.45,2.4,26.8,0.09,9089,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.4,88.4,17.72,17.0,62.6,Database 2
809,Iran,0.45,2.1,23.5,0.09,9090,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.3,88.4,17.72,17.0,62.6,Database 2
810,Iran,0.45,2.4,31.2,0.11,9091,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.1,88.0,21.65,17.0,62.6,Database 2
811,Iran,0.75,1.9,28.8,0.09,9092,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.4,86.7,17.72,17.0,62.6,Database 2
812,Iran,0.75,1.9,27.9,0.11,9093,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,30.2,86.3,21.65,17.0,62.6,Database 2
813,Iran,0.75,1.9,27.6,0.14,9094,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,0.0,cooler,30.3,86.5,27.56,17.0,62.6,Database 2
814,Iran,0.75,1.9,28.2,0.15,9095,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.7,87.2,29.53,17.0,62.6,Database 2
815,Iran,0.75,1.9,27.7,0.14,9096,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.0,87.8,27.56,17.0,62.6,Database 2
816,Iran,0.63,1.9,28.9,0.11,9097,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.1,87.9,21.65,17.0,62.6,Database 2
817,Iran,0.63,1.9,24.6,0.09,9098,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.3,88.3,17.72,17.0,62.6,Database 2
818,Iran,0.63,2.1,19.3,0.09,9099,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.4,88.5,17.72,17.0,62.6,Database 2
819,Iran,0.63,2.1,26.8,0.09,9100,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.4,88.4,17.72,17.0,62.6,Database 2
820,Iran,0.63,2.1,23.5,0.09,9101,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.3,88.4,17.72,17.0,62.6,Database 2
821,Iran,0.63,1.9,31.2,0.11,9102,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.1,88.0,21.65,17.0,62.6,Database 2
822,Iran,0.63,1.9,34.8,0.11,9103,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.4,88.5,21.65,17.0,62.6,Database 2
823,Iran,0.71,2.1,27.6,0.14,9104,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.3,86.5,27.56,17.0,62.6,Database 2
824,Iran,0.71,2.2,28.2,0.15,9105,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.7,87.2,29.53,17.0,62.6,Database 2
825,Iran,0.71,2.7,27.7,0.14,9106,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.0,87.8,27.56,17.0,62.6,Database 2
826,Iran,0.71,2.7,28.9,0.11,9107,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.1,87.9,21.65,17.0,62.6,Database 2
827,Iran,0.71,2.7,24.6,0.09,9108,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.3,88.3,17.72,17.0,62.6,Database 2
828,Iran,0.71,2.9,19.3,0.09,9109,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.4,88.5,17.72,17.0,62.6,Database 2
829,Iran,0.71,2.9,26.8,0.09,9110,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.4,88.4,17.72,17.0,62.6,Database 2
830,Iran,0.71,2.9,23.5,0.09,9111,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.3,88.4,17.72,17.0,62.6,Database 2
831,Iran,0.63,2.9,28.8,0.09,9112,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.4,86.7,17.72,17.0,62.6,Database 2
832,Iran,0.63,2.9,27.9,0.11,9113,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.2,86.3,21.65,17.0,62.6,Database 2
833,Iran,0.63,2.7,27.6,0.14,9114,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.3,86.5,27.56,17.0,62.6,Database 2
834,Iran,0.63,2.7,28.2,0.15,9115,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,30.7,87.2,29.53,17.0,62.6,Database 2
835,Iran,0.63,2.7,27.7,0.14,9116,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.0,87.8,27.56,17.0,62.6,Database 2
836,Iran,0.47,1.9,26.8,0.09,9117,Shahin Heidari,1999.0,Summer,Csa,Hot-summer Mediterranean,Ilam,Office,Naturally Ventilated,,1.0,cooler,31.4,88.4,17.72,17.0,62.6,Database 2
