,Country,Clo,Met,Relative humidity (%),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Database
330,Indonesia,0.53,1.0,62.0,83694,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,2.0,31.0,87.8,31.0,87.8,31.8,89.2,Database 1
331,Indonesia,0.53,1.0,62.0,83695,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,2.0,31.0,87.8,31.0,87.8,31.8,89.2,Database 1
332,Indonesia,0.53,1.0,62.0,83696,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,2.0,31.0,87.8,31.0,87.8,31.8,89.2,Database 1
333,Indonesia,0.53,1.0,62.0,83697,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,50.0,1.0,31.0,87.8,31.0,87.8,31.8,89.2,Database 1
334,Indonesia,0.53,1.0,62.0,83698,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,39.0,0.0,31.0,87.8,31.0,87.8,31.8,89.2,Database 1
335,Indonesia,0.53,1.0,69.0,83699,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,26.0,0.0,25.0,77.0,25.0,77.0,24.3,75.7,Database 1
336,Indonesia,0.63,1.0,69.0,83700,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,-1.0,25.0,77.0,25.0,77.0,24.3,75.7,Database 1
337,Indonesia,0.53,1.0,69.0,83701,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,-1.0,25.0,77.0,25.0,77.0,24.5,76.1,Database 1
338,Indonesia,0.63,1.0,70.0,83702,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,0.0,25.0,77.0,25.0,77.0,24.6,76.3,Database 1
339,Indonesia,0.63,1.0,71.0,83703,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,26.0,78.8,26.0,78.8,25.1,77.2,Database 1
340,Indonesia,0.63,1.0,72.0,83704,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,2.0,25.0,77.0,25.0,77.0,25.4,77.7,Database 1
341,Indonesia,0.85,1.0,71.0,83705,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,-1.0,24.0,75.2,24.0,75.2,24.4,75.9,Database 1
342,Indonesia,0.53,1.0,66.0,83706,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,-1.0,24.0,75.2,24.0,75.2,23.6,74.5,Database 1
343,Indonesia,0.63,1.0,72.0,83707,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,40.0,0.0,24.0,75.2,24.0,75.2,24.5,76.1,Database 1
344,Indonesia,0.53,1.0,67.0,83708,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,-1.0,24.0,75.2,24.0,75.2,25.2,77.4,Database 1
345,Indonesia,0.53,1.0,63.0,83709,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,40.0,0.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
346,Indonesia,0.63,1.0,66.0,83710,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,0.0,25.0,77.0,25.0,77.0,25.4,77.7,Database 1
347,Indonesia,0.53,1.0,63.0,83711,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,28.0,1.0,26.0,78.8,26.0,78.8,26.4,79.5,Database 1
348,Indonesia,0.63,1.0,67.0,83712,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,0.0,26.0,78.8,26.0,78.8,26.3,79.3,Database 1
349,Indonesia,0.63,1.0,71.0,83713,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,0.0,25.0,77.0,25.0,77.0,26.5,79.7,Database 1
350,Indonesia,0.53,1.0,72.0,83714,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,0.0,26.0,78.8,26.0,78.8,26.7,80.1,Database 1
351,Indonesia,0.53,1.0,72.0,83715,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,0.0,26.0,78.8,26.0,78.8,26.7,80.1,Database 1
352,Indonesia,0.63,1.0,72.0,83716,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,36.0,0.0,26.0,78.8,26.0,78.8,26.7,80.1,Database 1
353,Indonesia,0.63,1.0,72.0,83717,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,26.0,78.8,26.0,78.8,26.7,80.1,Database 1
354,Indonesia,0.63,1.0,66.0,83718,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,-1.0,26.0,78.8,26.0,78.8,27.5,81.5,Database 1
355,Indonesia,0.53,1.0,65.0,83719,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,49.0,1.0,28.0,82.4,28.0,82.4,28.6,83.5,Database 1
356,Indonesia,0.53,1.0,70.0,83720,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,41.0,0.0,27.0,80.6,27.0,80.6,26.5,79.7,Database 1
357,Indonesia,0.63,1.0,68.0,83721,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,40.0,1.0,27.0,80.6,27.0,80.6,27.4,81.3,Database 1
358,Indonesia,0.63,1.0,61.0,83722,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,28.0,82.4,28.0,82.4,27.1,80.8,Database 1
359,Indonesia,0.53,1.0,64.0,83723,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,0.0,25.0,77.0,25.0,77.0,24.7,76.5,Database 1
360,Indonesia,0.63,1.0,64.0,83724,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,-1.0,25.0,77.0,25.0,77.0,24.7,76.5,Database 1
361,Indonesia,0.53,1.0,64.0,83725,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,0.0,25.0,77.0,25.0,77.0,24.7,76.5,Database 1
362,Indonesia,,1.0,64.0,83726,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,25.0,77.0,25.0,77.0,24.7,76.5,Database 1
363,Indonesia,0.53,1.0,64.0,83727,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,50.0,0.0,25.0,77.0,25.0,77.0,24.7,76.5,Database 1
364,Indonesia,0.63,1.0,66.0,83728,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,-1.0,26.0,78.8,26.0,78.8,25.5,77.9,Database 1
365,Indonesia,0.53,1.0,66.0,83729,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,41.0,0.0,26.0,78.8,26.0,78.8,25.5,77.9,Database 1
366,Indonesia,0.53,1.0,61.0,83730,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,41.0,-1.0,26.0,78.8,26.0,78.8,25.6,78.1,Database 1
367,Indonesia,0.63,1.0,60.0,83731,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,26.0,78.8,26.0,78.8,26.2,79.2,Database 1
368,Indonesia,0.63,1.0,63.0,83732,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,31.0,0.0,27.0,80.6,27.0,80.6,26.0,78.8,Database 1
369,Indonesia,0.63,1.0,63.0,83733,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,33.0,0.0,27.0,80.6,27.0,80.6,26.0,78.8,Database 1
370,Indonesia,0.53,1.0,65.0,83734,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,0.0,26.0,78.8,26.0,78.8,26.8,80.2,Database 1
371,Indonesia,0.63,1.0,65.0,83735,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,1.0,26.0,78.8,26.0,78.8,26.8,80.2,Database 1
372,Indonesia,0.63,1.0,69.0,83736,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,29.0,-1.0,25.0,77.0,25.0,77.0,27.3,81.1,Database 1
373,Indonesia,0.53,1.0,69.0,83737,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,48.0,-1.0,26.0,78.8,26.0,78.8,27.3,81.1,Database 1
374,Indonesia,0.63,1.0,69.0,83738,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,-1.0,26.0,78.8,26.0,78.8,27.3,81.1,Database 1
375,Indonesia,0.53,1.0,69.0,83739,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,0.0,26.0,78.8,26.0,78.8,27.0,80.6,Database 1
376,Indonesia,0.63,1.0,69.0,83740,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,38.0,0.0,26.0,78.8,26.0,78.8,27.2,81.0,Database 1
377,Indonesia,0.63,1.0,66.0,83741,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,41.0,-1.0,28.0,82.4,28.0,82.4,27.5,81.5,Database 1
378,Indonesia,0.63,1.0,68.0,83742,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,-1.0,27.0,80.6,27.0,80.6,27.7,81.9,Database 1
379,Indonesia,0.53,1.0,68.0,83743,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,36.0,-1.0,26.0,78.8,26.0,78.8,27.5,81.5,Database 1
380,Indonesia,0.63,1.0,68.0,83744,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,0.0,26.0,78.8,26.0,78.8,27.1,80.8,Database 1
381,Indonesia,0.63,1.0,68.0,83745,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,-1.0,27.0,80.6,27.0,80.6,27.8,82.0,Database 1
382,Indonesia,0.53,1.0,69.0,83746,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,48.0,-1.0,28.0,82.4,28.0,82.4,27.7,81.9,Database 1
383,Indonesia,0.53,1.0,67.0,83747,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,36.0,0.0,28.0,82.4,28.0,82.4,27.0,80.6,Database 1
384,Indonesia,0.63,1.0,66.0,83748,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,34.0,0.0,28.0,82.4,28.0,82.4,27.5,81.5,Database 1
385,Indonesia,0.53,1.0,66.0,83749,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,41.0,1.0,27.0,80.6,27.0,80.6,27.2,81.0,Database 1
386,Indonesia,0.53,1.0,75.0,83750,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,0.0,28.0,82.4,28.0,82.4,29.2,84.6,Database 1
387,Indonesia,0.53,1.0,75.0,83751,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Spring,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,42.0,0.0,28.0,82.4,28.0,82.4,29.2,84.6,Database 1
388,Indonesia,0.63,1.0,64.0,83752,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,20.0,0.0,25.0,77.0,25.0,77.0,24.7,76.5,Database 1
389,Indonesia,0.53,1.0,64.0,83753,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,25.0,77.0,25.0,77.0,24.7,76.5,Database 1
390,Indonesia,0.53,1.0,64.0,83754,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,-1.0,25.0,77.0,25.0,77.0,24.7,76.5,Database 1
391,Indonesia,0.63,1.0,64.0,83755,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,25.0,77.0,25.0,77.0,24.7,76.5,Database 1
392,Indonesia,0.63,1.0,64.0,83756,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,-1.0,25.0,77.0,25.0,77.0,24.7,76.5,Database 1
393,Indonesia,0.53,1.0,64.0,83757,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,50.0,0.0,26.0,78.8,26.0,78.8,26.5,79.7,Database 1
394,Indonesia,0.63,1.0,64.0,83758,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,41.0,-1.0,26.0,78.8,26.0,78.8,26.5,79.7,Database 1
395,Indonesia,0.63,1.0,66.0,83759,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,52.0,0.0,25.0,77.0,25.0,77.0,25.5,77.9,Database 1
396,Indonesia,0.63,1.0,66.0,83760,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,0.0,25.0,77.0,25.0,77.0,25.5,77.9,Database 1
397,Indonesia,0.63,1.0,66.0,83761,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,40.0,0.0,25.0,77.0,25.0,77.0,25.5,77.9,Database 1
398,Indonesia,0.63,1.0,66.0,83762,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,25.0,77.0,25.0,77.0,25.5,77.9,Database 1
399,Indonesia,0.63,1.0,63.0,83763,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,40.0,-1.0,25.0,77.0,25.0,77.0,25.2,77.4,Database 1
400,Indonesia,0.53,1.0,63.0,83764,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,45.0,-2.0,25.0,77.0,25.0,77.0,25.2,77.4,Database 1
401,Indonesia,0.63,1.0,64.0,83765,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,35.0,0.0,25.0,77.0,25.0,77.0,25.4,77.7,Database 1
402,Indonesia,0.63,1.0,64.0,83766,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,27.0,0.0,25.0,77.0,25.0,77.0,25.4,77.7,Database 1
403,Indonesia,0.63,1.0,64.0,83767,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,33.0,1.0,25.0,77.0,25.0,77.0,25.4,77.7,Database 1
404,Indonesia,0.63,1.0,64.0,83768,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,39.0,0.0,25.0,77.0,25.0,77.0,25.4,77.7,Database 1
405,Indonesia,0.63,1.0,64.0,83769,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,25.0,0.0,25.0,77.0,25.0,77.0,25.4,77.7,Database 1
406,Indonesia,0.63,1.0,64.0,83770,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,32.0,-1.0,25.0,77.0,25.0,77.0,25.4,77.7,Database 1
407,Indonesia,0.63,1.0,64.0,83771,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,26.0,1.0,25.0,77.0,25.0,77.0,25.4,77.7,Database 1
408,Indonesia,0.53,1.0,65.0,83772,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,30.0,-2.0,24.0,75.2,24.0,75.2,23.4,74.1,Database 1
409,Indonesia,0.63,1.0,65.0,83773,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,37.0,-2.0,24.0,75.2,24.0,75.2,23.4,74.1,Database 1
410,Indonesia,0.53,1.0,65.0,83774,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,24.0,75.2,24.0,75.2,23.4,74.1,Database 1
411,Indonesia,0.63,1.0,65.0,83775,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,-2.0,24.0,75.2,24.0,75.2,23.4,74.1,Database 1
412,Indonesia,0.63,1.0,65.0,83776,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,24.0,-1.0,24.0,75.2,24.0,75.2,23.4,74.1,Database 1
413,Indonesia,0.53,1.0,67.0,83777,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,50.0,0.0,24.0,75.2,24.0,75.2,24.6,76.3,Database 1
414,Indonesia,0.53,1.0,67.0,83778,"Karyono, T. (1996) ""Thermal comfort in the tropical southeast Asia region."" Architectural Science Review. V39(3), pp.135-139.",Tri Karyono,1993.0,Summer,Am,Tropical monsoon,Jakarta,Office,Air Conditioned,,0.0,24.0,75.2,24.0,75.2,24.6,76.3,Database 1
