,Country,Clo,Relative humidity (%),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Database
2526,Canada,0.62,27.6,90024,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,warmer,22.0,71.6,22.0,71.6,Database 1
2527,Canada,0.74,24.3,90025,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,-1.0,no change,21.3,70.3,21.3,70.3,Database 1
2528,Canada,0.97,29.4,90026,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,-1.0,no change,21.3,70.3,21.3,70.3,Database 1
2529,Canada,1.07,35.8,90027,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,-1.0,warmer,22.3,72.1,22.3,72.1,Database 1
2530,Canada,0.67,32.2,90028,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,warmer,22.7,72.9,22.7,72.9,Database 1
2531,Canada,0.71,33.8,90029,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,1.0,no change,22.7,72.9,22.7,72.9,Database 1
2532,Canada,0.82,31.4,90030,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,-1.0,warmer,22.3,72.1,22.3,72.1,Database 1
2533,Canada,1.01,36.2,90031,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,,-2.0,warmer,21.6,70.9,21.6,70.9,Database 1
2534,Canada,0.85,10.5,90032,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,-1.0,no change,22.3,72.1,22.3,72.1,Database 1
2535,Canada,0.67,36.8,90033,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,,2.0,no change,22.0,71.6,22.0,71.6,Database 1
2536,Canada,0.64,30.2,90034,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,22.0,71.6,22.0,71.6,Database 1
2537,Canada,0.58,36.8,90035,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,22.0,71.6,22.0,71.6,Database 1
2538,Canada,0.85,10.5,90036,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,-1.0,warmer,22.3,72.1,22.3,72.1,Database 1
2539,Canada,0.46,19.0,90037,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,23.6,74.5,23.6,74.5,Database 1
2540,Canada,0.96,19.0,90038,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,23.6,74.5,23.6,74.5,Database 1
2541,Canada,0.62,27.6,90039,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,warmer,22.0,71.6,22.0,71.6,Database 1
2542,Canada,0.93,27.9,90040,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,,22.0,71.6,22.0,71.6,Database 1
2543,Canada,1.14,24.3,90041,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,22.0,71.6,22.0,71.6,Database 1
2544,Canada,0.82,31.4,90042,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,,,22.3,72.1,22.3,72.1,Database 1
2545,Canada,0.62,18.9,90043,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,55.0,0.0,no change,24.0,75.2,24.0,75.2,Database 1
2546,Canada,1.06,29.9,90044,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,,0.0,no change,23.0,73.4,23.0,73.4,Database 1
2547,Canada,0.92,36.8,90045,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,22.0,71.6,22.0,71.6,Database 1
2548,Canada,1.01,36.2,90046,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,,-2.0,warmer,21.6,70.9,21.6,70.9,Database 1
2549,Canada,1.14,20.9,90047,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,22.7,72.9,22.7,72.9,Database 1
2550,Canada,0.96,20.9,90048,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,22.7,72.9,22.7,72.9,Database 1
2551,Canada,0.64,20.9,90049,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,no change,22.7,72.9,22.7,72.9,Database 1
2552,Canada,0.57,21.4,90050,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,,22.3,72.1,22.3,72.1,Database 1
2553,Canada,1.21,10.5,90051,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,22.3,72.1,22.3,72.1,Database 1
2554,Canada,0.72,20.9,90052,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,22.7,72.9,22.7,72.9,Database 1
2555,Canada,0.8,19.0,90053,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,1.0,cooler,23.6,74.5,23.6,74.5,Database 1
2556,Canada,0.7,18.9,90054,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,55.0,0.0,no change,24.0,75.2,24.0,75.2,Database 1
2557,Canada,0.96,27.6,90055,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,22.0,71.6,22.0,71.6,Database 1
2558,Canada,0.7,24.3,90056,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,21.3,70.3,21.3,70.3,Database 1
2559,Canada,0.77,35.0,90057,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,-1.0,warmer,22.0,71.6,22.0,71.6,Database 1
2560,Canada,1.0,35.8,90058,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,-2.0,warmer,22.3,72.1,22.3,72.1,Database 1
2561,Canada,0.75,32.2,90059,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,1.0,warmer,22.7,72.9,22.7,72.9,Database 1
2562,Canada,1.04,24.3,90060,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,22.0,71.6,22.0,71.6,Database 1
2563,Canada,0.7,36.8,90061,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,-1.0,warmer,22.0,71.6,22.0,71.6,Database 1
2564,Canada,1.07,31.4,90062,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,22.3,72.1,22.3,72.1,Database 1
2565,Canada,0.63,29.4,90063,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,24.1,75.4,24.1,75.4,Database 1
2566,Canada,0.76,36.8,90064,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,,2.0,no change,22.0,71.6,22.0,71.6,Database 1
2567,Canada,0.6,33.8,90065,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,22.7,72.9,22.7,72.9,Database 1
2568,Canada,1.14,30.8,90066,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,warmer,23.8,74.8,23.8,74.8,Database 1
2569,Canada,0.46,19.0,90067,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,23.6,74.5,23.6,74.5,Database 1
2570,Canada,1.01,19.0,90068,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,no change,23.6,74.5,23.6,74.5,Database 1
2571,Canada,0.7,18.9,90069,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,55.0,0.0,no change,24.0,75.2,24.0,75.2,Database 1
2572,Canada,0.76,36.8,90070,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,,2.0,no change,22.0,71.6,22.0,71.6,Database 1
2573,Canada,0.96,27.6,90071,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,22.0,71.6,22.0,71.6,Database 1
2574,Canada,1.06,29.9,90072,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,,-1.0,no change,23.0,73.4,23.0,73.4,Database 1
2575,Canada,0.64,18.0,90073,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.6,74.5,23.6,74.5,Database 1
2576,Canada,1.04,24.3,90074,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,22.0,71.6,22.0,71.6,Database 1
2577,Canada,0.7,36.8,90075,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,0.0,no change,22.0,71.6,22.0,71.6,Database 1
2578,Canada,0.62,20.9,90076,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,22.7,72.9,22.7,72.9,Database 1
2579,Canada,0.64,19.0,90077,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,0.0,no change,23.6,74.5,23.6,74.5,Database 1
2580,Canada,0.92,19.0,90078,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,warmer,23.6,74.5,23.6,74.5,Database 1
2581,Canada,1.09,36.8,90079,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,1.0,no change,22.0,71.6,22.0,71.6,Database 1
2582,Canada,0.94,31.4,90080,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,-1.0,warmer,22.3,72.1,22.3,72.1,Database 1
2583,Canada,0.42,29.4,90081,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,25.0,-1.0,no change,24.1,75.4,24.1,75.4,Database 1
2584,Canada,0.64,20.9,90082,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,no change,22.7,72.9,22.7,72.9,Database 1
2585,Canada,0.63,21.4,90083,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,22.3,72.1,22.3,72.1,Database 1
2586,Canada,0.85,10.5,90084,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,35.0,1.0,cooler,22.3,72.1,22.3,72.1,Database 1
2587,Canada,1.05,19.0,90085,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,-1.0,no change,23.6,74.5,23.6,74.5,Database 1
2588,Canada,0.8,19.0,90086,"Newsham, G. R. and D. K. Tiller. (1995) A field study of Thermal Comfort using questionnaire software. IRC Internal Report. No 708.",Guy Newsham,1995.0,Winter,Dfb,Warm-summer humid continental,Ottawa,Office,Air Conditioned,45.0,0.0,no change,23.6,74.5,23.6,74.5,Database 1
