,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Thermal sensation,Thermal comfort,activity_10,activity_30,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Tg_m (¡C),Tg_m (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Blind (curtain),Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
59,Tunisia,0.3,6.0,27.27,1.24,1.2,47.0,0.07,27084,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,20.7,69.3,20.7,69.3,,,21.5,70.7,14.13,0.07,14.14,0.0,0.0,12.0,53.6,Database 2
60,Tunisia,-0.8,19.0,21.96,1.07,1.3,55.0,0.04,27085,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.2,1.6,15.5,59.9,15.5,59.9,,,15.7,60.3,8.58,0.04,8.58,0.0,0.0,12.0,53.6,Database 2
61,Tunisia,-1.3,38.0,20.43,0.97,1.2,54.0,0.06,27086,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,1.6,16.0,60.8,16.0,60.8,,,16.3,61.3,11.26,0.06,11.27,0.0,0.0,12.0,53.6,Database 2
62,Tunisia,-1.2,33.0,20.71,1.11,1.2,55.0,0.04,27087,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.2,1.2,15.0,59.0,15.0,59.0,,,15.2,59.4,8.17,0.04,8.17,0.0,0.0,12.0,53.6,Database 2
63,Tunisia,0.4,8.0,27.37,1.34,1.0,50.0,0.07,27088,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Office,Naturally Ventilated,1.0,5.0,1.0,1.0,22.5,72.5,22.5,72.5,,,22.8,73.0,14.7,0.07,14.71,0.0,0.0,12.0,53.6,Database 2
64,Tunisia,0.0,5.0,25.95,1.3,1.0,56.0,0.05,27089,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,21.2,70.2,21.2,70.2,,,21.4,70.5,10.54,0.05,10.55,0.0,0.0,12.0,53.6,Database 2
65,Tunisia,-2.2,86.0,18.09,0.93,1.0,54.5,0.06,27090,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,15.5,59.9,15.5,59.9,,,15.7,60.3,12.65,0.06,12.66,0.0,0.0,12.0,53.6,Database 2
66,Tunisia,,,,,1.1,47.0,0.06,27091,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1997.0,Winter,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,20.9,69.6,20.9,69.6,,,21.1,70.0,11.72,0.06,11.73,0.0,0.0,12.0,53.6,Database 2
67,Tunisia,0.6,14.0,27.59,0.34,1.4,69.0,0.1,27092,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,2.0,25.2,77.4,25.2,77.4,,,26.1,79.0,19.17,0.1,19.18,1.0,0.0,28.0,82.4,Database 2
68,Tunisia,-0.3,7.0,23.46,0.18,1.3,73.0,0.07,27093,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,2.0,24.7,76.5,24.7,76.5,,,24.8,76.6,13.36,0.07,13.37,0.0,1.0,28.0,82.4,Database 2
69,Tunisia,1.2,35.0,30.36,0.37,2.0,62.0,0.06,27094,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,2.0,2.0,25.4,77.7,25.4,77.7,,,25.9,78.6,12.73,0.06,12.74,1.0,0.0,28.0,82.4,Database 2
70,Tunisia,0.9,24.0,29.71,0.44,2.0,69.0,0.17,27095,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,2.0,2.0,24.6,76.3,24.6,76.3,,,24.8,76.6,34.04,0.17,34.06,1.0,0.0,28.0,82.4,Database 2
71,Tunisia,0.2,6.0,26.07,0.37,1.3,73.0,0.1,27096,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,2.0,24.0,75.2,24.0,75.2,,,25.2,77.4,20.61,0.1,20.62,1.0,0.0,28.0,82.4,Database 2
72,Tunisia,1.2,34.0,30.54,0.37,2.0,68.0,0.08,27097,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,3.8,24.9,76.8,24.9,76.8,,,25.8,78.4,15.45,0.08,15.46,1.0,0.0,28.0,82.4,Database 2
73,Tunisia,-1.0,26.0,22.58,0.03,1.0,62.0,0.06,27098,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,26.3,79.3,26.3,79.3,,,26.8,80.2,11.06,0.06,11.06,1.0,1.0,28.0,82.4,Database 2
74,Tunisia,-0.5,10.0,23.39,0.33,1.0,59.0,0.09,27099,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,1.0,5.0,1.0,1.0,25.7,78.3,25.7,78.3,,,25.5,77.9,17.83,0.09,17.84,0.0,1.0,28.0,82.4,Database 2
75,Tunisia,,,,,1.0,61.0,0.05,27100,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,1.0,5.0,1.0,1.0,26.1,79.0,26.1,79.0,,,26.8,80.2,9.56,0.05,9.57,1.0,1.0,28.0,82.4,Database 2
76,Tunisia,-1.0,28.0,22.24,0.33,1.1,60.0,0.24,27101,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,1.0,5.0,1.0,1.2,24.7,76.5,24.7,76.5,,,25.1,77.2,47.7,0.24,47.73,0.0,1.0,28.0,82.4,Database 2
77,Tunisia,0.2,6.0,24.26,0.18,2.0,58.0,0.24,27102,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,3.8,23.9,75.0,23.9,75.0,,,24.5,76.1,47.9,0.24,47.94,1.0,0.0,28.0,82.4,Database 2
78,Tunisia,0.4,9.0,27.61,0.65,1.4,58.0,0.16,27103,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,1.0,5.0,1.2,2.0,23.4,74.1,23.4,74.1,,,24.3,75.7,30.74,0.16,30.76,1.0,0.0,28.0,82.4,Database 2
79,Tunisia,,,,0.28,,54.5,0.15,27104,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,,22.1,71.8,22.1,71.8,,,22.5,72.5,29.48,0.15,29.5,1.0,0.0,28.0,82.4,Database 2
80,Tunisia,-1.5,49.0,21.47,0.43,1.0,59.0,0.28,27105,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,1.0,23.8,74.8,23.8,74.8,,,24.1,75.4,54.59,0.28,54.63,1.0,0.0,28.0,82.4,Database 2
81,Tunisia,,,,0.28,,59.0,0.28,27106,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,,23.8,74.8,23.8,74.8,,,24.1,75.4,54.59,0.28,54.63,1.0,0.0,28.0,82.4,Database 2
82,Tunisia,0.0,5.0,25.01,0.38,1.3,55.5,0.17,27107,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,2.0,24.3,75.7,24.3,75.7,,,25.2,77.4,33.18,0.17,33.2,1.0,0.0,28.0,82.4,Database 2
83,Tunisia,-0.3,7.0,24.2,0.28,1.4,58.0,0.14,27108,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,1.0,5.0,1.2,2.0,22.9,73.2,22.9,73.2,,,24.0,75.2,27.57,0.14,27.59,1.0,0.0,28.0,82.4,Database 2
84,Tunisia,0.6,13.0,24.7,0.28,1.3,51.0,1.04,27109,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,,1.0,2.0,27.6,81.7,27.6,81.7,,,29.2,84.6,205.55,1.04,205.7,,,28.0,82.4,Database 2
85,Tunisia,1.6,57.0,27.16,0.37,2.0,51.0,1.04,27110,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,2.0,2.0,27.6,81.7,27.6,81.7,,,29.2,84.6,205.55,1.04,205.7,,,28.0,82.4,Database 2
86,Tunisia,,,,,1.3,51.0,1.04,27111,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,2.0,27.6,81.7,27.6,81.7,,,29.2,84.6,205.55,1.04,205.7,,,28.0,82.4,Database 2
87,Tunisia,0.7,16.0,28.61,0.91,1.3,39.5,0.09,27112,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,1.0,5.0,1.0,2.0,24.0,75.2,24.0,75.2,,,25.0,77.0,17.03,0.09,17.04,0.0,1.0,28.0,82.4,Database 2
88,Tunisia,0.9,21.0,29.87,0.87,1.3,61.0,0.13,27113,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,2.0,25.5,77.9,25.5,77.9,,,25.4,77.7,25.24,0.13,25.26,1.0,0.0,28.0,82.4,Database 2
89,Tunisia,0.7,14.0,27.35,0.71,1.0,50.5,0.05,27114,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,1.0,5.0,1.0,1.0,26.3,79.3,26.3,79.3,,,26.8,80.2,9.8,0.05,9.8,1.0,,28.0,82.4,Database 2
90,Tunisia,-0.1,5.0,24.68,0.51,1.0,58.5,0.04,27115,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,1.0,,1.0,1.0,25.1,77.2,25.1,77.2,,,25.4,77.7,8.47,0.04,8.48,1.0,0.0,28.0,82.4,Database 2
91,Tunisia,0.6,13.0,27.43,0.82,1.0,46.5,0.08,27116,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,1.0,2.0,1.0,1.0,25.7,78.3,25.7,78.3,,,26.3,79.3,14.86,0.08,14.87,0.0,0.0,28.0,82.4,Database 2
92,Tunisia,-1.0,26.0,22.98,0.51,1.0,45.6,0.13,27117,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Air Conditioned,1.0,5.0,1.0,1.0,23.1,73.6,23.1,73.6,,,23.8,74.8,26.25,0.13,26.27,1.0,0.0,28.0,82.4,Database 2
93,Tunisia,,,,0.96,1.0,,0.11,27118,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,24.8,76.6,24.8,76.6,,,25.8,78.4,22.22,0.11,22.23,1.0,0.0,28.0,82.4,Database 2
94,Tunisia,0.0,5.0,25.21,0.47,1.3,62.0,0.1,27119,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,1.0,5.0,1.0,2.0,24.0,75.2,24.0,75.2,,,24.1,75.4,19.34,0.1,19.35,1.0,0.0,28.0,82.4,Database 2
95,Tunisia,0.9,23.0,29.95,0.85,1.3,53.0,0.14,27120,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,2.0,25.5,77.9,25.5,77.9,,,26.1,79.0,26.86,0.14,26.88,1.0,0.0,28.0,82.4,Database 2
96,Tunisia,0.0,5.0,25.64,0.65,1.1,57.0,0.13,27121,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,2.0,2.0,1.0,1.2,24.9,76.8,24.9,76.8,,,25.0,77.0,25.42,0.13,25.44,1.0,0.0,28.0,82.4,Database 2
97,Tunisia,0.6,12.0,27.48,0.54,1.3,64.0,0.08,27122,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,2.0,25.0,77.0,25.0,77.0,,,25.5,77.9,15.61,0.08,15.62,1.0,0.0,28.0,82.4,Database 2
98,Tunisia,-0.7,16.0,23.02,0.29,1.0,64.0,0.04,27123,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,24.8,76.6,24.8,76.6,,,25.4,77.7,8.7,0.04,8.71,1.0,0.0,28.0,82.4,Database 2
99,Tunisia,-0.2,6.0,24.51,0.42,1.0,62.0,0.06,27124,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,24.8,76.6,24.8,76.6,,,25.8,78.4,11.2,0.06,11.21,1.0,0.0,28.0,82.4,Database 2
100,Tunisia,0.4,8.0,26.47,0.52,1.3,42.0,0.1,27125,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,1.0,5.0,1.0,2.0,25.1,77.2,25.1,77.2,,,25.6,78.1,18.98,0.1,18.99,0.0,0.0,28.0,82.4,Database 2
101,Tunisia,-0.1,5.0,25.05,0.6,1.0,39.0,0.07,27126,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,24.7,76.5,24.7,76.5,,,25.5,77.9,14.22,0.07,14.23,1.0,0.0,28.0,82.4,Database 2
102,Tunisia,0.6,13.0,27.73,1.05,1.1,39.0,0.08,27127,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,1.2,24.7,76.5,24.7,76.5,,,25.1,77.2,15.14,0.08,15.15,1.0,0.0,28.0,82.4,Database 2
103,Tunisia,0.6,12.0,28.23,0.84,1.3,65.0,0.07,27128,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,1.0,5.0,1.0,2.0,23.2,73.8,23.2,73.8,,,23.9,75.0,13.83,0.07,13.84,0.0,0.0,28.0,82.4,Database 2
104,Tunisia,-0.7,16.0,23.16,0.47,1.0,64.0,0.1,27129,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,23.3,73.9,23.3,73.9,,,24.1,75.4,20.59,0.1,20.6,1.0,0.0,28.0,82.4,Database 2
105,Tunisia,-0.6,13.0,23.53,0.52,1.0,64.0,0.1,27130,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,0.0,5.0,1.0,1.0,23.3,73.9,23.3,73.9,,,24.1,75.4,20.59,0.1,20.6,1.0,0.0,28.0,82.4,Database 2
106,Tunisia,-0.4,8.0,24.5,0.42,1.1,60.0,0.14,27131,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Office,Naturally Ventilated,1.0,5.0,1.0,1.2,24.2,75.6,24.2,75.6,,,25.3,77.5,27.1,0.14,27.12,1.0,0.0,28.0,82.4,Database 2
107,Tunisia,0.9,21.0,26.81,0.27,1.4,58.0,0.31,27132,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,2.0,26.3,79.3,26.3,79.3,,,28.4,83.1,61.99,0.31,62.03,,,28.0,82.4,Database 2
108,Tunisia,0.7,15.0,26.41,0.28,1.3,58.0,0.31,27133,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,2.0,26.3,79.3,26.3,79.3,,,28.4,83.1,61.99,0.31,62.03,,,28.0,82.4,Database 2
109,Tunisia,-1.0,28.0,21.19,0.18,1.3,61.5,0.58,27134,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.0,2.0,25.8,78.4,25.8,78.4,,,26.1,79.0,113.29,0.58,113.37,1.0,0.0,28.0,82.4,Database 2
110,Tunisia,0.1,5.0,24.12,0.27,1.4,62.0,0.38,27135,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,1.0,5.0,1.2,2.0,26.2,79.2,26.2,79.2,,,26.6,79.9,75.46,0.38,75.51,1.0,0.0,28.0,82.4,Database 2
111,Tunisia,0.2,6.0,25.1,0.38,1.3,61.0,0.29,27136,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,1.0,5.0,1.0,2.0,26.2,79.2,26.2,79.2,,,26.5,79.7,57.53,0.29,57.57,1.0,0.0,28.0,82.4,Database 2
112,Tunisia,1.2,34.0,27.48,0.28,2.0,65.0,0.4,27137,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,2.0,5.0,1.2,3.8,26.0,78.8,26.0,78.8,,,27.5,81.5,79.7,0.4,79.76,,,28.0,82.4,Database 2
113,Tunisia,-0.3,8.0,23.28,0.33,1.0,53.5,0.07,27138,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,1.0,5.0,1.0,1.0,28.2,82.8,28.2,82.8,,,25.6,78.1,14.59,0.07,14.6,1.0,0.0,28.0,82.4,Database 2
114,Tunisia,0.9,21.0,27.21,0.27,1.0,64.0,0.08,27139,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,2.0,5.0,1.0,1.0,29.5,85.1,29.5,85.1,,,28.7,83.7,15.17,0.08,15.18,0.0,1.0,28.0,82.4,Database 2
115,Tunisia,0.7,14.0,26.55,0.28,1.3,60.0,0.23,27140,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,2.0,,1.0,2.0,27.4,81.3,27.4,81.3,,,28.1,82.6,46.14,0.23,46.17,1.0,0.0,28.0,82.4,Database 2
116,Tunisia,0.7,14.0,26.62,0.25,1.0,63.0,0.08,27141,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,1.0,5.0,1.0,1.0,28.0,82.4,28.0,82.4,,,28.5,83.3,15.1,0.08,15.11,1.0,1.0,28.0,82.4,Database 2
117,Tunisia,0.7,16.0,26.92,0.18,1.4,59.0,0.08,27142,"Bouden, C., and N. Ghrab. ""An adaptive thermal comfort model for the Tunisian context: a field study results.""ÊEnergy and Buildings 37.9 (2005): 952-963.",Bouden,1996.0,Summer,BWh,Hot desert,Gabes,Multifamily housing,Naturally Ventilated,0.0,5.0,1.2,2.0,26.5,79.7,26.5,79.7,,,27.4,81.3,16.18,0.08,16.19,1.0,1.0,28.0,82.4,Database 2
