,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
56,Sweden,1.1,29.0,30.58,0.55,2.3,51.7,0.1,50032,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.6,72.7,23.9,75.0,23.4,74.1,more humid,1.0,19.69,18.4,65.1,Database 2
57,Sweden,0.8,18.0,28.17,0.39,1.9,48.5,0.1,50033,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,2.0,cooler,less,24.5,76.1,25.0,77.0,24.8,76.6,more humid,2.0,19.69,18.4,65.1,Database 2
58,Sweden,0.5,9.0,26.66,0.44,1.6,50.0,0.0,50034,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,2.0,cooler,no change,24.3,75.7,25.3,77.5,25.1,77.2,no change,0.0,0.0,18.4,65.1,Database 2
59,Sweden,-0.1,5.0,24.64,0.68,1.2,37.1,0.0,50035,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,cooler,no change,23.2,73.8,23.3,73.9,23.3,73.9,no change,0.0,0.0,21.5,70.7,Database 2
60,Sweden,0.3,7.0,26.63,0.93,1.2,35.1,0.0,50036,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.4,74.1,23.8,74.8,23.7,74.7,no change,0.0,0.0,21.5,70.7,Database 2
61,Sweden,-0.1,5.0,24.87,0.68,1.2,36.1,0.0,50037,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,23.3,73.9,23.8,74.8,23.7,74.7,no change,0.0,0.0,21.5,70.7,Database 2
62,Sweden,0.2,6.0,25.74,0.61,1.4,33.6,0.0,50038,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.5,74.3,24.2,75.6,24.2,75.6,no change,0.0,0.0,21.5,70.7,Database 2
63,Sweden,0.5,11.0,27.21,0.63,1.6,32.3,0.0,50039,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-2.0,no change,no change,23.7,74.7,24.6,76.3,24.4,75.9,no change,0.0,0.0,21.5,70.7,Database 2
64,Sweden,0.0,5.0,25.08,0.64,1.2,31.8,0.0,50040,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,cooler,less,23.8,74.8,24.7,76.5,24.5,76.1,drier,-1.0,0.0,21.5,70.7,Database 2
65,Sweden,0.0,5.0,25.14,0.64,1.2,32.2,0.0,50041,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.8,74.8,24.8,76.6,24.6,76.3,no change,-1.0,0.0,21.5,70.7,Database 2
66,Sweden,0.3,7.0,26.11,0.6,1.4,31.3,0.0,50042,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,24.2,75.6,24.7,76.5,24.7,76.5,more humid,2.0,0.0,21.5,70.7,Database 2
67,Sweden,,,,0.78,1.2,,0.0,50043,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,cooler,no change,,,,,,,more humid,2.0,0.0,21.5,70.7,Database 2
68,Sweden,,,,0.77,1.2,,0.0,50044,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,2.0,cooler,less,,,,,,,more humid,2.0,0.0,21.5,70.7,Database 2
69,Sweden,,,,0.62,1.2,,0.0,50045,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,cooler,less,,,,,,,more humid,2.0,0.0,21.5,70.7,Database 2
70,Sweden,,,,0.63,1.2,,0.0,50046,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,2.0,cooler,less,,,,,,,more humid,2.0,0.0,21.5,70.7,Database 2
71,Sweden,,,,0.93,1.2,,0.0,50047,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,,,no change,0.0,0.0,21.5,70.7,Database 2
72,Sweden,,,,0.88,1.2,,0.0,50048,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,cooler,less,,,,,,,drier,-1.0,0.0,21.5,70.7,Database 2
73,Sweden,,,,0.68,1.2,,0.0,50049,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-2.0,warmer,less,,,,,,,no change,-1.0,0.0,21.5,70.7,Database 2
74,Sweden,,,,0.52,2.4,,0.0,50050,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,,,,,,,no change,0.0,0.0,21.5,70.7,Database 2
75,Sweden,,,,0.71,2.0,,0.0,50051,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,,,no change,0.0,0.0,21.5,70.7,Database 2
76,Sweden,,,,0.6,1.2,,0.0,50052,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,,,no change,0.0,0.0,21.5,70.7,Database 2
77,Sweden,,,,0.56,2.0,32.0,0.0,50053,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,24.7,76.5,no change,0.0,0.0,21.5,70.7,Database 2
78,Sweden,,,,0.63,1.2,32.8,0.0,50054,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,,,,,24.7,76.5,more humid,1.0,0.0,21.5,70.7,Database 2
79,Sweden,,,,0.59,1.6,30.1,0.0,50055,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,cooler,no change,,,,,25.1,77.2,no change,0.0,0.0,21.5,70.7,Database 2
80,Sweden,,,,0.71,1.5,33.5,0.0,50056,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,25.0,77.0,no change,0.0,0.0,21.5,70.7,Database 2
81,Sweden,,,,0.55,2.4,30.9,0.0,50057,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,25.2,77.4,no change,0.0,0.0,21.5,70.7,Database 2
82,Sweden,,,,0.46,2.3,,5.0,50058,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,,,no change,0.0,984.25,21.5,70.7,Database 2
83,Sweden,,,,0.63,1.2,,0.0,50059,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,,,no change,0.0,0.0,21.5,70.7,Database 2
84,Sweden,,,,0.63,1.2,,0.0,50060,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,,,,,,,no change,0.0,0.0,21.5,70.7,Database 2
85,Sweden,,,,0.82,1.2,,0.0,50061,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,,,no change,0.0,0.0,21.5,70.7,Database 2
86,Sweden,,,,0.62,1.2,,0.0,50062,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,,,more humid,1.0,0.0,21.5,70.7,Database 2
87,Sweden,,,,0.48,2.0,,0.0,50063,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,,,no change,0.0,0.0,21.5,70.7,Database 2
88,Sweden,,,,0.57,1.2,,0.0,50064,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,,,more humid,1.0,0.0,21.5,70.7,Database 2
89,Sweden,,,,0.69,1.2,,0.0,50065,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,,,no change,0.0,0.0,21.5,70.7,Database 2
90,Sweden,,,,1.08,1.2,,0.0,50066,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,,,,,,,more humid,1.0,0.0,21.5,70.7,Database 2
91,Sweden,,,,0.56,2.0,,0.0,50067,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,cooler,no change,,,,,,,more humid,1.0,0.0,21.5,70.7,Database 2
92,Sweden,-0.4,9.0,23.61,0.67,1.2,49.1,0.0,50068,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.9,71.4,22.1,71.8,22.1,71.8,no change,0.0,0.0,18.8,65.9,Database 2
93,Sweden,0.2,6.0,26.36,0.77,1.4,49.1,0.0,50069,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.9,71.4,22.5,72.5,22.4,72.3,more humid,1.0,0.0,18.8,65.9,Database 2
94,Sweden,0.0,5.0,25.27,0.71,1.3,48.1,0.0,50070,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.3,72.1,22.8,73.0,22.7,72.9,no change,0.0,0.0,18.8,65.9,Database 2
95,Sweden,0.0,5.0,25.13,0.7,1.3,47.9,0.0,50071,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,no change,no change,22.3,72.1,22.7,72.9,22.6,72.7,no change,0.0,0.0,18.8,65.9,Database 2
96,Sweden,-0.6,13.0,22.9,0.47,1.2,48.3,0.0,50072,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.4,72.3,23.6,74.5,23.4,74.1,no change,0.0,0.0,18.8,65.9,Database 2
97,Sweden,-0.3,7.0,24.05,0.58,1.2,45.7,0.0,50073,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,more,22.8,73.0,23.7,74.7,23.6,74.5,no change,0.0,0.0,18.8,65.9,Database 2
98,Sweden,-0.4,8.0,23.85,0.56,1.2,46.1,0.0,50074,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,cooler,less,22.7,72.9,23.7,74.7,23.6,74.5,no change,0.0,0.0,18.8,65.9,Database 2
99,Sweden,0.0,5.0,25.15,0.73,1.2,46.5,0.0,50075,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.6,72.7,23.8,74.8,23.6,74.5,no change,0.0,0.0,18.8,65.9,Database 2
100,Sweden,0.2,6.0,25.89,0.64,1.4,45.2,0.0,50076,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.9,73.2,24.0,75.2,23.8,74.8,no change,0.0,0.0,18.8,65.9,Database 2
101,Sweden,0.6,12.0,27.73,0.56,1.8,45.0,0.0,50077,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.9,73.2,24.4,75.9,24.0,75.2,no change,0.0,0.0,18.8,65.9,Database 2
102,Sweden,0.1,5.0,25.92,0.82,1.2,45.0,0.0,50078,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,cooler,no change,22.8,73.0,23.8,74.8,23.7,74.7,no change,0.0,0.0,18.8,65.9,Database 2
103,Sweden,-0.2,6.0,24.53,0.57,1.3,44.3,0.0,50079,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.9,73.2,24.3,75.7,23.9,75.0,no change,0.0,0.0,18.8,65.9,Database 2
104,Sweden,0.2,6.0,26.23,0.88,1.2,42.6,0.0,50080,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.7,72.9,23.9,75.0,23.7,74.7,no change,0.0,0.0,18.8,65.9,Database 2
105,Sweden,0.1,5.0,25.63,0.79,1.2,43.6,0.0,50081,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.5,72.5,24.1,75.4,23.9,75.0,no change,0.0,0.0,18.8,65.9,Database 2
106,Sweden,1.6,54.0,32.84,0.64,2.7,41.6,0.0,50082,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.3,73.9,24.0,75.2,23.9,75.0,no change,0.0,0.0,18.8,65.9,Database 2
107,Sweden,0.8,17.0,28.63,0.57,2.0,42.3,0.0,50083,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.6,72.7,23.9,75.0,23.7,74.7,no change,0.0,0.0,18.8,65.9,Database 2
108,Sweden,1.3,39.0,32.61,0.88,2.3,41.5,0.0,50084,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1.0,no change,no change,22.7,72.9,23.7,74.7,23.4,74.1,no change,0.0,0.0,18.8,65.9,Database 2
109,Sweden,-0.2,6.0,24.32,0.63,1.2,42.0,0.0,50085,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Summer,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,22.7,72.9,23.9,75.0,23.6,74.5,no change,0.0,0.0,18.8,65.9,Database 2
