,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Database
177,France,0.7,14.0,29.34,0.93,1.7,45.8,0.0,51629,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Mechanically Ventilated,Mechanical Heating,0.0,no change,less,21.1,70.0,23.7,74.7,23.1,73.6,no change,0.0,0.0,Database 2
178,France,0.4,8.0,27.46,0.77,1.6,46.0,0.0,51631,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Mechanically Ventilated,Mechanical Heating,2.0,cooler,no change,21.3,70.3,23.3,73.9,22.8,73.0,more humid,2.0,0.0,Database 2
179,France,1.0,26.0,32.09,1.22,1.9,37.3,0.0,51633,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Mechanically Ventilated,Mechanical Heating,-1.0,warmer,no change,21.5,70.7,23.3,73.9,22.8,73.0,no change,0.0,0.0,Database 2
180,France,0.6,12.0,29.45,1.03,1.9,46.3,0.0,51634,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Mechanically Ventilated,Mechanical Heating,0.0,warmer,no change,19.6,67.3,20.4,68.7,20.3,68.5,no change,-2.0,0.0,Database 2
181,France,0.2,6.0,26.62,0.8,1.9,50.2,0.0,51635,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Mechanically Ventilated,Mechanical Heating,-1.0,warmer,more,17.9,64.2,18.3,64.9,18.2,64.8,no change,0.0,0.0,Database 2
182,France,0.0,5.0,25.88,0.99,1.4,42.8,0.0,51636,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Mechanically Ventilated,Mechanical Heating,1.0,no change,less,20.3,68.5,19.2,66.6,19.6,67.3,more humid,3.0,0.0,Database 2
183,France,0.4,8.0,27.45,0.71,2.0,50.4,0.0,51637,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Mechanically Ventilated,Mechanical Heating,2.0,cooler,no change,19.5,67.1,20.2,68.4,20.0,68.0,drier,-2.0,0.0,Database 2
184,France,-0.1,5.0,24.45,0.53,1.5,45.9,0.1,51638,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Mechanically Ventilated,Mechanical Heating,0.0,no change,no change,21.5,70.7,22.5,72.5,22.1,71.8,no change,0.0,19.69,Database 2
185,France,0.4,9.0,27.39,0.76,1.6,44.6,0.0,51639,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Mechanically Ventilated,Mechanical Heating,1.0,cooler,no change,22.7,72.9,22.7,72.9,22.7,72.9,no change,1.0,0.0,Database 2
186,France,0.2,6.0,26.42,0.81,1.3,42.5,0.0,51641,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Mechanically Ventilated,Mechanical Heating,0.0,no change,less,22.6,72.7,23.7,74.7,23.4,74.1,no change,0.0,0.0,Database 2
187,France,0.6,11.0,28.15,0.92,1.4,41.4,0.0,51644,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Mechanically Ventilated,Mechanical Heating,2.0,cooler,less,22.8,73.0,23.9,75.0,23.7,74.7,more humid,1.0,0.0,Database 2
188,France,0.1,5.0,25.84,0.96,1.2,36.7,0.0,51656,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,22.3,72.1,23.0,73.4,22.8,73.0,more humid,-1.0,0.0,Database 2
189,France,0.3,6.0,26.26,0.8,1.3,33.5,0.0,51657,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,23.5,74.3,24.1,75.4,23.9,75.0,no change,1.0,0.0,Database 2
190,France,0.4,9.0,27.82,1.25,1.2,37.5,0.0,51658,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,22.1,71.8,23.6,74.5,23.2,73.8,no change,0.0,0.0,Database 2
191,France,1.0,24.0,29.83,0.75,1.9,34.2,0.0,51659,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,cooler,less,24.1,75.4,24.2,75.6,24.1,75.4,no change,0.0,0.0,Database 2
192,France,0.4,8.0,26.56,0.76,1.3,32.1,0.0,51660,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,no change,24.3,75.7,25.0,77.0,24.8,76.6,more humid,2.0,0.0,Database 2
193,France,0.1,5.0,25.59,0.72,1.8,34.0,0.1,51661,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Air Conditioned,Mechanical Heating,1.0,cooler,no change,19.8,67.6,20.0,68.0,19.9,67.8,no change,0.0,19.69,Database 2
194,France,0.5,11.0,27.76,0.67,2.0,33.5,0.0,51662,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Air Conditioned,Mechanical Heating,1.0,cooler,no change,21.3,70.3,21.8,71.2,21.7,71.1,no change,0.0,0.0,Database 2
195,France,0.1,5.0,26.23,1.12,1.2,33.1,0.0,51663,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Others,Air Conditioned,Mechanical Heating,1.0,cooler,no change,21.8,71.2,22.7,72.9,22.4,72.3,more humid,1.0,0.0,Database 2
196,France,0.2,6.0,26.54,1.15,1.2,33.7,0.0,51672,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,21.3,70.3,22.0,71.6,21.8,71.2,no change,0.0,0.0,Database 2
197,France,0.0,5.0,25.35,0.86,1.5,33.2,0.0,51673,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,-1.0,warmer,no change,19.9,67.8,20.9,69.6,20.5,68.9,no change,2.0,0.0,Database 2
198,France,0.7,16.0,29.03,0.88,1.7,23.2,0.1,51674,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,cooler,no change,23.3,73.9,23.3,73.9,23.3,73.9,more humid,1.0,19.69,Database 2
199,France,0.8,17.0,28.76,0.7,1.9,23.3,0.1,51675,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,no change,less,22.9,73.2,23.9,75.0,23.5,74.3,more humid,1.0,19.69,Database 2
200,France,0.3,6.0,26.62,1.05,1.2,22.9,0.0,51676,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,23.1,73.6,24.1,75.4,23.8,74.8,no change,0.0,0.0,Database 2
201,France,0.1,5.0,26.07,0.99,1.1,22.8,0.1,51677,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,less,23.2,73.8,24.4,75.9,23.9,75.0,more humid,1.0,19.69,Database 2
202,France,0.5,11.0,28.73,1.47,1.2,24.4,0.0,51678,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,-2.0,warmer,more,21.9,71.4,23.6,74.5,23.1,73.6,no change,0.0,0.0,Database 2
203,France,-0.3,7.0,24.12,0.57,1.2,22.6,0.1,51679,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,cooler,less,23.4,74.1,24.4,75.9,24.1,75.4,more humid,3.0,19.69,Database 2
204,France,0.4,8.0,26.67,0.87,1.2,28.7,0.0,51680,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,1.0,no change,no change,24.1,75.4,24.7,76.5,24.5,76.1,no change,0.0,0.0,Database 2
205,France,0.2,6.0,26.7,0.99,1.4,33.1,0.0,51682,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,-1.0,warmer,no change,21.2,70.2,22.0,71.6,21.8,71.2,no change,-1.0,0.0,Database 2
206,France,1.0,25.0,30.07,0.91,1.6,31.6,0.0,51686,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,1.0,cooler,less,24.7,76.5,25.5,77.9,25.3,77.5,no change,0.0,0.0,Database 2
207,France,0.5,10.0,28.0,0.97,1.5,30.4,0.0,51690,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,-1.0,no change,no change,22.0,71.6,23.5,74.3,23.1,73.6,no change,0.0,0.0,Database 2
208,France,0.0,5.0,25.54,0.96,1.2,30.0,0.0,51692,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,1.0,no change,no change,22.0,71.6,22.7,72.9,22.4,72.3,more humid,1.0,0.0,Database 2
209,France,0.1,5.0,25.6,0.85,1.2,30.0,0.0,51695,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,0.0,no change,no change,23.0,73.4,23.4,74.1,23.3,73.9,no change,0.0,0.0,Database 2
210,France,0.5,11.0,27.92,1.0,1.4,30.7,0.0,51697,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,0.0,no change,no change,23.1,73.6,24.1,75.4,23.8,74.8,no change,0.0,0.0,Database 2
211,France,-0.2,6.0,24.84,0.93,1.2,34.8,0.0,51698,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,1.0,no change,no change,21.2,70.2,22.8,73.0,22.3,72.1,no change,0.0,0.0,Database 2
212,France,0.0,5.0,25.72,1.11,1.2,39.8,0.0,51701,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,-2.0,warmer,no change,20.3,68.5,21.5,70.7,21.1,70.0,no change,0.0,0.0,Database 2
213,France,0.2,6.0,26.25,1.02,1.1,37.4,0.0,51702,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,0.0,no change,less,23.2,73.8,23.9,75.0,23.7,74.7,more humid,1.0,0.0,Database 2
214,France,0.7,15.0,28.79,1.14,1.3,30.9,0.0,51703,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,0.0,no change,less,23.9,75.0,24.9,76.8,24.7,76.5,more humid,1.0,0.0,Database 2
215,France,-0.1,5.0,25.06,0.82,1.2,24.9,0.0,51704,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,-2.0,warmer,more,22.4,72.3,23.7,74.7,23.3,73.9,no change,1.0,0.0,Database 2
216,France,0.7,16.0,29.38,0.89,1.9,30.5,0.0,51705,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,-1.0,no change,no change,21.3,70.3,23.0,73.4,22.5,72.5,more humid,1.0,0.0,Database 2
217,France,0.3,7.0,27.38,1.04,1.4,27.4,0.1,51706,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,-1.0,warmer,no change,21.9,71.4,22.3,72.1,22.1,71.8,no change,1.0,19.69,Database 2
218,France,0.2,6.0,26.28,0.81,1.5,26.5,0.1,51707,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,0.0,no change,no change,21.2,70.2,22.3,72.1,21.8,71.2,no change,0.0,19.69,Database 2
219,France,-0.2,6.0,24.47,0.76,1.3,29.0,0.0,51708,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,-1.0,warmer,no change,21.7,71.1,22.3,72.1,22.1,71.8,no change,1.0,0.0,Database 2
220,France,0.1,5.0,25.99,1.14,1.1,25.9,0.0,51709,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Classroom,Naturally Ventilated,Mechanical Heating,2.0,no change,more,22.3,72.1,22.8,73.0,22.6,72.7,no change,1.0,0.0,Database 2
221,France,0.4,8.0,27.12,0.89,1.6,22.9,0.0,51710,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,-1.0,warmer,no change,22.1,71.8,22.4,72.3,21.9,71.4,more humid,0.0,0.0,Database 2
222,France,-0.1,5.0,25.42,1.12,1.1,18.4,0.0,51711,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Winter,Cfb,Temperate oceanic,Lyon,Office,Mechanically Ventilated,Mechanical Heating,1.0,no change,no change,21.7,71.1,22.6,72.7,22.4,72.3,more humid,1.0,0.0,Database 2
