,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
51,Portugal,0.7,15.0,28.54,0.58,2.0,64.2,0.21,50382,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,warmer,less,21.5,70.7,23.1,73.6,23.0,73.4,drier,-3.0,41.34,16.1,61.0,Database 2
52,Portugal,0.9,22.0,29.03,0.63,1.7,59.2,0.24,50383,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,less,24.6,76.3,25.3,77.5,25.3,77.5,no change,0.0,47.24,16.1,61.0,Database 2
53,Portugal,1.4,43.0,32.04,0.59,1.9,58.7,0.07,50384,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,25.9,78.6,26.0,78.8,26.0,78.8,no change,0.0,13.78,16.1,61.0,Database 2
54,Portugal,1.1,30.0,30.78,0.58,2.0,58.9,0.16,50385,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.4,75.9,24.9,76.8,24.9,76.8,no change,0.0,31.5,16.1,61.0,Database 2
55,Portugal,0.3,7.0,26.55,0.61,1.2,58.2,0.12,50386,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,24.7,76.5,25.0,77.0,25.0,77.0,drier,-2.0,23.62,16.1,61.0,Database 2
56,Portugal,0.8,18.0,28.04,0.63,1.2,55.8,0.08,50387,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,26.0,78.8,26.4,79.5,26.4,79.5,no change,0.0,15.75,16.1,61.0,Database 2
57,Portugal,0.7,15.0,28.31,0.73,1.2,58.4,0.1,50388,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.7,76.5,25.8,78.4,25.8,78.4,no change,0.0,19.69,16.1,61.0,Database 2
58,Portugal,0.7,15.0,28.41,0.71,1.4,58.2,0.09,50392,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,24.5,76.1,25.0,77.0,24.9,76.8,no change,0.0,17.72,16.1,61.0,Database 2
59,Portugal,0.3,6.0,26.4,0.72,1.2,54.3,0.1,50393,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,no change,more,23.9,75.0,24.4,75.9,24.4,75.9,no change,0.0,19.69,16.1,61.0,Database 2
60,Portugal,1.1,29.0,31.15,0.61,1.9,60.6,0.13,50394,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.1,75.4,25.3,77.5,25.2,77.4,drier,-1.0,25.59,16.1,61.0,Database 2
61,Portugal,0.4,8.0,26.71,0.73,1.2,57.0,0.21,50395,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,no change,no change,24.9,76.8,25.2,77.4,25.2,77.4,drier,-1.0,41.34,16.1,61.0,Database 2
62,Portugal,0.8,19.0,28.84,0.58,1.6,56.4,0.07,50396,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.7,76.5,25.0,77.0,25.0,77.0,no change,0.0,13.78,16.1,61.0,Database 2
63,Portugal,0.2,6.0,26.13,0.63,1.2,57.6,0.1,50397,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,more,24.2,75.6,24.5,76.1,24.5,76.1,more humid,1.0,19.69,16.1,61.0,Database 2
64,Portugal,0.4,8.0,27.3,0.73,1.2,60.3,0.11,50398,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.6,74.5,24.7,76.5,24.7,76.5,no change,0.0,21.65,16.1,61.0,Database 2
65,Portugal,0.1,5.0,25.5,0.55,1.2,59.3,0.07,50399,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,no change,more,24.2,75.6,24.5,76.1,24.5,76.1,no change,0.0,13.78,16.1,61.0,Database 2
66,Portugal,0.8,18.0,29.23,0.69,1.5,56.3,0.14,50400,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.2,77.4,25.4,77.7,25.3,77.5,drier,-1.0,27.56,16.1,61.0,Database 2
67,Portugal,1.0,28.0,30.6,0.66,1.6,57.6,0.12,50401,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.5,77.9,26.0,78.8,26.0,78.8,no change,0.0,23.62,16.1,61.0,Database 2
68,Portugal,0.4,9.0,27.01,0.73,1.2,56.0,0.21,50402,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.4,75.9,25.4,77.7,25.4,77.7,no change,0.0,41.34,16.1,61.0,Database 2
69,Portugal,0.4,9.0,27.07,0.62,1.2,57.6,0.11,50403,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.5,76.1,25.2,77.4,25.2,77.4,no change,0.0,21.65,16.1,61.0,Database 2
70,Portugal,1.0,26.0,30.55,0.61,1.9,59.3,0.11,50404,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.4,74.1,24.7,76.5,24.7,76.5,no change,0.0,21.65,18.1,64.6,Database 2
71,Portugal,0.5,10.0,27.26,0.54,1.5,58.5,0.06,50405,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.8,74.8,24.5,76.1,24.4,75.9,more humid,0.0,11.81,18.1,64.6,Database 2
72,Portugal,0.5,10.0,27.28,0.73,1.2,57.5,0.07,50406,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.3,75.7,25.0,77.0,24.9,76.8,no change,0.0,13.78,18.1,64.6,Database 2
73,Portugal,0.4,9.0,26.75,0.63,1.2,53.4,0.22,50407,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,25.1,77.2,26.1,79.0,26.1,79.0,no change,0.0,43.31,18.1,64.6,Database 2
74,Portugal,0.9,21.0,29.12,0.72,1.3,58.5,0.08,50408,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,less,25.2,77.4,26.0,78.8,25.9,78.6,no change,0.0,15.75,18.1,64.6,Database 2
75,Portugal,0.7,14.0,27.65,0.68,1.2,43.7,0.09,50409,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.3,77.5,26.3,79.3,26.2,79.2,no change,0.0,17.72,18.1,64.6,Database 2
76,Portugal,0.7,15.0,28.21,0.73,1.2,44.3,0.12,50410,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,25.1,77.2,26.3,79.3,26.3,79.3,more humid,2.0,23.62,18.1,64.6,Database 2
77,Portugal,0.8,17.0,28.49,0.73,1.2,47.1,0.13,50411,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.9,78.6,26.6,79.9,26.5,79.7,no change,0.0,25.59,18.1,64.6,Database 2
78,Portugal,0.9,24.0,28.91,0.68,1.2,44.7,0.11,50412,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.6,78.1,27.5,81.5,27.4,81.3,no change,1.0,21.65,18.1,64.6,Database 2
79,Portugal,1.2,37.0,32.08,0.71,2.0,57.1,0.1,50415,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.4,75.9,25.2,77.4,25.1,77.2,no change,0.0,19.69,18.1,64.6,Database 2
80,Portugal,1.1,30.0,30.31,0.63,1.8,42.4,0.1,50416,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,less,24.9,76.8,25.9,78.6,25.9,78.6,no change,2.0,19.69,18.1,64.6,Database 2
81,Portugal,1.0,25.0,29.21,0.72,1.4,43.5,0.04,50417,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,25.7,78.3,26.7,80.1,26.7,80.1,no change,2.0,7.87,18.1,64.6,Database 2
82,Portugal,0.5,11.0,27.7,0.62,1.3,48.1,0.13,50418,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,cooler,no change,24.6,76.3,26.0,78.8,26.0,78.8,drier,0.0,25.59,18.1,64.6,Database 2
83,Portugal,0.7,14.0,28.28,0.74,1.2,50.8,0.13,50419,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.2,77.4,26.1,79.0,26.0,78.8,no change,0.0,25.59,18.1,64.6,Database 2
84,Portugal,0.6,12.0,27.88,0.74,1.2,49.1,0.13,50420,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,warmer,no change,25.2,77.4,25.7,78.3,25.7,78.3,no change,0.0,25.59,18.1,64.6,Database 2
85,Portugal,0.9,23.0,29.16,0.69,1.4,52.0,0.07,50421,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.5,77.9,26.1,79.0,26.1,79.0,no change,0.0,13.78,18.1,64.6,Database 2
86,Portugal,0.8,20.0,28.8,0.75,1.2,53.3,0.1,50422,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,no change,no change,25.4,77.7,26.4,79.5,26.4,79.5,no change,0.0,19.69,18.1,64.6,Database 2
87,Portugal,0.6,12.0,28.19,0.93,1.2,52.8,0.1,50423,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.2,73.8,24.5,76.1,24.5,76.1,no change,0.0,19.69,18.1,64.6,Database 2
88,Portugal,0.7,16.0,28.92,0.98,1.2,56.0,0.09,50424,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.7,74.7,24.8,76.6,24.8,76.6,no change,0.0,17.72,18.1,64.6,Database 2
89,Portugal,0.2,6.0,26.14,0.68,1.2,49.4,0.09,50425,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-2.0,no change,more,23.4,74.1,24.4,75.9,24.4,75.9,no change,0.0,17.72,18.1,64.6,Database 2
90,Portugal,0.2,6.0,26.04,0.66,1.2,48.0,0.09,50426,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-2.0,no change,no change,23.7,74.7,24.5,76.1,24.5,76.1,no change,-2.0,17.72,18.1,64.6,Database 2
91,Portugal,0.6,13.0,27.19,0.6,1.2,47.5,0.07,50427,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,no change,25.6,78.1,26.2,79.2,26.2,79.2,no change,0.0,13.78,18.1,64.6,Database 2
92,Portugal,0.9,21.0,28.49,0.73,1.2,48.3,0.04,50428,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,more,25.7,78.3,26.8,80.2,26.7,80.1,no change,0.0,7.87,18.1,64.6,Database 2
93,Portugal,0.8,20.0,28.33,0.68,1.2,46.4,0.09,50429,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,more,25.9,78.6,26.9,80.4,26.8,80.2,no change,2.0,17.72,18.1,64.6,Database 2
94,Portugal,0.9,23.0,29.11,0.69,1.4,46.8,0.08,50430,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.0,77.0,26.3,79.3,26.2,79.2,no change,1.0,15.75,18.1,64.6,Database 2
95,Portugal,1.0,27.0,30.18,0.63,1.7,44.4,0.14,50431,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,more,25.6,78.1,26.0,78.8,26.0,78.8,more humid,1.0,27.56,18.1,64.6,Database 2
96,Portugal,0.4,8.0,27.23,0.74,1.2,75.3,0.1,50445,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.0,73.4,24.0,75.2,24.0,75.2,no change,0.0,19.69,18.0,64.4,Database 2
97,Portugal,0.3,7.0,26.76,0.64,1.2,69.6,0.08,50446,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,23.6,74.5,24.7,76.5,24.6,76.3,no change,0.0,15.75,18.0,64.4,Database 2
98,Portugal,0.4,8.0,27.36,0.67,1.2,72.4,0.11,50449,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1.0,no change,no change,23.6,74.5,24.8,76.6,24.7,76.5,no change,0.0,21.65,18.0,64.4,Database 2
99,Portugal,0.7,15.0,28.32,0.4,1.6,70.7,0.1,50451,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.4,75.9,25.3,77.5,25.3,77.5,no change,2.0,19.69,18.0,64.4,Database 2
100,Portugal,1.5,50.0,33.6,0.57,2.2,70.0,0.12,50452,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2.0,cooler,more,24.5,76.1,25.5,77.9,25.5,77.9,no change,0.0,23.62,18.0,64.4,Database 2
101,Portugal,0.8,20.0,29.28,0.65,1.3,71.1,0.1,50454,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,24.5,76.1,26.2,79.2,26.1,79.0,no change,2.0,19.69,18.0,64.4,Database 2
102,Portugal,0.7,16.0,28.9,0.73,1.2,68.2,0.12,50457,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,less,24.8,76.6,25.8,78.4,25.8,78.4,no change,0.0,23.62,18.0,64.4,Database 2
103,Portugal,1.0,25.0,29.36,0.68,1.2,65.7,0.09,50459,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.4,77.7,26.8,80.2,26.8,80.2,no change,0.0,17.72,18.0,64.4,Database 2
104,Portugal,0.8,18.0,28.4,0.56,1.2,63.7,0.1,50462,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0.0,no change,no change,25.8,78.4,26.8,80.2,26.8,80.2,drier,-1.0,19.69,18.0,64.4,Database 2
105,Portugal,1.2,35.0,31.01,0.64,1.4,63.2,0.13,50465,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1.0,cooler,less,26.4,79.5,27.5,81.5,27.5,81.5,no change,0.0,25.59,18.0,64.4,Database 2
