,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
83303,31,2,0.07,23.4,23.7,45.4,1.08,1.4,13.4,1
83304,31,2,0.1,23.5,23.6,45.3,0.68,1.2,13.4,0
83305,31,2,0.05,23.5,23.5,45.6,0.63,1.2,13.4,0
83306,31,1,0.05,23.4,23.4,45.9,0.6,1.2,13.4,0
83307,31,2,0.06,23.3,23.4,45.9,0.88,1.2,13.4,1
83308,31,2,0.09,23.3,23.4,46,0.75,1.2,13.4,1
83309,31,2,0.09,23.5,23.5,45.3,0.74,1,13.4,0
83310,31,2,0.05,23.2,23.4,46,0.31,1.4,13.4,1
83311,31,2,0.09,22.8,23,45.6,0.67,1,13.4,0
83312,31,1,0.1,22.8,22.9,45.8,0.32,1.2,13.4,0
83313,31,2,0.04,22.6,22.7,46.4,0.77,1.2,13.4,0
83314,31,1,0.06,23,23.1,45.1,0.91,1,13.4,1
83315,31,1,0.11,23.1,23.2,44.6,0.71,1,13.4,1
83316,31,1,0.05,23,23.1,45.3,0.7,1,13.4,0
83317,31,2,0.09,23.3,23.5,44,0.7,1,13.4,0
83318,31,2,0.06,23,23.1,45,0.62,1.2,13.4,1
83319,31,2,0.08,23.1,23.1,44.8,0.69,1.4,13.4,1
83320,31,2,0.05,22.7,22.8,43,0.88,1.2,13.4,1
83321,31,1,0.07,23.2,23.5,42.7,0.88,1.2,13.4,1
83322,31,1,0.05,23.3,23.5,42.5,0.79,1,13.4,0
83323,31,2,0.14,23.7,23.7,41.5,0.61,1.2,13.4,-1
83324,31,2,0.05,23.5,23.5,42.5,0.31,1.2,13.4,0
83325,31,1,0.06,23.8,23.9,41.9,0.75,1.2,13.4,1
83326,31,1,0.05,23.6,23.5,42.5,0.65,1.2,13.4,0
83327,31,2,0.08,23.8,23.9,41.8,0.9,1,13.4,0
83328,31,2,0.06,23.1,23.1,43.7,0.77,1.2,13.4,0
83329,31,2,0.05,23.2,23.4,43.1,0.8,1.2,13.4,0
83330,31,1,0.07,23.2,23.3,42.5,0.62,1,13.4,1
83331,31,2,0.07,23.1,23.2,42.2,0.69,1.2,13.4,0
83332,31,1,0.08,23,23.1,42.3,0.66,1.2,13.4,0
83333,31,1,0.09,22.2,22.4,42.6,0.53,1,13.4,1
83334,31,2,0.06,22.7,22.9,41.6,0.49,1,13.4,1
83335,31,2,0.05,22.9,23,41.3,0.46,1.4,13.4,0
83336,31,2,0.07,22.9,23.1,41.3,0.44,1.2,13.4,0
83337,31,2,0.07,22.8,22.9,41.8,0.53,1,13.4,-1
83338,31,2,0.05,22.8,23,41.8,0.52,1.4,13.4,1
83339,31,2,0.05,22.7,22.8,42.1,0.62,1.2,13.4,2
83340,31,1,0.08,22.8,22.8,42.2,0.68,1,13.4,0
83341,31,2,0.07,22.8,23,42.3,0.68,1,13.4,1
83342,31,2,0.09,23.1,23.1,42,0.77,1.4,13.4,0
83343,31,2,0.07,22.7,22.8,45.6,0.62,1,13.4,1
83344,31,2,0.05,23.1,23.2,45.6,0.62,1,13.4,0
83345,31,2,0.06,23.3,23.4,45.5,0.84,1.2,13.4,1
83346,31,1,0.06,23.3,23.4,45.8,0.6,1.2,13.4,0
83347,31,2,0.07,23.4,23.4,45.9,0.46,1,13.4,0
83348,31,1,0.04,23.2,23.2,46.4,0.66,1.2,13.4,0
83349,31,2,0.06,23.5,23.6,45.8,0.78,1.2,13.4,0
83350,31,2,0.05,23.3,23.3,46.4,0.82,1.2,13.4,1
83351,31,2,0.05,23.4,23.5,46.3,1.04,1.2,13.4,1
83352,31,1,0.09,23.4,23.3,46.3,0.9,1.2,13.4,1
83353,31,1,0.08,23.3,23.1,46.9,0.73,1,13.4,0
83354,31,2,0.05,23.3,23.4,46.7,0.42,1.2,13.4,0
83355,31,2,0.06,23.3,23.3,46.7,0.78,1,13.4,0
83356,31,2,0.05,23,22.9,47.7,0.74,1.2,13.4,-1
83357,31,2,0.06,22.8,22.7,47.9,0.74,1.2,13.4,0
83358,31,1,0.06,22.8,22.8,48,0.95,1,13.4,1
83359,31,2,0.11,22.8,22.9,47.6,0.62,1.4,13.4,0
83360,31,1,0.08,23,23.1,47.2,0.57,1.4,13.4,0
83361,31,2,0.1,23.2,23.2,46.9,0.95,1,13.4,0
83362,31,1,0.08,22.6,22.6,48.3,0.84,1.4,13.4,0
83363,31,2,0.05,22.9,23.1,47.5,0.73,1.4,13.4,0
83960,33,1,0.09,23.8,23.4,37.8,0.4,1,13.4,-1
83961,32,2,0.07,24.1,23.3,37.6,0.9,1.3,13.4,1
83962,37,1,0.1,23.9,23.3,37.9,0.5,1.6,13.4,-1
83963,35,2,0.13,23.1,22.6,39.2,0.5,1.2,13.4,0
83964,49,2,0.1,23,22.1,39.5,0.4,1.4,13.4,-1
83965,39,2,0.09,23.1,22.5,38.9,0.5,1.5,13.4,0
83966,53,1,0.21,22.9,22.2,39.6,1.1,1.2,13.4,-2
83967,38,1,0.1,24.2,23.9,36.6,0.5,1.2,13.4,1
83968,35,2,0.14,22.6,23.3,38.6,1.1,1.2,13.4,-1
83969,40,2,0.11,22.7,22.5,38.4,0.4,1,13.4,-1
83970,38,1,0.09,24.7,24,33,0.5,1.5,13.4,0
83971,38,2,0.09,24.3,23.5,33.9,0.6,1.1,13.4,-1
83972,36,2,0.1,24.1,23.3,34.3,1.1,1.2,13.4,-1
83973,53,1,0.13,23.8,23,35.1,1.2,1,13.4,-1
83974,50,1,0.11,23.7,23.1,35.1,0.8,1.2,13.4,1
83975,43,1,0.09,23.6,23,35.4,0.7,1.6,13.4,0
83976,45,2,0.11,23.7,22.8,35.1,0.5,1.4,13.4,-1
83977,53,1,0.13,23.7,23.2,36,1.1,1,13.4,1
83978,35,2,0.13,23.8,23.3,35.1,0.7,1.1,13.4,-1
83979,42,1,0.13,22.9,22.6,36.7,0.5,1.2,13.4,0
83980,47,2,0.1,23.7,23.1,35,0.6,1.1,13.4,-1
83981,57,1,0.13,22.8,23,44.5,0.4,1,13.4,0
83982,50,1,0.08,22.9,22.5,43.8,0.5,1.3,13.4,-1
83983,40,1,0.12,23.1,24.1,43.8,0.4,1.2,13.4,-1
83984,47,1,0.12,23.3,23.3,42.8,0.6,1,13.4,-1
83985,47,1,0.09,23.5,22.7,41.6,0.4,1.3,13.4,0
83986,43,1,0.12,22.9,22.8,43.6,0.6,1.2,13.4,0
83987,33,2,0.09,23.1,22.5,43,0.5,1.2,13.4,-1
83988,45,2,0.09,23.5,23,42.1,0.5,1.1,13.4,-1
83989,37,2,0.07,24.3,23.9,40.1,0.3,1.2,13.4,0
83991,36,1,0.07,22.2,21.2,44,0.8,1.1,13.4,-2
83992,39,2,0.11,21.5,21.6,45.9,0.6,1,13.4,-2
83993,29,1,0.12,22.5,22,43.1,0.6,1.1,13.4,0
83994,38,1,0.06,23.6,23,40.5,0.6,1.2,13.4,-1
83995,55,1,0.08,21.9,21.2,44,0.9,1.5,13.4,-1
83996,45,2,0.07,23.6,23.1,40,0.3,1.2,13.4,1
83997,43,1,0.13,21.6,20.9,44.7,0.8,1.2,13.4,-2
83998,46,1,0.08,22.6,22.1,42.2,0.7,1,13.4,-1
83999,37,1,0.11,23.4,22.5,46.4,0.7,1.5,13.4,-1
84000,40,1,0.1,24.5,24.4,45.3,1.1,1.1,13.4,-1
84001,45,2,0.1,23.3,22.9,47.3,0.4,1.2,13.4,-1
84002,36,1,0.14,25.3,23.8,44.3,0.5,1.5,13.4,1
84004,44,2,0.08,23,22.4,47.2,0.7,1.1,13.4,-1
84005,37,2,0.07,23.7,23,46.8,0.4,1,13.4,-2
84006,25,2,0.1,23.5,22.8,47.7,0.4,1.3,13.4,-1
84007,40,2,0.14,23.6,23.4,47.2,0.4,1.2,13.4,0
84008,59,1,0.1,24,22.9,41.1,1.4,1.2,13.4,0
84009,37,2,0.14,22.7,22.1,42.9,0.4,1.2,13.4,-2
84010,46,1,0.15,21.9,21,36,0.6,1.5,13.4,0
84011,27,2,0.22,21.2,20.8,36.7,0.5,1.3,13.4,-2
84012,42,1,0.18,21.8,21.3,34,0.7,1.5,13.4,-1
84013,47,2,0.07,23.5,23,30.8,0.4,1.6,13.4,0
84014,36,2,0.09,23.2,22.6,36.8,0.8,1.4,13.4,-2
84015,24,1,0.11,22.5,22.1,35.1,0.5,1,13.4,-1
84016,41,1,0.16,23.5,22.9,36.3,0.5,1.5,13.4,0
84017,55,1,0.09,23.9,23.1,36,0.7,1.6,13.4,2
84018,38,2,0.09,24,23.1,36.1,0.4,1,13.4,1
84019,46,2,0.06,24.4,23.4,35.3,0.4,1.1,13.4,-1
84020,38,2,0.07,23.9,23,36.3,0.4,1.2,13.4,-2
84021,43,2,0.09,24,23.5,36.8,0.6,1.2,13.4,-2
84022,47,1,0.17,21.6,20.7,41.8,0.5,1,13.4,-2
84023,44,1,0.12,22.6,22.3,47.8,0.8,1.1,13.4,-1
84024,37,2,0.09,24,22.9,43.1,0.4,1.5,13.4,-2
84025,58,1,0.1,22.9,22.3,44.2,1,1.1,13.4,0
84026,34,2,0.1,23.4,22.7,39.2,0.4,1.2,13.4,0
84027,34,2,0.1,23.1,22.5,39.9,0.6,1.2,13.4,-1
84028,36,2,0.09,23.7,22.8,38.2,0.5,1.5,13.4,-2
84029,40,2,0.09,22.9,21.8,42.9,0.5,1.5,13.4,-1
84030,38,2,0.08,23.4,22.6,39.9,0.4,1.2,13.4,-1
84031,44,1,0.12,22.6,22.8,40.3,1.3,1,13.4,-2
84032,51,1,0.09,22.9,21.4,37.2,0.8,1.2,13.4,-1
84033,49,1,0.07,24.2,23.2,29.5,0.5,1.3,13.4,0
84034,40,1,0.11,22.6,20.9,37.1,0.7,1.6,13.4,0
84035,33,1,0.13,23.1,22.6,35.3,0.5,1.2,13.4,-1
84036,32,1,0.08,23.4,22,30.8,0.4,1.5,13.4,-1
84037,22,2,0.1,23.5,22,31.5,0.8,1.4,13.4,-1
84038,40,1,0.09,23.4,22.5,53.9,0.5,1.2,13.4,-2
84039,52,1,0.09,21.7,21.2,62.2,1.3,1.4,13.4,-1
84040,39,2,0.06,23.1,22.1,57,0.4,1.2,13.4,-1
84041,39,1,0.08,22.2,21.9,59.3,1.1,1,13.4,-1
84042,41,2,0.07,22.4,21.6,61.8,0.4,1.6,13.4,-2
84043,49,1,0.08,22.9,22,57.1,0.5,1,13.4,0
84044,40,1,0.07,23,21.9,57.2,0.7,1.2,13.4,-1
84045,35,2,0.12,22.8,22.3,57.2,0.4,1.3,13.4,-1
84046,51,1,0.08,22.1,21.8,58.7,0.6,1,13.4,1
84047,46,1,0.09,23.1,22.1,55.3,0.4,1,13.4,0
84048,48,1,0.11,22.3,21.8,57.8,0.8,1,13.4,-1
84049,54,1,0.07,22.9,22,58.5,0.6,1,13.4,-1
84050,38,1,0.14,22.4,21.4,58.4,0.5,1.2,13.4,-1
84051,46,1,0.08,21.7,21.2,58.5,0.5,1.6,13.4,-1
84052,43,2,0.06,22.8,21.9,55.8,0.4,1.1,13.4,0
84053,51,1,0.08,22.2,21.6,57.7,0.7,1.5,13.4,0
84054,27,2,0.12,23,23.1,54.2,0.5,1.4,13.4,0
84055,48,2,0.12,22.8,22,54.4,0.5,1.6,13.4,0
84056,51,1,0.09,22.5,21.6,56.2,1.3,1.3,13.4,-1
84057,32,2,0.1,23.2,22.5,53.5,0.4,1.2,13.4,-1
84058,50,2,0.09,22.9,22.2,54.9,0.5,1.1,13.4,-1
84059,39,2,0.11,21.7,21.3,57.2,0.4,1.4,13.4,-1
84060,35,1,0.1,22.2,21.6,56.9,0.4,1.1,13.4,-1
84061,44,1,0.1,23.2,22.8,54.3,1.1,1,13.4,-2
84062,41,2,0.09,22.4,21.7,55.9,0.4,1.2,13.4,-1
84063,49,1,0.11,22.6,22.1,57.6,0.7,1.6,13.4,-1
84064,50,1,0.12,22.6,22,57.2,0.7,1.3,13.4,-2
84065,52,1,0.1,22.9,21.9,54.4,0.6,1.6,13.4,0
84066,42,1,0.08,23,22.2,55.2,0.5,1,13.4,-1
84067,43,1,0.05,23.3,22.6,54.6,0.5,1.2,13.4,1
84068,47,1,0.08,22.4,21.9,57.2,1,1.2,13.4,-1
84069,34,1,0.1,22.6,21.8,57.2,0.5,1.4,13.4,0
84070,29,1,0.12,22.9,21.9,56.5,0.4,1.3,13.4,-1
84071,45,1,0.1,22.9,22.1,57.3,0.6,1.2,13.4,-1
84073,39,2,0.07,23.2,22.2,54.5,0.5,1.6,13.4,-2
84074,37,1,0.06,23.3,22.9,54.5,0.5,1.2,13.4,-2
84075,44,1,0.11,21.7,21.3,59.4,1.3,1.4,13.4,-1
84076,39,1,0.08,22.6,21.9,56.2,1.4,1.1,13.4,-1
84077,49,1,0.08,22.4,21.8,56.7,0.5,1.2,13.4,-1
84078,47,2,0.07,23.4,22.6,43.4,0.4,1.4,13.4,2
84079,46,1,0.05,23.2,22.3,45.6,0.8,1.1,13.4,0
84080,40,1,0.07,23.8,23.4,42.7,0.5,1.5,13.4,-1
84081,36,2,0.09,24.1,23.8,41.6,0.4,1.5,13.4,0
84082,35,2,0.11,24.8,23.3,39.9,0.5,1.1,13.4,1
84083,33,2,0.07,24.2,24,40.9,0.4,1.2,13.4,0
84084,31,2,0.07,24.5,24.1,39.5,0.4,1.4,13.4,1
84085,41,2,0.08,24.3,24.1,39.6,0.4,1.2,13.4,-1
84086,44,2,0.06,23.8,23.4,44.3,0.4,1,13.4,-1
84087,32,2,0.06,24.5,23.4,45.4,0.4,1.1,13.4,0
84088,32,1,0.1,24.2,23.8,46.4,0.7,1,13.4,-1
84089,31,2,0.18,24.1,23.6,47.1,0.4,1.1,13.4,1
84090,41,1,0.07,24.9,24.1,45.2,0.4,1.1,13.4,0
84091,55,1,0.07,24.5,23.9,46.7,0.4,1.2,13.4,-2
84092,32,2,0.1,24.1,23.8,47.7,0.6,1.3,13.4,0
84093,45,1,0.08,24.4,23.9,45.5,0.4,1.1,13.4,0
84094,27,1,0.08,23.8,23.7,46.9,0.5,1.2,13.4,-2
84095,37,1,0.24,21.7,22.7,52.1,0.8,1.2,13.4,-2
84096,41,1,0.06,23.8,23.2,50.2,0.5,1.1,13.4,-1
84097,35,1,0.07,24.3,23.2,47.1,0.3,1.1,13.4,0
84098,47,1,0.11,24.2,23.8,49.8,0.7,1.4,13.4,0
84099,42,1,0.08,23.5,22.8,51.3,0.7,1.1,13.4,1
84100,44,2,0.06,23.8,22.8,52,0.5,1.3,13.4,0
84101,55,2,0.08,23.7,23.2,51,0.4,1.2,13.4,-1
84102,44,1,0.07,23.9,23.1,50.8,0.5,1.2,13.4,2
84103,44,2,0.06,24.2,23.4,49.5,0.8,1.2,13.4,-2
84104,49,2,0.07,24.1,23.3,51.1,0.5,1.3,13.4,-1
84105,48,2,0.07,24.2,23.5,50.5,0.5,1.3,13.4,-2
84106,36,2,0.11,23.7,23.4,53.6,0.4,1.2,13.4,0
84107,44,2,0.06,24.2,23.4,50.8,0.4,1.2,13.4,2
84108,32,2,0.06,24.1,23.5,51.6,0.4,1.3,13.4,-1
84109,41,1,0.09,23.3,23,53.8,0.4,1.4,13.4,0
84110,46,1,0.08,24.1,23.1,53,0.9,1,13.4,0
84111,42,2,0.07,24.2,23.4,52.3,0.4,1.1,13.4,1
84112,54,2,0.07,24.4,23.7,53.3,0.4,1.3,13.4,0
84113,50,2,0.08,24,23.4,55.5,0.4,1.1,13.4,-2
84114,59,1,0.11,22.7,22.3,54.4,0.5,1,13.4,-2
84115,34,1,0.06,23.8,23.4,48,0.7,1.1,13.4,-1
84116,49,2,0.07,24.1,23.8,48.1,0.5,1,13.4,-2
84117,36,2,0.06,24.1,23.1,50.7,0.4,1.3,13.4,0
84118,41,1,0.06,24.4,23.4,49.5,0.5,1.4,13.4,-1
84119,44,1,0.09,25.1,24.7,47.1,0.5,1.3,13.4,-1
84120,47,2,0.09,25.7,25.4,45.5,0.4,1.2,13.4,1
84121,49,2,0.15,25.2,25.2,46.9,0.3,1.3,13.4,-1
84122,34,1,0.1,25.3,24.8,46.1,0.9,1.2,13.4,1
84123,40,2,0.09,23.9,23.9,49.6,0.4,1.2,13.4,-1
84124,50,2,0.14,24.7,24.6,48.5,0.4,1.3,13.4,1
84125,50,1,0.12,23.5,23.4,51.2,0.5,1.5,13.4,1
84126,49,1,0.1,24.8,24.7,48.6,0.5,1.2,13.4,-1
84127,45,2,0.13,25.1,25.1,47.5,0.5,1.2,13.4,1
84128,39,1,0.14,23.9,24.5,50.2,0.9,1,13.4,1
84129,44,1,0.09,24.6,24.6,48.2,0.7,1,13.4,0
84130,37,2,0.06,26.5,25.7,45.3,0.4,1.1,13.4,2
84131,58,2,0.1,25.2,24.5,52.5,0.5,1.1,13.4,-1
84132,45,2,0.12,24.5,24.2,52.9,0.3,1,13.4,-1
84133,51,1,0.14,25,25.2,48.6,0.5,1.5,13.4,0
84134,31,2,0.08,25.1,25.3,49.5,0.4,1.1,13.4,-1
84135,40,2,0.09,26,25.6,46.9,0.4,1.2,13.4,0
84136,53,1,0.15,23.9,24.3,51.3,0.5,1,13.4,1
84137,43,1,0.1,25.4,25,47.3,0.5,1,13.4,1
84138,52,1,0.1,25.2,25.6,51.1,0.5,1,13.4,0
84139,30,2,0.11,24.7,24.4,53.5,0.3,1.4,13.4,-1
84140,45,1,0.09,25.6,25.3,52.6,0.4,1,13.4,-1
84141,38,2,0.11,25.8,25.5,50.7,0.3,1.3,13.4,0
84142,39,2,0.1,25.7,25.6,52.1,0.4,1.2,13.4,2
84143,59,2,0.12,25,24.6,53.2,0.6,1,13.4,-1
84144,33,1,0.11,25.4,25.4,50.6,0.5,1.2,13.4,1
84145,55,1,0.16,24.6,23.9,54,0.6,1.2,13.4,1
84146,38,1,0.07,25.6,24.7,50.3,0.4,1.2,13.4,2
84147,60,1,0.06,25.7,24.7,46.3,0.8,1.3,13.4,0
84148,47,2,0.1,25,24.3,48.6,0.3,1.3,13.4,0
84149,35,2,0.11,24.1,23.8,53,0.5,1.2,13.4,-2
84150,41,1,0.11,24.8,24.5,51.7,0.5,1,13.4,0
84151,36,1,0.09,24.9,24.3,53.1,0.5,1,13.4,-1
84152,36,2,0.12,24.3,23.9,50.3,0.4,1.5,13.4,0
84153,36,1,0.08,25.6,25.2,48.2,0.3,1.1,13.4,0
84154,45,1,0.11,24.9,24.7,46.9,0.4,1,13.4,0
84155,47,1,0.09,24.9,24.2,45.6,0.4,1,13.4,1
84156,37,2,0.12,25.2,25.6,45,0.4,1,13.4,2
84157,42,1,0.06,26,25.5,45.3,0.5,1,13.4,1
84158,42,2,0.1,25.4,24.7,49,0.4,1.4,13.4,2
84159,42,1,0.14,23.4,24,51.2,0.5,1.5,13.4,-2
84160,46,1,0.13,25.8,25.3,45.5,0.7,1,13.4,-1
84161,38,1,0.09,25.7,25.4,46,0.5,1.2,13.4,0
84162,32,1,0.08,26.5,25.8,46.6,0.3,1.6,13.4,1
84163,33,2,0.06,23.8,22.7,37.8,0.5,1.2,13.4,-1
84164,36,1,0.06,23.8,22.7,37.8,0.4,1.2,13.4,2
84165,34,1,0.06,23.3,22.4,38.6,0.5,1.2,13.4,0
84166,35,2,0.14,21.9,21.6,41.1,0.4,1.1,13.4,-2
