,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
92402,58,1,0.27,28.7,28.5,12,0.62,1.01,13.4,0
92403,58,1,0.35,29.8,29.8,12.2,0.73,1.01,13.4,0
92404,58,1,1.03,34.1,31.4,12.2,0.73,1.01,13.4,2
92405,58,1,0.67,31.8,31.2,12.2,0.73,1.01,13.4,1
92406,58,1,0.35,31.1,31.2,12.2,0.73,1.01,13.4,1
92407,58,1,0.04,33.3,34.4,12.2,0.73,1.01,13.4,2
92408,58,1,0.38,31.8,31.6,12.2,0.6,1.01,13.4,0
92409,58,1,0.25,31.7,31.3,18.6,0.6,0.89,13.4,0
92410,58,1,0.23,30.9,30.9,14.9,0.6,1.01,13.4,0
92411,58,1,0.14,30.9,31,19.2,0.6,0.89,13.4,0
92412,58,1,0.06,30.9,31,18,0.6,0.89,13.4,1
92413,58,1,0.07,30.9,31,17.9,0.6,0.89,13.4,0
92414,58,1,0.07,30.8,30.9,19,0.6,0.89,13.4,0
92415,58,1,0.21,30.1,30,12.2,0.58,1.01,13.4,0
92416,58,1,0.21,30.1,30.1,12.2,0.6,1.01,13.4,0
92417,58,1,0.41,28.8,28.8,15.4,0.6,1.13,13.4,0
92418,58,1,0.17,29.9,29.9,12.2,0.6,1.88,13.4,0
92419,58,1,0.23,30.8,30.7,12.2,0.6,1.01,13.4,0
92420,58,1,0.23,30.8,30.6,12.3,0.6,1.01,13.4,0
92421,58,1,0.21,30.9,30.9,12.3,0.6,1.01,13.4,0
92422,58,1,0.23,30.8,30.9,12.3,0.58,1.01,13.4,0
92423,58,1,0.58,31.1,31.1,12.3,0.58,0.77,13.4,0
92424,58,1,0.47,31.3,31.4,12.4,0.58,0.77,13.4,1
92425,58,1,0.41,30.8,30.7,12.2,0.6,1.01,13.4,0
92426,58,1,0.23,30.7,30.8,12.7,0.6,1.01,13.4,0
92427,58,1,0.19,30.6,30.7,16.7,0.6,1.88,13.4,0
92428,58,1,0.17,29.9,30.3,20.6,0.6,0.89,13.4,0
92429,58,1,0.38,28.7,27.5,16.8,0.62,1.88,13.4,1
92430,58,1,0.25,30.1,30,14.8,0.62,1.01,13.4,0
92431,58,1,0.12,30.3,30.3,11.9,0.58,0.77,13.4,0
92432,58,1,0.11,30.4,30.5,11.9,0.6,1.01,13.4,0
92433,58,1,0.04,27,27.2,11.9,0.65,1.01,13.4,0
92434,58,1,0.14,29.1,29,12.2,0.73,1.01,13.4,1
92435,58,1,0.29,30.9,31,12.2,0.73,1.01,13.4,1
92436,58,1,0.29,31.9,31.8,12.2,0.73,1.01,13.4,1
92437,58,1,0.25,32.1,31.9,12.2,0.73,1.01,13.4,1
92438,58,1,0.14,31,30.9,12.2,0.73,1.01,13.4,1
92439,58,1,0.11,31.1,31.2,12.2,0.71,0.77,13.4,1
92440,58,1,0.15,31.3,31.5,12.2,0.6,1.01,13.4,1
92441,58,1,0.11,31.2,31.3,12.2,0.6,1.01,13.4,1
92442,58,1,0.09,30.9,31,12.2,0.6,1.01,13.4,0
92443,58,1,0.21,30.9,30.9,12.2,0.6,1.01,13.4,0
92444,58,1,0.35,30.6,30.5,14.8,0.6,1.01,13.4,0
92445,58,1,0.35,30.4,29.8,22.5,0.52,1.88,13.4,0
92446,58,1,0.11,29.9,29.9,12,0.58,0.77,13.4,0
92447,58,1,0.41,28,27.4,17.3,0.6,1.01,13.4,0
92448,58,1,0.25,28.7,28.4,12.1,0.71,1.88,13.4,2
92449,58,1,0.06,30.7,31.1,20.4,0.71,1.88,13.4,2
92451,58,1,0.25,30.5,30.4,14.1,0.6,1.01,13.4,0
92452,58,1,0.32,30.9,30.7,15.4,0.58,1.01,13.4,0
92453,58,1,0.21,30.9,30.7,18.8,0.6,1.01,13.4,1
92454,58,1,0.14,30.3,30.2,19.3,0.6,1.01,13.4,1
92455,58,1,0.15,30.2,30.2,21.6,0.6,1.01,13.4,1
92456,58,1,0.15,30.1,30.2,20.8,0.6,1.01,13.4,1
92457,58,1,0.38,29.9,29.6,25.3,0.71,1.88,13.4,1
92458,58,1,0.23,30.3,30.2,22.3,0.71,1.01,13.4,0
92459,58,1,0.17,29.9,29.7,24.1,0.6,1.01,13.4,0
92460,58,1,0.23,29.8,29.8,19.2,0.6,1.01,13.4,2
92461,58,1,0.19,29.9,29.9,16.7,0.58,0.77,13.4,0
92462,58,1,0.19,29.4,29.2,12.2,0.58,1.01,13.4,0
92463,58,1,0.27,28.6,28.5,14.8,0.73,1.01,13.4,1
92464,58,1,0.29,29.3,29.4,12.1,0.73,1.01,13.4,0
92465,58,1,0.38,30,30,12.2,0.73,1.01,13.4,0
92466,58,1,0.62,30.3,30.2,15.4,0.73,1.01,13.4,1
92467,58,1,0.14,30.4,30.3,23.5,0.73,1.01,13.4,1
92468,58,1,0.14,29.1,29,17.9,0.62,1.01,13.4,0
92469,58,1,0.44,31,30.4,21.6,0.73,1.01,13.4,1
92470,58,1,0.21,30,29.9,19.2,0.73,1.01,13.4,1
92471,58,1,0.23,30.1,29.8,19.2,0.73,1.01,13.4,1
92472,58,1,0.23,29.8,29.8,19.8,0.73,1.01,13.4,2
92473,58,1,0.25,29.7,29.6,23,0.73,1.01,13.4,0
92474,58,1,0.23,29.4,29.3,23.5,0.73,1.01,13.4,0
92475,58,1,0.17,29.3,29.2,19.6,0.6,1.01,13.4,0
92476,58,1,0.32,29,29.1,17.9,0.6,1.01,13.4,0
92477,58,1,0.41,29,28.9,21.7,0.58,0.77,13.4,0
92478,58,1,1.1,28.4,29.6,11.7,0.73,1.01,13.4,0
92479,58,1,0.21,29,29.4,11.9,0.73,1.01,13.4,0
92480,58,1,0.23,27.4,30.2,11.9,0.73,1.01,13.4,0
92481,58,1,0.71,28.3,28.1,11.6,0.73,1.01,13.4,0
92482,58,1,0.44,26.5,26.6,11.6,0.73,1.01,13.4,0
92483,58,1,0.58,27.3,27.4,11.6,0.73,1.01,13.4,0
92484,58,1,0.58,24.8,24.9,11.6,0.73,1.01,13.4,0
92485,58,1,0.67,31,30.8,12.2,0.73,1.01,13.4,0
92487,58,1,0.54,29.5,28.2,12.2,0.73,1.01,13.4,0
92488,58,1,1.03,30.8,29.9,12.1,0.73,1.01,13.4,0
92489,58,1,0.35,29.8,29.8,12.1,0.73,1.01,13.4,0
92490,58,1,0.44,29.7,29.8,12,0.73,1.01,13.4,0
92491,58,1,0.44,29.4,29.2,13.5,0.71,1.01,13.4,0
92492,58,1,0.51,29.1,29.1,11.9,0.52,1.01,13.4,0
92493,58,1,0.19,27.9,28.9,19.3,0.58,0.77,13.4,0
92494,58,1,0.12,29.5,29.5,24.5,0.6,1.88,13.4,0
92495,58,1,0.12,29.9,29.9,25.3,0.49,1.01,13.4,0
92496,58,1,0.21,29.9,29.9,22.9,0.49,1.01,13.4,0
92497,58,1,0.23,29.9,29.9,17.3,0.49,1.01,13.4,0
92498,58,1,0.62,25.3,25.8,16.9,0.49,1.01,13.4,0
92499,58,1,0.54,24.3,23.7,15.3,0.49,1.01,13.4,0
92500,58,1,0.51,26.6,27,11.6,0.49,1.01,13.4,0
92501,58,1,0.51,30.2,29.5,12.2,0.49,1.01,13.4,1
92502,58,1,0.67,31.1,30.9,12.3,0.49,1.01,13.4,0
92503,58,1,0.21,31,31.1,12.3,0.49,1.01,13.4,0
92504,58,1,0.86,32.6,30.3,12.2,0.49,0.89,13.4,0
92505,58,1,0.23,29.4,29.3,12.2,0.52,0.89,13.4,0
92506,26,1,0.9,28.7,28.7,10.4,0.6,0.89,13.4,2
92507,26,1,0.37,30.3,29.8,10.3,0.6,0.89,13.4,1
92508,26,1,0.8,30.8,30.7,10.4,0.6,0.89,13.4,0
92509,26,1,0.71,33.3,33.4,10.3,0.6,0.89,13.4,2
92510,26,1,0.35,29.9,29.9,10.3,0.6,1.88,13.4,1
92511,26,1,0.2,29.8,29.6,12.2,0.6,1.01,13.4,1
92512,26,1,0.14,29.4,29.5,24.7,0.6,1.88,13.4,1
92513,26,1,0.18,28.8,28.8,10.3,0.58,1.13,13.4,0
92514,26,1,0.43,29.7,29.9,10.3,0.52,1.88,13.4,1
92515,26,1,0.37,29.9,29.9,13.5,0.52,1.01,13.4,1
92516,26,1,0.35,28.7,29,12.2,0.52,1.88,13.4,0
92517,26,1,0.35,30.2,30.2,10.3,0.52,1.01,13.4,1
92518,26,1,0.85,33.3,31,10.3,0.52,1.88,13.4,1
92519,26,1,0.85,33,31.5,10.3,0.52,1.01,13.4,1
92520,26,1,0.63,31.8,31.8,10.4,0.52,1.01,13.4,2
92521,26,1,0.16,33.7,35,10.9,0.52,1.01,13.4,2
92522,26,1,0.3,31.7,31.4,10.3,0.52,0.89,13.4,1
92524,26,1,0.46,30.6,30.5,10.3,0.48,1.88,13.4,1
92525,26,1,0.24,29.9,30.2,11.6,0.31,0.89,13.4,0
92526,26,1,0.26,29.8,29.8,12.9,0.31,1.88,13.4,0
92527,26,1,0.24,29.6,29.7,15.2,0.31,0.89,13.4,0
92528,26,1,0.22,29.2,29.3,10.3,0.3,1.88,13.4,0
92529,26,1,0.59,29.5,29.6,10.3,0.47,1.88,13.4,0
92530,26,1,0.49,30.8,30.7,10.3,0.47,1.01,13.4,1
92531,26,1,0.43,31.5,31.4,10.3,0.47,1.01,13.4,1
92532,26,1,0.37,31.8,31.8,10.3,0.47,1.01,13.4,2
92533,26,1,0.32,31.8,31.8,12.2,0.47,1.01,13.4,2
92534,26,1,0.63,31.4,30.3,10.3,0.47,0.89,13.4,1
92535,26,1,0.67,30.3,30.3,10.3,0.47,1.88,13.4,0
92536,26,1,0.56,30.3,30.4,10.3,0.47,1.01,13.4,1
92537,26,1,0.52,30.3,30.4,10.3,0.47,0.89,13.4,0
92538,26,1,0.59,30.3,30.5,10.3,0.47,1.88,13.4,1
92540,26,1,0.35,31.9,32.2,16.7,0.47,1.13,13.4,0
92542,26,1,0.46,29.5,29.6,11.4,0.42,1.01,13.4,0
92543,26,1,0.32,29.3,30,10.3,0.42,0.77,13.4,1
92544,26,1,0.14,29.1,29.3,10.4,0.3,1.88,13.4,0
92545,26,1,0.14,29.1,29.3,10.4,0.52,1.88,13.4,1
92546,26,1,0.52,28.8,28.7,10.4,0.52,1.01,13.4,0
92547,26,1,0.67,30.4,30.6,10.4,0.52,1.01,13.4,1
92548,26,1,0.59,31.1,31.3,10.4,0.52,1.01,13.4,1
92549,26,1,0.63,32,32,10.4,0.52,1.88,13.4,2
92550,26,1,0.3,32.2,32.3,10.4,0.52,1.01,13.4,2
92551,26,1,0.37,30.6,30.6,10.4,0.52,1.88,13.4,1
92554,26,1,0.59,31,31.6,10.3,0.52,0.89,13.4,1
92555,26,1,0.35,24,25.2,43.2,0.52,0.89,13.4,0
92556,26,1,0.24,20.5,21.3,63.6,0.52,1.88,13.4,0
92557,26,1,0.18,20,20.4,64.8,0.52,0.89,13.4,0
92558,26,1,0.22,18.3,18.6,61.8,0.52,1.88,13.4,0
92559,26,1,0.16,22.1,22.5,61.1,0.52,0.77,13.4,0
92560,26,1,0.28,23.1,23.3,62.3,0.52,0.89,13.4,0
92561,26,1,0.59,24.5,26.3,10.9,0.52,1.88,13.4,0
92562,26,1,0.67,20.8,21.2,63.6,0.52,1.88,13.4,1
92564,26,1,0.71,23.9,24.8,20.4,0.52,1.88,13.4,0
92565,26,1,0.95,27.4,27.3,10.3,0.52,0.89,13.4,1
92567,26,1,0.37,30.2,30.2,18.6,0.48,1.88,13.4,1
92568,26,1,0.75,29.9,29.9,10.4,0.58,0.89,13.4,1
92569,26,1,0.14,29.3,29.5,18.4,0.58,1.88,13.4,0
92570,26,1,0.3,28.8,29.1,16.5,0.58,1.88,13.4,1
92571,26,1,0.37,29.4,29.5,13,0.58,0.77,13.4,1
92572,26,1,0.71,28.3,28.4,10.3,0.3,1.88,13.4,0
92573,26,1,0.46,29.1,29.3,10.3,0.52,1.01,13.4,1
92574,26,1,0.67,30.2,30.2,10.3,0.52,1.01,13.4,1
92575,26,1,0.52,30.9,30.9,10.3,0.52,1.01,13.4,1
92576,26,1,0.9,31.1,31,12.9,0.52,1.88,13.4,1
92577,26,1,0.52,31.3,31.2,14.9,0.52,1.01,13.4,1
92578,26,1,0.35,30.2,29.5,15.4,0.52,0.89,13.4,0
92582,26,1,0.12,31,31.6,28,0.52,0.89,13.4,1
92583,26,1,0.14,28.8,29,27,0.52,1.88,13.4,1
92584,26,1,0.24,28.6,29,16.7,0.37,0.89,13.4,0
92585,26,1,0.24,28.5,28.8,16.7,0.37,1.88,13.4,0
92586,26,1,0.43,28.1,28.6,19.8,0.37,1.01,13.4,1
92587,26,1,0.52,27,27.5,16.7,0.3,1.88,13.4,0
92588,26,1,0.4,28,28,10.4,0.47,0.89,13.4,1
92589,26,1,0.67,31.8,32.7,10.7,0.47,1.01,13.4,1
92590,26,1,0.43,29.3,29.4,10.3,0.47,1.01,13.4,1
92591,26,1,0.52,28.5,29,10.3,0.47,1.01,13.4,0
92592,26,1,0.4,28.6,29.1,10.3,0.47,1.01,13.4,0
92593,26,1,0.46,27.3,27.7,10.3,0.47,1.01,13.4,0
92594,26,1,0.3,31,30.5,10.3,0.47,0.89,13.4,0
92595,26,1,0.63,27.9,27,10.3,0.47,1.01,13.4,0
92596,26,1,0.15,29.2,29.3,10.3,0.47,1.01,13.4,1
92598,26,1,0.63,27.9,27.7,51.8,0.47,1.88,13.4,0
92599,26,1,0.24,26.9,27,10.4,0.47,1.88,13.4,1
92600,26,1,0.35,27.5,28,19.8,0.31,0.89,13.4,1
92601,26,1,0.32,28.2,28.7,32.8,0.3,0.77,13.4,0
92602,26,1,0.46,27.3,27.7,42.7,0.3,1.88,13.4,0
92603,26,1,0.3,28.3,30.9,30,0.52,1.01,13.4,1
92604,26,1,0.56,30.3,30.3,28.8,0.52,1.01,13.4,1
92605,26,1,0.75,28.3,27.8,14.1,0.52,1.01,13.4,0
92606,26,1,0.32,26,26.6,10.3,0.52,1.01,13.4,0
92607,26,1,0.52,25.8,26,10.3,0.52,1.01,13.4,0
92608,26,1,0.35,29.1,28.8,10.4,0.52,1.88,13.4,1
92609,26,1,0.56,30.3,30.3,10.4,0.52,1.01,13.4,1
92610,26,1,0.52,30.8,30.9,10.5,0.52,1.01,13.4,1
92611,26,1,0.85,32.2,30.2,10.3,0.52,0.89,13.4,1
92612,26,1,0.37,29.4,29.3,10.3,0.52,1.88,13.4,1
92613,18,2,0.43,30.8,30.9,14.8,0.98,0.89,13.4,1
92614,18,2,0.61,30.7,30.6,21,0.98,0.89,13.4,0
92615,18,2,0.21,30.3,30.3,14.8,0.98,0.89,13.4,0
92616,18,2,0.24,30.2,30.2,14.8,0.98,1.13,13.4,2
92617,18,2,0.33,29.9,29.9,16,0.98,0.89,13.4,0
92618,18,2,0.4,29.9,29.9,25.3,0.98,1.88,13.4,0
92619,18,2,0.33,30,29.7,14.8,0.98,0.89,13.4,0
92620,18,2,0.3,30.1,30,14.8,0.98,1.88,13.4,1
92621,18,2,0.07,30.2,30.3,14.8,0.96,1.01,13.4,1
92622,18,2,0.19,30.1,30.1,14.8,0.62,1.88,13.4,0
92623,18,2,0.27,30.1,30.1,14.8,0.98,1.88,13.4,0
92624,18,2,0.27,30.5,30.4,25.3,0.98,1.01,13.4,0
92625,18,2,0.24,30.4,30.4,14.8,0.98,1.88,13.4,0
92626,18,2,0.27,30.7,30.6,20.4,0.6,0.77,13.4,0
92627,18,2,0.27,30.7,30.6,22.9,0.98,1.88,13.4,0
92628,50,1,0.4,32.3,32.3,41.1,0.52,1.13,13.4,0
92629,50,1,0.13,32.2,32.2,41.7,0.52,1.01,13.4,2
92631,50,1,0.08,25,25.6,17.9,0.52,0.89,13.4,-2
92632,50,1,0.1,25,25.4,14.2,0.52,0.89,13.4,-2
92633,50,1,0.24,26.1,26.2,14.2,0.37,0.77,13.4,-2
92634,50,1,0.27,24.9,24.7,14.1,0.52,1.01,13.4,0
92635,50,1,0.04,25,25.1,24.1,0.39,1.01,13.4,2
92636,50,1,0.24,29.2,29.1,14.8,0.39,1.01,13.4,2
92637,50,1,0.43,30.1,29.6,27.6,0.39,1.01,13.4,2
92638,50,1,0.33,31.3,31.1,30,0.37,1.01,13.4,2
92639,50,1,0.48,31.8,31.4,34.5,0.39,1.01,13.4,0
92641,50,1,0.21,31.4,31.5,37.3,0.39,1.01,13.4,0
92643,50,1,0.36,32.2,32.2,37.8,0.39,1.01,13.4,0
92644,50,1,0.1,27.3,27.9,14.8,0.76,0.77,13.4,0
92645,50,1,0.11,26.2,27.2,14.1,0.76,0.77,13.4,0
92646,50,1,0.13,25.6,26.3,20.4,0.76,0.77,13.4,0
92648,50,1,0.27,21.5,21.6,31.1,0.7,0.77,13.4,-1
92649,50,1,0.07,22.9,22.6,21,0.5,0.77,13.4,-1
92650,50,1,0.08,24.2,24.1,43.2,0.37,1.01,13.4,0
92651,50,1,0.57,29.6,29,16,0.39,1.01,13.4,1
92653,50,1,0.36,32.4,32.3,27,0.39,1.01,13.4,1
92654,50,1,0.15,32.5,32.5,36.2,0.52,1.01,13.4,2
92655,50,1,0.19,31,31.2,14.8,0.52,1.01,13.4,2
92657,50,1,0.03,25.8,26,14.1,0.37,1.88,13.4,0
92658,50,1,0.43,31.1,31,31.7,0.42,1.01,13.4,0
92660,50,1,0.1,25.2,25.8,15.4,0.5,0.77,13.4,0
92661,50,1,0.11,24,25,21,0.5,0.77,13.4,-2
92662,50,1,0.13,26.6,26.7,14.1,0.5,1.88,13.4,-1
92664,50,1,0.17,26.2,26.1,14.1,0.5,0.77,13.4,-1
92665,50,1,0.33,21.8,21.7,49.3,0.5,1.88,13.4,-1
92666,50,1,0.03,23.1,23.3,58.8,0.5,1.88,13.4,0
92667,50,1,0.4,30.9,30.8,28.8,0.37,1.01,13.4,0
92668,50,1,0.33,31.5,31.6,42.7,0.39,1.01,13.4,1
92669,50,1,0.15,24.2,24.9,19.3,0.52,1.01,13.4,-1
92670,50,1,0.08,26.5,26.2,14.1,0.52,1.01,13.4,-1
92671,50,1,0.1,26.2,26.2,14.1,0.52,1.01,13.4,-1
92672,50,1,0.08,26.1,26.1,14.1,0.52,1.01,13.4,0
92673,50,1,0.19,21.7,22.1,28.3,0.52,1.88,13.4,-1
92674,50,1,0.13,23.7,23.7,40.6,0.37,1.01,13.4,-1
92675,50,1,0.3,25,24.2,14.1,0.39,0.89,13.4,-1
92676,50,1,0.98,26.2,25,14.1,0.37,0.89,13.4,-1
92677,50,1,0.4,31.9,31.6,38.9,0.37,1.01,13.4,1
92678,50,1,0.4,32.6,32.3,41.2,0.39,1.01,13.4,1
92679,50,1,0.07,27.4,28,14.6,0.5,1.88,13.4,0
92680,50,1,0.17,25,25.3,16.7,0.5,1.13,13.4,-1
92682,50,1,0.08,26.9,27,14.3,0.52,1.01,13.4,0
92683,50,1,0.08,24.8,25.2,58.3,0.52,1.01,13.4,-1
92684,50,1,0.15,22.5,22.2,68.5,0.52,1.88,13.4,-1
92685,50,1,0.05,23.7,23.7,62.1,0.5,0.77,13.4,0
92686,50,1,0.06,25.8,26.3,47.8,0.39,1.01,13.4,1
92687,50,1,0.11,30.3,30.6,14.8,0.35,1.01,13.4,1
92688,50,1,0.33,32.8,32.6,37.4,0.37,1.01,13.4,1
92689,50,1,0.36,33.3,33.4,34.5,0.39,1.01,13.4,1
92690,50,1,0.11,28.3,28.5,14.6,0.52,0.89,13.4,-1
92691,50,1,0.06,28.1,27.9,14.8,0.52,0.89,13.4,0
92693,50,1,0.4,27.9,27.7,39.5,0.52,0.89,13.4,1
92694,50,1,0.15,26,26.2,56.9,0.52,0.77,13.4,0
92695,50,1,0.36,24.2,24.2,63.6,0.5,0.77,13.4,-1
92696,50,1,0.04,25.1,25.2,60.5,0.52,1.88,13.4,0
92697,50,1,0.15,25.8,25.7,62.7,0.52,1.88,13.4,0
92698,50,1,0.3,27.2,27.3,46.8,0.52,1.88,13.4,0
92699,45,2,0.82,31,30.9,21,0.62,0.89,13.4,1
92700,45,2,1.39,32.6,30.4,34.5,0.62,1.88,13.4,0
92701,45,2,0.24,29.8,29.5,16.7,0.62,0.89,13.4,1
92702,45,2,0.24,29.4,29.4,14.3,0.62,0.89,13.4,0
92703,45,2,0.35,29.5,29.4,14.2,0.6,0.89,13.4,0
92704,45,2,0.26,28.3,28.4,14.2,0.6,0.77,13.4,0
92705,45,2,0.12,28.3,28.4,14.3,0.62,1.88,13.4,1
92706,45,2,0.35,28.7,28.5,14.1,0.64,1.88,13.4,2
92707,45,2,0.19,29,28.7,15.4,0.62,1.01,13.4,0
92708,45,2,0.15,28.8,28.7,14.1,0.62,1.88,13.4,0
92709,45,2,0.17,28.9,28.8,14.1,0.62,0.89,13.4,0
92710,45,2,0.35,29.2,29.2,21.6,0.6,1.01,13.4,0
92711,45,2,0.32,29.2,29.3,17.3,0.6,0.77,13.4,0
92712,45,2,0.41,29.6,29.2,14.1,0.6,1.01,13.4,0
92713,45,2,0.24,30.4,30.8,27,0.62,1.88,13.4,2
92714,45,2,0.29,30.3,30.2,32.8,0.6,1.88,13.4,1
92715,45,2,0.41,31,31.1,41.6,0.6,0.89,13.4,0
92716,45,2,0.45,27.4,27.5,22.3,0.62,1.01,13.4,1
92717,45,2,0.05,27.4,28.4,18.6,0.62,1.88,13.4,0
92718,45,2,0.41,28.5,28.6,14.1,0.96,0.77,13.4,-1
92719,45,2,0.24,28.9,28.8,14.1,0.62,1.01,13.4,1
92720,45,2,0.21,29.2,29,19.8,0.62,1.88,13.4,1
92721,45,2,0.29,30,29.7,30.6,0.62,0.89,13.4,1
92722,45,2,0.41,30.8,30.2,36.2,0.62,0.89,13.4,0
92723,45,2,0.24,30.2,30,35.1,0.62,1.88,13.4,1
92726,45,2,0.57,32.6,32.2,42.1,0.96,1.88,13.4,1
92727,45,2,0.12,30.1,30.4,30.5,0.6,1.01,13.4,0
92728,45,2,0.12,29.7,29.8,16,0.6,0.89,13.4,0
92729,45,2,0.26,28.8,28.8,14.1,0.96,1.01,13.4,-1
92730,45,2,0.21,29.1,29,14.1,0.62,1.88,13.4,1
92731,45,2,0.14,29.5,29.6,19.2,0.64,1.88,13.4,2
92732,45,2,0.29,29.6,29.6,21.5,0.62,1.88,13.4,0
92733,45,2,0.21,30,29.9,25.3,0.98,1.88,13.4,1
92734,45,2,0.17,30.1,29.8,24.7,0.6,0.77,13.4,0
92735,45,2,0.35,29.9,29.7,17.9,0.6,0.77,13.4,0
92736,45,2,0.41,30.1,30,14.1,0.6,1.88,13.4,0
92737,45,2,0.32,30.9,30.7,26.5,0.62,1.13,13.4,1
92738,45,2,0.21,30.4,30.5,14.6,0.62,1.88,13.4,0
92739,45,2,0.45,29.3,29.2,14.1,0.96,0.77,13.4,0
92740,45,2,0.88,29.1,29.1,14.1,0.62,1.88,13.4,0
92741,45,2,0.29,25.3,26.8,32.3,0.98,1.01,13.4,1
92742,45,2,0.01,26.6,29.4,27.6,0.64,1.88,13.4,1
92743,45,2,0.38,26.6,26.9,37.3,0.64,1.13,13.4,0
92744,45,2,0.26,24.6,25.1,33.4,0.62,0.77,13.4,0
92745,45,2,0.71,24.9,26.3,35.1,0.62,0.89,13.4,1
92747,45,2,0.05,28.3,29,41,0.62,1.88,13.4,1
92748,45,2,0.15,29,29.2,38.9,0.6,0.89,13.4,1
92749,45,2,0.1,28.4,28.6,26.5,0.6,0.77,13.4,0
92750,45,2,0.61,28.7,28.2,14.2,0.96,0.77,13.4,-1
92751,45,2,0.17,28,28,14.3,0.6,0.89,13.4,0
92752,45,2,0.17,27.6,27.7,18.6,0.62,1.13,13.4,1
92753,45,2,0.26,28.3,28.3,28.8,0.62,1.88,13.4,1
92754,45,2,0.26,28.3,28.2,29.2,0.62,1.88,13.4,1
92755,45,2,0.35,28.7,28.5,33.4,0.62,1.01,13.4,1
92756,45,2,0.24,28.8,28.6,36.2,0.62,1.88,13.4,1
92757,45,2,0.26,29.3,28.6,36.2,0.62,1.01,13.4,0
92758,45,2,0.24,29.3,29.2,41.6,0.6,0.77,13.4,0
92759,45,2,0.17,29.2,29.2,39.5,0.6,0.77,13.4,1
92760,45,2,0.26,29.1,29.1,46.3,0.62,0.89,13.4,0
92761,45,2,0.15,29.1,29,42.7,0.62,1.88,13.4,1
92762,45,2,0.53,29.1,29,42.7,0.62,0.89,13.4,0
92763,45,2,0.14,26.5,26.9,35.6,0.62,0.89,13.4,1
92764,45,2,0.05,27.4,28.4,36.3,0.62,0.89,13.4,1
92765,45,2,0.38,28.5,28.4,38.9,0.6,0.89,13.4,0
92766,45,2,0.29,28.1,28,14.1,0.96,0.77,13.4,1
92767,45,2,1.01,27.9,27.9,14.1,0.62,1.01,13.4,1
92768,45,2,0.15,27.8,28.1,14.1,0.62,1.01,13.4,1
92769,45,2,0.1,26.3,26.7,14.1,0.64,1.88,13.4,2
92770,45,2,0.21,30.3,30.2,32.9,1,1.88,13.4,1
92771,45,2,0.21,28.5,28.5,30,0.62,1.01,13.4,1
92772,45,2,0.26,28.8,28.7,36.2,0.6,0.89,13.4,1
92773,45,2,0.14,28.7,28.7,27,0.6,0.77,13.4,1
92774,45,2,0.15,29.3,29.3,34,0.6,0.89,13.4,1
92775,45,2,0.19,29.5,29.4,40,0.62,1.88,13.4,1
92776,45,2,0.12,29,29.2,22.3,0.62,1.88,13.4,1
92777,45,2,0.15,28.8,29.2,14.2,0.62,1.88,13.4,1
92778,45,2,0.06,29,29.8,14.7,0.62,1.01,13.4,1
92779,45,2,0.09,28.3,28.7,14.3,0.62,0.89,13.4,1
92780,45,2,0.35,28.4,28.4,16.7,0.6,1.01,13.4,0
92781,45,2,0.26,28.4,28.3,17.3,0.62,1.88,13.4,0
92782,45,2,0.17,28.4,28.1,14.1,0.62,1.88,13.4,0
92783,45,2,0.82,32.2,31.6,31.7,0.62,1.88,13.4,2
92784,45,2,0.3,29.4,29.2,32.3,0.62,1.01,13.4,0
92785,45,2,0.3,29.5,29.4,35.1,0.62,1.01,13.4,1
92786,45,2,0.3,30.7,30.7,42.1,0.62,1.01,13.4,1
92787,45,2,0.35,29,29,26.5,0.6,0.77,13.4,0
92788,45,2,0.19,29.4,29.5,23.6,0.62,1.01,13.4,0
92789,45,2,0.29,30.3,30.5,14.6,0.6,0.89,13.4,0
92790,32,2,0.42,33.3,33.5,34,0.98,0.89,13.4,2
92791,32,2,0.67,29.5,27,33.4,0.96,0.89,13.4,0
92792,32,2,0.36,27,26.2,24.7,0.96,1.01,13.4,0
92793,32,2,0.15,29.5,29.9,14.6,1,1.01,13.4,2
92794,32,2,0.15,26.3,26.6,14.1,1,1.01,13.4,2
92795,32,2,0.18,28.7,28.7,14.2,1,1.01,13.4,2
92796,32,2,0.22,29.7,29.8,14.4,1,1.01,13.4,2
92797,32,2,0.03,35.5,37,46.3,1,0.89,13.4,2
92798,32,2,0.28,33.4,33.6,49.8,0.98,1.88,13.4,2
92799,32,2,0.2,34.2,34.6,49.3,0.96,0.77,13.4,2
92800,32,2,0.36,34.7,34.8,52.5,0.96,0.77,13.4,2
92801,32,2,0.45,34.3,34.7,53.6,0.96,1.88,13.4,2
92802,32,2,1.14,31,30.3,51.3,0.96,0.89,13.4,2
92803,32,2,0.76,29.7,28.8,47.7,0.98,1.88,13.4,2
92804,32,2,0.62,29.1,28.2,45.8,0.98,1.88,13.4,2
92805,32,2,0.04,31,31.2,48.2,0.96,0.89,13.4,2
92806,32,2,0.11,26.3,26.6,18.6,0.96,1.13,13.4,2
92808,32,2,0.14,28.1,28.2,27.3,0.98,1.88,13.4,2
92809,32,2,0.12,28.6,28.6,20.4,1,1.01,13.4,2
92810,32,2,0.06,30.8,30.7,34.5,1,1.01,13.4,2
