,City,Country,Age,Sex,Air velocity (m/s),Air temperature (¡C),Radiant temperature (¡C),Relative humidity (%),Clo,Met,Outdoor monthly air temperature (¡C),Thermal sensation
99843,Townsville,Australia,45.0,1.0,0.11,24.1,24.2,64.0,0.35,0.99,13.3,-1.0
99844,Townsville,Australia,29.0,2.0,0.1,24.1,24.1,64.0,1.17,1.49,13.3,0.0
99845,Townsville,Australia,31.0,1.0,0.14,24.0,24.2,64.0,0.7,1.39,13.3,-1.0
99846,Townsville,Australia,55.0,2.0,0.12,24.0,24.1,64.0,0.57,1.19,13.3,0.0
99847,Townsville,Australia,43.0,1.0,0.1,23.3,23.5,64.0,0.29,0.99,13.3,0.0
99848,Townsville,Australia,27.0,2.0,0.25,23.5,23.6,65.0,0.57,1.34,13.3,-1.0
99849,Townsville,Australia,34.0,1.0,0.2,23.4,23.5,65.0,0.37,1.24,13.3,-1.0
99850,Townsville,Australia,45.0,2.0,0.14,22.8,23.1,67.0,0.59,1.19,13.3,-1.0
99851,Townsville,Australia,40.0,1.0,0.14,23.4,23.8,65.0,0.37,1.24,13.3,1.0
99852,Townsville,Australia,40.0,1.0,0.16,23.9,24.1,64.0,0.32,1.59,13.3,1.0
99853,Townsville,Australia,19.0,2.0,0.17,24.0,24.5,63.0,0.27,1.34,13.3,-1.0
99854,Townsville,Australia,40.0,1.0,0.15,24.0,24.0,63.0,0.36,1.37,13.3,2.0
99855,Townsville,Australia,36.0,1.0,0.12,23.2,23.1,66.0,0.71,1.39,13.3,-1.0
99856,Townsville,Australia,35.0,2.0,0.1,22.7,22.8,65.0,0.47,1.04,13.3,-1.0
99857,Townsville,Australia,48.0,1.0,0.12,22.6,22.6,65.0,0.42,1.19,13.3,-1.0
99858,Townsville,Australia,46.0,2.0,0.1,22.4,22.4,65.0,1.01,1.26,13.3,0.0
99859,Townsville,Australia,37.0,1.0,0.1,22.6,22.9,64.0,0.83,1.19,13.3,-1.0
99860,Townsville,Australia,36.0,1.0,0.11,22.8,22.9,63.0,0.44,1.39,13.3,1.0
99861,Townsville,Australia,31.0,1.0,0.1,22.4,22.5,64.0,0.48,1.09,13.3,-1.0
99862,Townsville,Australia,41.0,1.0,0.1,22.5,22.7,63.0,0.53,1.99,13.3,-0.0
99863,Townsville,Australia,39.0,1.0,0.1,22.4,22.4,63.0,0.41,1.24,13.3,0.0
99864,Townsville,Australia,45.0,2.0,0.13,22.5,22.6,68.0,0.72,1.19,13.3,-2.0
99865,Townsville,Australia,36.0,2.0,0.1,22.7,22.9,68.0,0.72,1.14,13.3,-2.0
99866,Townsville,Australia,21.0,2.0,0.1,22.8,22.9,68.0,0.82,0.99,13.3,1.0
99867,Townsville,Australia,40.0,2.0,0.1,23.5,23.7,64.0,0.34,1.79,13.3,1.0
99868,Townsville,Australia,62.0,1.0,0.12,23.6,23.8,63.0,0.49,1.26,13.3,-1.0
99869,Townsville,Australia,30.0,2.0,0.14,23.8,24.0,63.0,0.42,0.99,13.3,0.0
99870,Townsville,Australia,30.0,2.0,0.19,23.3,23.5,66.0,0.32,0.99,13.3,-2.0
99872,Townsville,Australia,24.0,2.0,0.13,23.7,23.9,64.0,0.57,1.29,13.3,0.0
99873,Townsville,Australia,38.0,1.0,0.1,24.0,24.2,63.0,0.81,1.49,13.3,0.0
99874,Townsville,Australia,24.0,2.0,0.1,23.5,23.8,55.0,0.5,1.29,13.3,-1.0
99875,Townsville,Australia,21.0,1.0,0.1,23.4,23.7,56.0,0.75,1.59,13.3,-1.0
99876,Townsville,Australia,32.0,2.0,0.1,23.1,23.4,57.0,0.36,1.49,13.3,-1.0
99877,Townsville,Australia,28.0,2.0,0.1,23.0,23.3,57.0,0.67,1.49,13.3,-1.0
99878,Townsville,Australia,22.0,2.0,0.1,23.3,23.7,56.0,0.79,1.14,13.3,-1.0
99879,Townsville,Australia,25.0,2.0,0.1,23.3,23.6,56.0,0.29,0.99,13.3,1.0
99880,Townsville,Australia,27.0,2.0,0.1,23.1,23.4,57.0,0.38,1.49,13.3,-0.0
99881,Townsville,Australia,21.0,2.0,0.1,23.1,23.5,57.0,0.45,1.59,13.3,-1.0
99882,Townsville,Australia,43.0,1.0,0.1,23.3,23.7,56.0,0.35,1.49,13.3,-0.0
99883,Townsville,Australia,22.0,2.0,0.1,23.3,23.8,56.0,0.38,1.39,13.3,-0.0
99884,Townsville,Australia,37.0,1.0,0.1,23.1,23.4,56.0,0.82,1.74,13.3,0.0
99885,Townsville,Australia,21.0,2.0,0.1,23.0,23.2,57.0,0.33,1.49,13.3,-2.0
99886,Townsville,Australia,41.0,1.0,0.1,23.0,23.4,57.0,0.48,1.79,13.3,-1.0
99887,Townsville,Australia,29.0,2.0,0.1,22.3,22.6,59.0,0.67,1.86,13.3,0.0
99888,Townsville,Australia,28.0,1.0,0.1,22.3,22.9,59.0,0.52,1.44,13.3,0.0
99889,Townsville,Australia,25.0,2.0,0.1,22.2,22.6,59.0,0.49,1.59,13.3,-2.0
99890,Townsville,Australia,37.0,1.0,0.1,23.3,23.7,55.0,0.52,0.99,13.3,0.0
99891,Townsville,Australia,28.0,2.0,0.1,23.6,23.9,55.0,0.36,1.24,13.3,1.0
99892,Townsville,Australia,27.0,2.0,0.1,23.7,23.9,55.0,0.38,0.99,13.3,-1.0
99893,Townsville,Australia,33.0,1.0,0.16,23.2,23.6,56.0,0.36,1.39,13.3,0.0
99894,Townsville,Australia,30.0,1.0,0.12,23.3,23.8,56.0,0.4,1.26,13.3,-1.0
99895,Townsville,Australia,20.0,2.0,0.19,23.4,23.5,56.0,0.47,0.99,13.3,1.0
99896,Townsville,Australia,33.0,1.0,0.17,23.7,23.9,55.0,0.41,1.24,13.3,1.0
99897,Townsville,Australia,32.0,2.0,0.1,23.7,23.7,55.0,0.5,1.24,13.3,-2.0
99898,Townsville,Australia,35.0,2.0,0.1,23.6,23.7,55.0,0.39,1.37,13.3,0.0
99899,Townsville,Australia,19.0,2.0,0.18,23.4,23.3,55.0,0.35,1.59,13.3,0.0
99900,Townsville,Australia,22.0,2.0,0.13,23.1,23.3,56.0,0.61,1.19,13.3,-1.0
99901,Townsville,Australia,28.0,2.0,0.1,23.2,23.4,56.0,0.38,1.24,13.3,-1.0
99902,Townsville,Australia,31.0,2.0,0.1,23.2,23.6,56.0,0.54,1.26,13.3,-1.0
99903,Townsville,Australia,36.0,2.0,0.12,23.7,23.8,54.0,0.66,1.24,13.3,0.0
99904,Townsville,Australia,18.0,2.0,0.14,24.2,24.2,52.0,0.38,1.39,13.3,-0.0
99905,Townsville,Australia,29.0,2.0,0.2,24.0,23.6,53.0,0.33,1.24,13.3,-2.0
99906,Townsville,Australia,46.0,1.0,0.13,23.8,24.0,54.0,0.63,0.99,13.3,0.0
99907,Townsville,Australia,19.0,2.0,0.17,23.8,23.8,54.0,0.33,1.24,13.3,0.0
99908,Townsville,Australia,32.0,1.0,0.1,22.4,22.7,56.0,0.57,1.29,13.3,-0.0
99909,Townsville,Australia,23.0,2.0,0.17,22.7,23.1,54.0,0.42,1.04,13.3,0.0
99910,Townsville,Australia,43.0,1.0,0.12,22.3,22.4,56.0,0.36,0.99,13.3,-1.0
99911,Townsville,Australia,38.0,1.0,0.12,22.4,22.6,56.0,0.4,0.99,13.3,-0.0
99912,Townsville,Australia,44.0,1.0,0.1,23.7,24.2,52.0,0.5,1.74,13.3,0.0
99913,Townsville,Australia,20.0,2.0,0.1,23.6,23.5,52.0,0.5,1.39,13.3,-1.0
99914,Townsville,Australia,28.0,2.0,0.1,23.4,23.7,51.0,0.57,0.99,13.3,-1.0
99915,Townsville,Australia,21.0,2.0,0.11,23.6,24.0,53.0,0.41,1.09,13.3,-1.0
99916,Townsville,Australia,18.0,2.0,0.11,23.3,23.2,52.0,0.5,1.14,13.3,-2.0
99917,Townsville,Australia,34.0,1.0,0.11,23.0,23.0,54.0,0.48,1.24,13.3,-2.0
99918,Townsville,Australia,35.0,2.0,0.1,23.3,23.5,52.0,0.43,1.14,13.3,-1.0
99919,Townsville,Australia,40.0,2.0,0.1,23.5,23.8,52.0,0.4,1.24,13.3,-1.0
99920,Townsville,Australia,59.0,2.0,0.19,23.8,24.0,51.0,0.31,1.14,13.3,-1.0
99921,Townsville,Australia,40.0,2.0,0.13,23.3,23.3,51.0,0.39,1.61,13.3,0.0
99922,Townsville,Australia,52.0,2.0,0.13,23.2,23.3,53.0,0.61,1.49,13.3,0.0
99923,Townsville,Australia,33.0,1.0,0.1,22.7,22.7,52.0,0.7,0.99,13.3,-1.0
99924,Townsville,Australia,29.0,2.0,0.16,22.3,22.4,52.0,0.46,1.49,13.3,-2.0
99925,Townsville,Australia,25.0,2.0,0.1,23.4,23.8,51.0,0.69,1.24,13.3,-1.0
99926,Townsville,Australia,45.0,1.0,0.1,23.5,23.7,50.0,0.79,1.24,13.3,-2.0
99927,Townsville,Australia,56.0,2.0,0.13,23.4,23.6,49.0,0.63,1.29,13.3,2.0
99928,Townsville,Australia,43.0,2.0,0.1,21.6,22.1,54.0,0.45,1.34,13.3,-2.0
99929,Townsville,Australia,28.0,2.0,0.13,22.3,22.6,54.0,0.65,1.09,13.3,-1.0
99930,Townsville,Australia,31.0,2.0,0.15,22.0,22.4,52.0,0.79,1.17,13.3,-2.0
99931,Townsville,Australia,32.0,1.0,0.12,23.0,23.5,51.0,0.67,1.29,13.3,-1.0
99932,Townsville,Australia,48.0,1.0,0.21,22.1,21.9,53.0,0.36,1.24,13.3,-2.0
99933,Townsville,Australia,47.0,1.0,0.19,22.3,22.3,53.0,0.37,1.37,13.3,-2.0
99934,Townsville,Australia,32.0,2.0,0.1,22.9,23.3,49.0,0.34,1.26,13.3,-1.0
99935,Townsville,Australia,31.0,2.0,0.1,23.1,23.4,48.0,0.34,1.26,13.3,1.0
99936,Townsville,Australia,50.0,2.0,0.11,22.8,23.0,49.0,0.35,1.69,13.3,2.0
99937,Townsville,Australia,38.0,2.0,0.18,23.7,24.1,45.0,0.38,1.19,13.3,0.0
99938,Townsville,Australia,50.0,2.0,0.16,23.2,23.2,46.0,0.42,1.59,13.3,-2.0
99939,Townsville,Australia,50.0,2.0,0.1,23.0,23.2,46.0,0.52,1.26,13.3,-1.0
99940,Townsville,Australia,54.0,1.0,0.15,23.1,23.3,46.0,0.52,1.49,13.3,-1.0
99941,Townsville,Australia,38.0,1.0,0.1,23.3,23.7,46.0,0.32,1.12,13.3,0.0
99942,Townsville,Australia,52.0,2.0,0.13,23.5,23.6,46.0,0.45,1.39,13.3,-1.0
99943,Townsville,Australia,38.0,2.0,0.14,23.7,23.8,45.0,0.4,1.86,13.3,1.0
99944,Townsville,Australia,54.0,2.0,0.13,23.2,23.2,46.0,0.43,1.44,13.3,-1.0
99945,Townsville,Australia,26.0,2.0,0.13,23.4,23.6,45.0,0.49,0.99,13.3,-1.0
99946,Townsville,Australia,39.0,2.0,0.22,22.9,22.7,46.0,0.78,1.26,13.3,-1.0
99947,Townsville,Australia,30.0,2.0,0.2,23.8,24.1,43.0,0.52,1.29,13.3,-1.0
99948,Townsville,Australia,57.0,1.0,0.13,23.2,23.5,44.0,0.36,1.69,13.3,-0.0
99949,Townsville,Australia,58.0,1.0,0.15,24.3,24.2,42.0,1.01,1.29,13.3,-2.0
99950,Townsville,Australia,23.0,2.0,0.12,24.3,24.3,42.0,0.47,1.74,13.3,0.0
99951,Townsville,Australia,45.0,2.0,0.1,24.3,24.1,42.0,0.49,1.39,13.3,-1.0
99952,Townsville,Australia,17.0,2.0,0.1,24.3,24.5,41.0,0.84,1.04,13.3,0.0
99953,Townsville,Australia,22.0,2.0,0.2,24.6,24.6,40.0,0.5,1.54,13.3,0.0
99954,Townsville,Australia,37.0,1.0,0.1,24.4,24.6,40.0,0.83,1.19,13.3,-1.0
99955,Townsville,Australia,31.0,2.0,0.1,24.7,24.7,39.0,0.49,1.19,13.3,2.0
99956,Townsville,Australia,60.0,1.0,0.13,24.7,24.6,39.0,0.35,0.99,13.3,0.0
99957,Townsville,Australia,31.0,1.0,0.14,24.2,24.1,40.0,0.37,1.37,13.3,0.0
99958,Townsville,Australia,52.0,1.0,0.1,23.8,23.9,40.0,0.35,1.42,13.3,1.0
99959,Townsville,Australia,20.0,1.0,0.1,24.4,24.6,39.0,0.29,1.42,13.3,0.0
99960,Townsville,Australia,30.0,1.0,0.13,24.4,24.4,40.0,0.36,1.09,13.3,1.0
99961,Townsville,Australia,47.0,1.0,0.12,24.2,24.4,39.0,0.56,1.29,13.3,1.0
99962,Townsville,Australia,20.0,1.0,0.1,24.6,24.7,39.0,0.43,1.42,13.3,-1.0
99963,Townsville,Australia,35.0,1.0,0.13,24.5,24.7,39.0,0.27,1.54,13.3,0.0
99964,Townsville,Australia,20.0,1.0,0.1,24.7,24.8,38.0,0.29,1.74,13.3,-0.0
99965,Townsville,Australia,51.0,1.0,0.12,24.8,24.8,38.0,0.48,1.37,13.3,-1.0
99966,Townsville,Australia,30.0,1.0,0.1,24.6,24.8,38.0,0.58,1.74,13.3,2.0
99967,Townsville,Australia,29.0,1.0,0.1,24.7,24.8,38.0,0.27,1.24,13.3,1.0
99968,Townsville,Australia,54.0,1.0,0.14,24.5,24.8,38.0,0.54,1.24,13.3,0.0
99969,Townsville,Australia,29.0,2.0,0.15,24.8,24.7,37.0,0.6,0.99,13.3,-1.0
99970,Townsville,Australia,33.0,2.0,0.13,24.3,24.4,38.0,0.68,1.39,13.3,-2.0
99971,Townsville,Australia,24.0,2.0,0.18,24.0,23.5,39.0,0.44,1.39,13.3,-1.0
99972,Townsville,Australia,64.0,1.0,0.1,24.2,24.5,38.0,0.74,1.59,13.3,-2.0
99973,Townsville,Australia,47.0,1.0,0.16,24.3,24.5,37.0,0.52,0.99,13.3,-1.0
99974,Townsville,Australia,49.0,1.0,0.11,24.7,25.0,37.0,0.4,1.39,13.3,1.0
99975,Townsville,Australia,23.0,2.0,0.1,24.8,25.0,39.0,0.52,1.26,13.3,1.0
99976,Townsville,Australia,35.0,2.0,0.1,24.6,24.5,40.0,0.71,1.54,13.3,1.0
99977,Townsville,Australia,40.0,1.0,0.1,24.1,24.3,41.0,0.35,1.19,13.3,0.0
99978,Townsville,Australia,37.0,2.0,0.1,24.3,24.5,41.0,0.47,1.26,13.3,1.0
99979,Townsville,Australia,23.0,2.0,0.1,24.6,24.7,40.0,0.42,1.39,13.3,-2.0
99980,Townsville,Australia,36.0,2.0,0.13,23.8,24.1,42.0,0.47,1.59,13.3,0.0
99981,Townsville,Australia,24.0,2.0,0.14,23.0,23.2,44.0,0.29,1.24,13.3,1.0
99982,Townsville,Australia,32.0,1.0,0.1,23.9,24.3,42.0,0.62,1.51,13.3,1.0
99983,Townsville,Australia,46.0,2.0,0.1,24.3,24.4,41.0,0.6,1.39,13.3,0.0
99984,Townsville,Australia,40.0,2.0,0.22,24.0,24.2,41.0,0.8,1.99,13.3,-2.0
99985,Townsville,Australia,42.0,2.0,0.11,23.5,23.7,42.0,0.76,1.54,13.3,0.0
99986,Townsville,Australia,25.0,2.0,0.1,23.8,24.1,42.0,0.46,1.26,13.3,1.0
99987,Townsville,Australia,49.0,1.0,0.1,24.1,24.1,42.0,0.44,1.79,13.3,1.0
99988,Townsville,Australia,45.0,2.0,0.19,23.0,23.1,44.0,1.14,1.19,13.3,-1.0
99989,Townsville,Australia,46.0,2.0,0.14,22.2,22.3,46.0,0.61,1.39,13.3,-1.0
99990,Townsville,Australia,48.0,1.0,0.12,22.8,23.0,46.0,0.48,1.14,13.3,-0.0
99991,Townsville,Australia,48.0,1.0,0.14,22.3,22.4,47.0,0.98,1.24,13.3,-2.0
99992,Townsville,Australia,48.0,2.0,0.1,22.6,22.7,46.0,0.75,1.04,13.3,-2.0
99993,Townsville,Australia,43.0,2.0,0.1,22.6,22.7,46.0,0.45,1.66,13.3,-2.0
99994,Townsville,Australia,24.0,2.0,0.1,23.0,23.4,44.0,0.38,1.39,13.3,1.0
99995,Townsville,Australia,26.0,2.0,0.17,23.2,23.4,43.0,0.33,1.24,13.3,0.0
99996,Townsville,Australia,23.0,1.0,0.13,23.3,23.7,42.0,0.72,1.12,13.3,-1.0
99997,Townsville,Australia,60.0,2.0,0.13,23.4,23.8,42.0,0.75,1.29,13.3,-1.0
99998,Townsville,Australia,23.0,2.0,0.15,23.3,23.5,41.0,0.59,1.19,13.3,0.0
99999,Townsville,Australia,41.0,2.0,0.15,23.0,23.1,41.0,1.25,1.64,13.3,-1.0
100000,Townsville,Australia,23.0,2.0,0.11,23.3,23.5,41.0,0.69,1.39,13.3,1.0
100001,Townsville,Australia,28.0,2.0,0.1,23.4,23.7,41.0,0.68,1.54,13.3,1.0
100002,Townsville,Australia,57.0,2.0,0.13,23.4,23.6,41.0,0.43,1.49,13.3,0.0
100003,Townsville,Australia,37.0,2.0,0.1,23.4,23.6,41.0,0.88,1.34,13.3,-1.0
100004,Townsville,Australia,30.0,2.0,0.13,23.3,23.5,42.0,0.41,1.19,13.3,1.0
100005,Townsville,Australia,19.0,1.0,0.14,23.0,23.4,42.0,0.66,1.69,13.3,-2.0
100006,Townsville,Australia,26.0,2.0,0.1,22.9,23.1,42.0,0.55,1.26,13.3,2.0
100007,Townsville,Australia,26.0,2.0,0.18,22.2,22.4,44.0,0.33,1.49,13.3,-1.0
100008,Townsville,Australia,50.0,2.0,0.12,21.9,22.0,45.0,0.92,1.34,13.3,-2.0
100009,Townsville,Australia,37.0,1.0,0.21,21.4,21.4,46.0,0.76,1.26,13.3,-1.0
100010,Townsville,Australia,28.0,1.0,0.19,21.7,22.0,45.0,0.69,1.49,13.3,-1.0
100011,Townsville,Australia,57.0,1.0,0.18,20.5,20.9,48.0,0.52,1.04,13.3,-2.0
100012,Townsville,Australia,52.0,1.0,0.1,24.8,25.2,38.0,0.83,1.39,13.3,2.0
100013,Townsville,Australia,32.0,2.0,0.14,24.2,24.1,39.0,0.46,1.39,13.3,0.0
100014,Townsville,Australia,47.0,1.0,0.1,25.3,25.8,38.0,0.44,1.39,13.3,1.0
100015,Townsville,Australia,45.0,1.0,0.14,25.5,25.5,37.0,0.4,1.69,13.3,2.0
100016,Townsville,Australia,32.0,1.0,0.1,24.9,25.0,39.0,0.36,1.49,13.3,1.0
100017,Townsville,Australia,26.0,2.0,0.16,24.4,24.8,40.0,0.91,1.19,13.3,0.0
100018,Townsville,Australia,27.0,1.0,0.11,24.3,24.5,40.0,0.62,1.29,13.3,0.0
100019,Townsville,Australia,25.0,1.0,0.14,24.2,24.2,40.0,0.61,1.24,13.3,0.0
100020,Townsville,Australia,22.0,1.0,0.12,24.0,24.0,40.0,0.36,1.39,13.3,-0.0
100021,Townsville,Australia,34.0,1.0,0.1,24.1,24.3,40.0,0.45,1.19,13.3,1.0
100022,Townsville,Australia,23.0,1.0,0.12,24.1,24.0,40.0,1.09,1.79,13.3,1.0
100023,Townsville,Australia,28.0,1.0,0.11,23.5,23.5,41.0,0.66,1.59,13.3,1.0
100024,Townsville,Australia,52.0,1.0,0.23,20.4,19.2,48.0,0.44,1.59,13.3,-2.0
100025,Townsville,Australia,58.0,1.0,0.1,25.4,25.7,42.0,0.48,1.69,13.3,-0.0
100026,Townsville,Australia,30.0,1.0,0.16,22.2,22.1,49.0,0.5,1.44,13.3,-1.0
100027,Townsville,Australia,32.0,2.0,0.11,21.9,22.1,49.0,0.33,1.74,13.3,0.0
100028,Townsville,Australia,39.0,1.0,0.1,22.7,23.4,46.0,0.61,1.26,13.3,0.0
100029,Townsville,Australia,54.0,2.0,0.1,23.3,23.8,46.0,0.6,1.99,13.3,0.0
100030,Townsville,Australia,38.0,1.0,0.14,21.0,21.4,51.0,0.54,1.24,13.3,-1.0
100031,Townsville,Australia,50.0,1.0,0.15,22.2,22.6,46.0,0.36,1.26,13.3,-2.0
100032,Townsville,Australia,27.0,1.0,0.13,21.5,21.4,48.0,0.48,1.19,13.3,-2.0
100033,Townsville,Australia,43.0,1.0,0.13,24.3,24.5,44.0,0.44,1.39,13.3,-0.0
100034,Townsville,Australia,32.0,2.0,0.14,24.3,24.6,44.0,0.85,1.29,13.3,-2.0
