,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
307,Sweden,-0.4,8,23.91,0.68,1.2,22.3,34.2,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.1,22.8,73,22.7,72.9,more humid,2,0,6.6,43.9,Database 2
308,Sweden,0,5,25.82,0.98,1.2,21.8,34.9,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,71.2,22.8,73,22.6,72.7,more humid,1,0,6.6,43.9,Database 2
309,Sweden,0.1,5,26,1.04,1.2,21.6,34.8,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,70.9,22.3,72.1,22.3,72.1,no change,0,0,6.6,43.9,Database 2
310,Sweden,0.1,5,25.59,0.82,1.2,23,33.9,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.4,23.5,74.3,23.5,74.3,more humid,1,0,6.6,43.9,Database 2
311,Sweden,-0.2,6,24.51,0.62,1.2,23.4,33.5,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.1,24,75.2,23.9,75,no change,0,0,6.6,43.9,Database 2
312,Sweden,0,5,25.08,0.68,1.2,23.5,32.9,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.3,24.1,75.4,24.1,75.4,no change,0,0,6.6,43.9,Database 2
313,Sweden,0.3,7,26.55,0.85,1.3,22.7,34.9,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.9,23.8,74.8,23.6,74.5,no change,0,0,6.6,43.9,Database 2
314,Sweden,0.4,8,26.96,0.98,1.2,23.2,33.2,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,less,73.8,24.1,75.4,24,75.2,no change,0,0,6.6,43.9,Database 2
315,Sweden,0.4,9,27.53,1.08,1.2,23.2,34,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,cooler,no change,73.8,23.9,75,23.8,74.8,more humid,2,0,6.6,43.9,Database 2
316,Sweden,0.6,12,28.18,0.95,1.4,23.2,33.2,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.8,24.5,76.1,24.4,75.9,no change,0,0,6.6,43.9,Database 2
317,Sweden,0.6,12,27.62,0.77,1.4,24,31.5,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,75.2,24.9,76.8,24.7,76.5,no change,0,0,6.6,43.9,Database 2
318,Sweden,0.2,6,25.9,0.73,1.2,23.8,29.6,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.8,25.1,77.2,25,77,more humid,1,0,6.6,43.9,Database 2
319,Sweden,-0.1,5,24.89,0.75,1.2,22.7,29.5,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.9,23.6,74.5,23.5,74.3,more humid,1,0,6.6,43.9,Database 2
320,Sweden,0.3,7,26.89,0.99,1.2,23,29.9,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,73.4,24.5,76.1,24.1,75.4,more humid,1,0,6.6,43.9,Database 2
321,Sweden,0.6,12,28.18,0.91,1.6,22.5,33.4,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.5,23.2,73.8,23.1,73.6,no change,0,0,6.6,43.9,Database 2
322,Sweden,0.7,16,29.03,0.88,1.7,22.9,32.5,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,73.2,23.8,74.8,23.6,74.5,no change,0,0,6.6,43.9,Database 2
323,Sweden,0,5,25.46,0.78,1.2,23.1,32.2,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.6,23.9,75,23.8,74.8,no change,0,0,6.6,43.9,Database 2
324,Sweden,-0.3,7,24.21,0.69,1.2,22.2,34.4,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72,23.5,74.3,23.2,73.8,no change,0,0,6.6,43.9,Database 2
325,Sweden,-0.2,6,24.53,0.63,1.2,23.3,32.8,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.9,24,75.2,23.9,75,no change,0,0,6.6,43.9,Database 2
326,Sweden,0.2,5,25.94,0.82,1.2,23.2,33.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.8,24.3,75.7,24.1,75.4,no change,0,0,6.6,43.9,Database 2
327,Sweden,0.4,8,26.98,0.98,1.2,23.5,31.9,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,no change,74.3,24,75.2,23.9,75,no change,0,0,6.6,43.9,Database 2
328,Sweden,0.4,8,26.68,0.86,1.2,24.1,31.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,no change,no change,75.4,24.6,76.3,24.5,76.1,no change,0,0,6.6,43.9,Database 2
329,Sweden,0.6,12,27.81,0.75,1.6,23.4,33.2,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.1,24.3,75.7,24.3,75.7,no change,0,0,6.6,43.9,Database 2
330,Sweden,0.2,6,26.59,1,1.2,22.1,49.3,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,71.8,23.1,73.6,22.8,73,no change,0,0,11.6,52.8,Database 2
331,Sweden,-0.2,6,24.44,0.68,1.2,22.5,48.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.5,23.1,73.6,23,73.4,more humid,1,0,11.6,52.8,Database 2
332,Sweden,0.4,9,27.58,0.97,1.3,22.2,48.4,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72,23.9,75,23.4,74.1,no change,0,0,11.6,52.8,Database 2
333,Sweden,0.6,12,28.24,0.78,1.6,22.4,48,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.3,23.7,74.7,23.4,74.1,no change,0,0,11.6,52.8,Database 2
334,Sweden,-0.1,5,25.06,0.73,1.2,22.6,47.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,72.7,23.7,74.7,23.4,74.1,no change,0,0,11.6,52.8,Database 2
335,Sweden,0.6,13,28.25,0.72,1.7,22.7,47.3,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.9,23.5,74.3,23.4,74.1,no change,0,0,11.6,52.8,Database 2
336,Sweden,0.7,16,29.49,0.99,1.6,22.6,47.1,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.7,23.3,73.9,23.3,73.9,no change,0,0,11.6,52.8,Database 2
337,Sweden,-0.2,6,24.53,0.68,1.2,22.5,47.4,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.5,23.4,74.1,23.2,73.8,more humid,3,0,11.6,52.8,Database 2
338,Sweden,0.3,7,26.65,0.72,1.5,22.1,48.9,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,less,71.8,23.3,73.9,23.2,73.8,drier,-1,0,11.6,52.8,Database 2
339,Sweden,0.2,6,26.39,0.93,1.2,22.3,48.2,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,72.1,23.6,74.5,23.3,73.9,no change,0,0,11.6,52.8,Database 2
340,Sweden,-0.2,6,24.61,0.67,1.2,22.5,47.4,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.5,23.7,74.7,23.5,74.3,no change,0,0,11.6,52.8,Database 2
341,Sweden,0.1,5,25.78,0.78,1.2,22.8,46.7,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73,24.2,75.6,23.9,75,no change,0,0,11.6,52.8,Database 2
342,Sweden,0.8,20,30.07,1.01,1.6,23.3,45.3,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,-1,warmer,no change,73.9,24,75.2,23.9,75,no change,0,0,11.6,52.8,Database 2
343,Sweden,-0.2,6,24.51,0.63,1.2,22.9,46.6,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.2,23.7,74.7,23.6,74.5,no change,0,0,11.6,52.8,Database 2
344,Sweden,0.7,15,29.21,0.86,1.7,22.3,49.5,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.1,23.3,73.9,23.1,73.6,no change,0,0,11.6,52.8,Database 2
345,Sweden,0.3,7,26.95,1.02,1.2,22.3,50.5,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,72.1,23.1,73.6,23,73.4,no change,0,0,11.6,52.8,Database 2
346,Sweden,0.9,20,30.16,0.86,1.8,22.6,49.6,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,less,72.7,23.5,74.3,23.4,74.1,no change,1,0,11.6,52.8,Database 2
347,Sweden,0.3,7,26.23,0.56,1.6,22.8,50.7,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73,23.5,74.3,23.4,74.1,no change,0,0,11.6,52.8,Database 2
348,Sweden,-0.3,7,24.07,0.75,1.2,22.1,23.8,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,71.8,22.6,72.7,22.5,72.5,no change,0,0,-0.6,30.9,Database 2
349,Sweden,-0.1,5,25.11,0.82,1.2,22.8,22.6,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73,23.2,73.8,23.2,73.8,no change,0,0,-0.6,30.9,Database 2
350,Sweden,0.7,17,28.38,0.67,1.9,23.3,22,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.9,23.8,74.8,23.7,74.7,no change,0,0,-0.6,30.9,Database 2
351,Sweden,1,24,30.34,0.9,2,22.9,21.9,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.2,23.5,74.3,23.5,74.3,no change,0,0,-0.6,30.9,Database 2
352,Sweden,0.3,6,26.48,0.98,1.2,23.3,23.5,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,73.9,23.5,74.3,23.5,74.3,more humid,1,0,-0.6,30.9,Database 2
353,Sweden,0,5,25.29,0.72,1.2,23.8,21.4,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,no change,74.8,24.5,76.1,24.3,75.7,more humid,1,0,-0.6,30.9,Database 2
354,Sweden,0.4,8,26.92,0.96,1.2,23.8,21.7,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,1,cooler,no change,74.8,24.5,76.1,24.5,76.1,more humid,2,0,-0.6,30.9,Database 2
355,Sweden,0.1,5,25.45,0.66,1.3,23.5,20.6,0,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998,Autumn,Cfb,Temperate oceanic,Gothenburg,Others,Air Conditioned,Mechanical Heating,0,no change,no change,74.3,24.6,76.3,24.4,75.9,no change,0,0,-0.6,30.9,Database 2
