,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
1404,Portugal,0.4,8,26.34,0.58,1.2,24.8,37.3,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,76.7,26.5,79.7,25.9,78.5,no change,0,13.78,18.5,65.2,Database 2
1405,Portugal,1.3,39,30.53,0.47,1.9,26,48.4,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,no change,no change,78.8,27.3,81.1,26.8,80.3,no change,0,13.78,18.5,65.2,Database 2
1406,Portugal,1.2,36,29.98,0.47,1.7,26.6,47.3,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,79.8,27.6,81.7,27.3,81.1,no change,1,9.84,18.5,65.2,Database 2
1407,Portugal,1,26,29.95,0.72,1.6,24.7,51.8,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,76.4,26.3,79.3,25.7,78.3,no change,0,9.84,18.5,65.2,Database 2
1408,Portugal,0.2,6,26.62,0.53,1.5,22,42.9,0.15,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,71.5,26.6,79.9,24.4,75.9,more humid,1,29.53,18.5,65.2,Database 2
1409,Portugal,0.2,6,26.02,0.84,1.1,23.6,40.2,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,74.4,24.2,75.6,24,75.2,no change,0,11.81,18.5,65.2,Database 2
1410,Portugal,0.9,24,28.91,0.51,1.5,25.4,50.5,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.8,27.3,81.1,26.6,79.8,no change,0,13.78,17.8,64,Database 2
1411,Portugal,0.3,7,26.65,0.53,1.6,22.2,42.1,0.17,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,71.9,26.1,79,24.2,75.5,no change,0,33.46,17.8,64,Database 2
1412,Portugal,0,5,25.29,0.63,1.2,23.9,38.9,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75,24.5,76.1,24.3,75.7,no change,0,19.69,17.8,64,Database 2
1413,Portugal,0.5,10,27.72,0.77,1.3,23,40.3,0.12,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,73.3,26.4,79.5,24.8,76.7,no change,0,23.62,17.8,64,Database 2
1414,Portugal,0.7,16,27.47,0.33,1.7,25,54.4,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,77.1,26.2,79.2,25.9,78.5,no change,0,3.94,17.8,64,Database 2
1415,Portugal,0.4,9,26.44,0.51,1.2,25.3,49.5,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.5,26.6,79.9,26.2,79.1,no change,0,7.87,17.8,64,Database 2
1416,Portugal,0.7,14,27.26,0.56,1.2,26,46.2,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2,cooler,no change,78.8,27.1,80.8,26.8,80.3,no change,0,3.94,17.8,64,Database 2
1417,Portugal,0.7,16,27.55,0.56,1.2,26.3,49.2,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,79.3,27.1,80.8,26.9,80.5,no change,0,3.94,17.8,64,Database 2
1418,Portugal,0.4,8,26.72,0.53,1.2,24,53.8,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75.1,27,80.6,25.8,78.4,no change,0,15.75,17.8,64,Database 2
1419,Portugal,0,5,25.23,0.58,1.2,23.9,54.9,0.23,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75,26.2,79.2,25,77,no change,0,45.28,17.8,64,Database 2
1420,Portugal,0.4,9,26.97,0.49,1.5,24.1,54,0.17,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75.5,26,78.8,25.1,77.2,no change,0,33.46,17.8,64,Database 2
1421,Portugal,0.4,8,26.49,0.58,1.2,24.9,57.3,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,less,76.9,25.5,77.9,25.3,77.6,no change,0,5.91,18.2,64.7,Database 2
1422,Portugal,1.3,38,31.43,0.63,1.9,25.3,55.2,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,less,77.6,26.3,79.3,26,78.8,no change,0,7.87,18.2,64.7,Database 2
1423,Portugal,0.5,10,27.01,0.6,1.2,24.8,56.4,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,76.6,26.3,79.3,25.8,78.4,no change,0,7.87,18.2,64.7,Database 2
1424,Portugal,1,28,29.68,0.44,1.8,25,57.4,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,1,cooler,less,77.1,26.6,79.9,26.1,78.9,more humid,2,9.84,18.2,64.7,Database 2
1425,Portugal,1.3,42,31.31,0.51,1.9,25.7,54.7,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,0,no change,no change,78.2,27.4,81.3,26.7,80,no change,0,17.72,18.2,64.7,Database 2
1426,Portugal,0.9,21,28.5,0.54,1.3,26,54.1,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Office,Naturally Ventilated,Mechanical Heating,1,cooler,less,78.8,27.3,81.1,26.8,80.2,more humid,1,17.72,18.2,64.7,Database 2
1427,Portugal,0.8,19,28.28,0.63,1.2,25.7,57.8,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,78.2,27.1,80.8,26.6,79.9,no change,1,13.78,19.8,67.6,Database 2
1428,Portugal,0.8,20,28.13,0.62,1.2,26.1,55.9,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,79,27.5,81.5,27.1,80.7,no change,0,7.87,19.8,67.6,Database 2
1429,Portugal,0.6,14,26.94,0.39,1.2,26.6,54.5,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2,cooler,less,80,27.6,81.7,27.2,81,more humid,3,9.84,19.8,67.6,Database 2
1430,Portugal,1.1,32,29.16,0.61,1.2,27,52.2,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2,cooler,less,80.7,28.5,83.3,28.1,82.5,more humid,2,5.91,19.8,67.6,Database 2
1431,Portugal,1.1,28,28.4,0.46,1.2,27.6,51.6,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,81.6,28.6,83.5,28.3,83,no change,0,5.91,19.8,67.6,Database 2
1432,Portugal,1.1,32,30.57,0.51,2,24,57.2,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,75.2,26,78.8,25.2,77.3,no change,0,15.75,19.5,67.1,Database 2
1433,Portugal,1.2,34,30.98,0.66,1.7,25,54.8,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.1,26.5,79.7,26.1,78.9,no change,0,7.87,19.5,67.1,Database 2
1434,Portugal,0.9,21,29.5,0.51,2,23.4,57.3,0.1,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,74.1,24.2,75.6,23.9,75,no change,0,19.69,19.5,67.1,Database 2
1435,Portugal,0.5,10,26.96,0.59,1.3,24.5,53.7,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,76.1,25.4,77.7,25.1,77.2,no change,0,11.81,19.5,67.1,Database 2
1436,Portugal,0.4,8,26.84,0.68,1.2,24.2,54.2,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75.5,25.5,77.9,25,77.1,more humid,2,11.81,19.5,67.1,Database 2
1437,Portugal,0.5,9,27.01,0.63,1.2,24.5,61.2,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,76,25.7,78.3,25.2,77.4,more humid,1,15.75,19.5,67.1,Database 2
1438,Portugal,1.7,60,32.73,0.44,2.6,24,55.3,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75.2,26.3,79.3,25.4,77.7,no change,0,15.75,19.5,67.1,Database 2
1439,Portugal,0.5,10,27.22,0.61,1.3,24.2,60.9,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,75.6,25.5,77.9,25,76.9,no change,0,15.75,19.5,67.1,Database 2
1440,Portugal,-0.1,5,25.01,0.52,1.2,22.9,46.5,0.07,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,73.1,25.8,78.4,24.6,76.4,no change,0,13.78,19.5,67.1,Database 2
1441,Portugal,0.1,5,25.49,0.63,1.2,23.4,49.1,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,74.1,24.7,76.5,24.3,75.7,drier,-1,9.84,19.5,67.1,Database 2
1442,Portugal,0.8,18,28.46,0.6,1.4,25.4,56.9,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,77.7,25.8,78.4,25.7,78.2,no change,0,5.91,19.5,67.1,Database 2
1443,Portugal,1.1,30,30.21,0.59,1.5,25.1,62.7,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.1,27.6,81.7,26.5,79.8,no change,0,17.72,19.5,67.1,Database 2
1444,Portugal,0.5,10,27.24,0.58,1.2,25,56.4,0.11,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,76.9,26.6,79.9,25.9,78.6,no change,-1,21.65,19.5,67.1,Database 2
1445,Portugal,1.8,67,33.18,0.47,2.4,26,50.3,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,78.8,27.8,82,27.1,80.9,more humid,2,11.81,19.5,67.1,Database 2
1446,Portugal,0.6,12,27.22,0.63,1.2,25.7,49.5,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2,cooler,less,78.2,26,78.8,25.9,78.6,more humid,2,11.81,19.5,67.1,Database 2
1447,Portugal,0.6,13,27.21,0.56,1.2,25.9,49.8,0.03,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,78.7,26.7,80.1,26.5,79.7,more humid,2,5.91,19.5,67.1,Database 2
1448,Portugal,0.9,22,28.79,0.57,1.4,25.7,51.1,0.09,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,78.2,27.1,80.8,26.5,79.8,no change,1,17.72,19.5,67.1,Database 2
1449,Portugal,0.6,12,27.01,0.59,1.2,25.4,44.2,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,77.7,26.8,80.2,26.3,79.4,no change,0,9.84,19.5,67.1,Database 2
1450,Portugal,0.4,8,26.19,0.51,1.2,25.1,43.9,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.2,26.6,79.9,26.1,79,no change,0,9.84,19.5,67.1,Database 2
1451,Portugal,1.2,36,29.96,0.43,2,25.3,44,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,2,cooler,no change,77.5,26.8,80.2,26.3,79.4,more humid,1,7.87,19.5,67.1,Database 2
1452,Portugal,0.6,12,27.9,0.61,1.3,24.6,50,0.13,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,no change,no change,76.4,26.6,79.9,25.7,78.3,no change,0,25.59,19.5,67.1,Database 2
1453,Portugal,0.6,13,27.83,0.43,2,21.6,50.9,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,70.9,24.6,76.3,23.4,74.1,no change,1,15.75,19.4,66.9,Database 2
1454,Portugal,0.1,5,25.32,0.57,1.2,23.7,39.8,0.04,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,74.6,25.2,77.4,24.7,76.4,no change,0,7.87,19.4,66.9,Database 2
1455,Portugal,0,5,25.7,0.58,1.2,23.5,52.1,0.13,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,74.3,25.4,77.7,24.5,76.1,no change,0,25.59,19.4,66.9,Database 2
1456,Portugal,0.3,7,25.99,0.51,1.2,25.1,49.4,0.02,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,77.3,26,78.8,25.8,78.4,no change,2,3.94,19.4,66.9,Database 2
1457,Portugal,1.1,33,29.91,0.48,1.8,26,49.1,0.01,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,-1,no change,no change,78.7,26.6,79.9,26.5,79.7,no change,2,1.97,19.4,66.9,Database 2
1458,Portugal,0.8,18,27.94,0.64,1.2,26,46.9,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,78.8,27.2,81,26.8,80.2,no change,0,9.84,19.4,66.9,Database 2
1459,Portugal,1,26,28.39,0.58,1.2,27.7,45.5,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,81.9,27.6,81.7,27.6,81.7,more humid,1,9.84,19.4,66.9,Database 2
1460,Portugal,1.8,67,32.76,0.46,2.5,25.8,44,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,78.4,27,80.6,26.6,79.9,no change,0,9.84,19.4,66.9,Database 2
1461,Portugal,0.8,20,28.02,0.6,1.2,26.2,47.2,0.06,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,79.2,27.6,81.7,27.1,80.8,no change,0,11.81,19.4,66.9,Database 2
1462,Portugal,1,25,29.24,0.51,1.6,24.9,54,0.05,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,76.8,27.3,81.1,26.5,79.6,no change,2,9.84,19.4,66.9,Database 2
1463,Portugal,0.4,8,26.56,0.51,1.6,22.8,46.3,0.2,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,73,26.9,80.4,24.8,76.6,no change,0,39.37,19.4,66.9,Database 2
1464,Portugal,0.4,9,26.62,0.56,1.3,24.5,46,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,1,cooler,no change,76,25.6,78.1,25.1,77.2,no change,0,15.75,19.4,66.9,Database 2
1465,Portugal,0.6,14,27.65,0.51,1.6,24.1,44.6,0.08,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,less,75.3,26.3,79.3,25.4,77.7,no change,0,15.75,19.4,66.9,Database 2
1466,Portugal,0.7,15,28.31,0.54,1.6,23.3,46.4,0.12,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1999,Summer,Csb,Warm-summer Mediterranean,Porto,Others,Mixed Mode,Mechanical Heating,0,no change,no change,73.9,26.9,80.4,25.2,77.4,no change,0,23.62,19.4,66.9,Database 2
