PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Thermal sensation
0.3,6,25.95,0.67,1.1,24.9,46.8,0.06,0
0.1,5,25.21,0.48,1.1,25.9,46.5,0.02,0
0.2,6,25.53,0.48,1.1,26,47.9,0.04,0
0.9,22,28.73,0.57,1.6,25.6,45.1,0.02,0
0.1,5,25.33,0.49,1.1,25.2,49,0.04,-1
0.2,6,25.55,0.42,1.3,25.5,48.3,0.07,0
0,5,24.97,0.63,1.1,25.3,46.9,0.22,0
0,5,24.98,0.46,1.3,25.2,47.8,0.19,0
0.2,6,26.14,0.67,1.1,25.2,48.2,0.13,0
0.2,6,25.66,0.48,1.3,25.1,47.2,0.04,0
0.3,7,25.92,0.55,1.1,26,46.7,0.05,0
0.8,17,27.65,0.74,1.1,26.7,42.3,0.06,0
0.7,16,27.29,0.55,1.3,27.6,40.3,0.03,0
0.8,19,27.76,0.7,1.1,26.7,42.6,0.02,0
0.9,22,28.25,0.49,1.6,26.9,40.4,0.06,1
0.7,14,27.31,0.48,1.4,26.5,41,0.1,1
0.5,10,26.28,0.55,1.1,27.1,40.4,0.04,0
0.3,7,25.81,0.55,1.1,27.1,39.4,0.09,0
-0.1,5,23.36,0.55,1.4,25.2,41,0.74,0
1,26,29.61,0.69,1.6,25.4,43.9,0.01,1
1.1,29,29.72,0.67,1.6,26.5,41.4,0.02,1
0.6,14,27.97,0.7,1.4,26.1,41.5,0.12,-1
0.9,21,29.05,0.7,1.6,25.5,42.7,0.06,0
0.8,20,28.68,0.64,1.6,25.3,43.6,0.06,-1
0.8,19,28.62,0.64,1.6,25.3,44,0.06,0
0.5,10,26.8,0.54,1.4,25.1,46,0.06,0
0.8,17,28.37,0.62,1.6,25.1,45.4,0.02,0
-0.1,5,24.71,0.55,1.1,25,45.5,0.01,1
1.1,30,30.8,0.7,1.9,24.8,49.5,0.07,1
0.3,7,26.23,0.7,1.1,25.2,47.9,0.01,0
1.2,35,31.37,0.74,1.9,25.2,48.1,0.02,0
0.7,16,27.95,0.52,1.6,25.4,49,0.01,0
0.9,21,29.38,0.74,1.6,24.6,49.4,0.05,0
0.8,20,29.08,0.7,1.6,24.4,48.3,0.07,0
0.2,6,25.93,0.79,1.1,24.9,47.5,0.25,0
-0.2,6,24.32,0.48,1.1,24.8,50.8,0.02,1
0.4,9,26.75,0.7,1.1,25.1,54.2,0.03,0
0.9,23,28.71,0.84,1.1,27.3,36,0.12,1
0.7,15,26.91,0.71,1.1,27.6,34.3,0.25,1
0.8,18,27.71,0.71,1.1,27.6,34.4,0.16,0
0.6,12,26.5,0.71,1.1,27.5,34.1,0.3,1
1,27,28.44,0.77,1.1,27.7,33.8,0.07,0
1.1,29,28.72,0.81,1.1,27.6,36.4,0.04,1
0.9,21,27.91,0.84,1.1,27.5,36.6,0.24,0
1.3,38,30.5,0.78,1.4,27.5,35.8,0.1,0
0.4,8,25.52,0.67,1.1,27.5,34.9,0.48,0
0.6,13,26.5,0.47,1.1,27.5,34.9,0.02,0
1.4,44,31.61,0.84,1.6,27.6,33.3,0.12,1
1.1,30,28.88,0.84,1.1,27.6,34.6,0.07,0
1,28,28.55,0.78,1.1,27.7,33.6,0.02,1
1,28,28.35,0.48,1.4,27.8,35.7,0.05,0
0.9,21,27.86,0.73,1.1,27.5,31.6,0.05,0
1.1,32,29.52,0.84,1.3,27.2,33.6,0.05,0
1,26,28.25,0.73,1.1,27.7,33.1,0.04,1
0.9,22,27.96,0.67,1.1,27.8,32.2,0.1,2
0.9,23,27.88,0.67,1.1,27.8,32.6,0.06,0
1,28,28.84,0.84,1.1,27.9,32,0.1,0
1.2,34,29.44,0.78,1.3,27.9,32.2,0.06,0
1.1,32,28.97,0.84,1.1,27.9,32.8,0.03,1
1.3,40,30.56,0.84,1.4,27.8,30.7,0.08,0
0.9,21,27.17,0.84,1.3,28,31,0.52,0
1,28,28.47,0.63,1.3,27.7,32.2,0.02,1
1.1,31,28.96,0.84,1.3,27.9,32.3,0.27,0
1,26,28.37,0.84,1.2,27.9,31.9,0.24,0
0.9,21,28.02,0.56,1.2,27.9,31.5,0.13,0
0.7,15,26.93,0.63,1.1,27.8,31,0.05,0
1.2,37,30.05,0.63,1.7,27.7,30.3,0.06,1
1.1,31,29.54,0.57,1.7,27,30.6,0.11,0
0.3,7,25.95,0.63,1.1,26.8,30.2,0.23,1
1.2,33,30.06,0.75,1.7,26.6,30.9,0.19,-1
0.7,15,27.23,0.7,1.1,26.9,31.7,0.04,0
0.3,7,25.65,0.57,1.1,27,30,0.22,0
0.7,17,27.4,0.7,1.1,27,31.7,0.06,1
0.9,24,28.24,0.57,1.4,27,31.5,0.04,1
1.1,30,29.26,0.7,1.4,27.2,31.8,0.03,1
0.9,23,27.9,0.7,1.1,27.5,31.7,0.03,1
0.8,20,27.67,0.7,1.1,27.4,30.1,0.02,0
0.8,20,27.49,0.64,1.1,27.6,31.8,0.05,1
1.2,37,29.81,0.7,1.4,27.7,30.7,0.06,0
1,27,28.36,0.75,1.1,27.7,30.5,0.02,1
1.2,34,29.88,0.78,1.4,27.3,31,0.04,0
0.7,14,27.26,0.7,1.1,27.1,28.9,0.18,0
1.1,30,29.39,0.7,1.4,27.3,31.2,0.1,0
0.9,22,27.99,0.64,1.2,27.4,29.5,0.09,0
1.2,34,28.24,0.57,1.1,29,31.8,0.02,1
1.1,29,28.38,0.7,1.1,28,31.4,0.02,1
1,26,27.95,0.57,1.1,28.3,33.6,0.09,0
0.9,21,27.85,0.57,1.1,28.1,27.4,0.14,0
0.9,24,27.6,0.57,1.1,28,27.7,0.08,0
1.3,39,29.54,0.6,1.4,28.5,32,0.03,2
1.2,34,29.29,0.7,1.2,28.3,31.7,0.13,1
1.1,32,28.73,0.7,1.2,28.1,28.8,0,0
1.1,31,28.86,0.7,1.3,28.1,30.1,0,0
1.2,37,29.72,0.7,1.4,28.1,30.2,0,0
1.2,35,29.29,0.64,1.4,28.8,30.5,0.04,0
0.1,5,25.29,0.51,1.1,25.7,40,0.01,0
0.2,6,25.49,0.55,1.1,25.9,37.9,0,1
0.1,5,25.18,0.49,1.1,26,39.4,0.03,0
0.1,5,25,0.44,1.1,26.1,39.3,0,0
0.1,5,24.89,0.42,1.1,26.1,40.7,0.02,0
0.1,5,25.13,0.49,1.1,26,42.3,0.01,0
0.9,23,27.9,0.48,1.4,27.2,34.6,0.02,0
0.5,11,26.55,0.59,1.1,26.8,32.6,0.01,0
0.6,11,26.62,0.6,1.1,26.7,32.5,0.05,0
0.7,16,27.16,0.55,1.3,26.8,31.3,0.01,0
0.4,9,26.05,0.49,1.1,26.8,31.7,0.05,0
0.8,17,27.43,0.59,1.1,26.5,31.4,0.09,0
0.5,9,26.53,0.55,1.4,25.2,35.5,0.09,0
0,5,25.01,0.58,1.1,25.7,37.3,0.1,0
0.1,5,25.56,0.64,1.1,24,43.1,0.03,0
1,25,29.45,0.79,1.5,25.7,39.2,0.03,0
0.6,12,26.99,0.74,1.1,26,36.8,0.01,0
0.6,13,27.19,0.74,1.1,26.1,36.9,0.04,0
0.5,10,26.44,0.54,1.1,26.4,35,0.02,0
1.3,42,30.97,0.79,1.6,27.2,33.3,0.02,1
1.2,34,29.32,0.55,1.6,27.4,33.1,0.02,0
1.1,29,28.72,0.48,1.6,27.2,34.7,0.02,1
1,27,29.11,0.77,1.3,26.9,42.7,0.02,1
0.8,19,28.15,0.58,1.4,26.2,42.6,0.01,1
0.5,10,26.47,0.52,1.3,26.1,40.4,0.03,0
-0.9,21,21.82,0.67,1.1,20.6,84.4,0.02,0
-1.1,29,21.23,0.64,1.1,20.4,84.8,0.02,0
-0.3,7,24.12,0.7,1.4,20.4,85,0.01,0
0,5,26.11,0.74,1.5,20.1,86.1,0,0
-0.5,10,23.24,0.94,1.1,20.1,86.1,0.01,0
-0.1,5,25.15,1.03,1.1,20.4,85.6,0,-2
-0.8,20,22.03,0.64,1.1,20.8,84.4,0.08,-1
0.5,11,29.18,0.8,1.7,20.9,83.9,0.01,0
-0.4,8,23.81,0.84,1.1,21,83.5,0.01,0
-0.2,6,24.54,0.88,1.1,21.2,84.5,0,0
-0.5,10,23.25,0.82,1.1,20.9,85.2,0.05,0
-0.2,6,24.7,0.88,1.1,21.5,83.7,0,0
-0.7,16,22.33,0.58,1.1,21.9,81.3,0,0
-0.3,7,23.83,0.75,1.1,21.9,81.7,0,0
-0.6,13,22.72,0.64,1.1,21.7,81.1,0,0
-0.3,7,23.99,0.82,1.1,21.2,82.9,0.03,-1
-0.4,9,23.44,0.7,1.1,21.8,81.6,0,0
-0.5,11,23.11,0.67,1.1,21.8,82.9,0,-1
0.3,7,26.29,0.64,1.1,24.5,72.7,0.01,0
0,5,25.16,0.7,1,23.4,75.6,0,0
0.6,13,27.91,0.77,1.1,24.5,72.8,0.02,1
0.8,18,28.79,1,1,24.8,71.2,0.03,0
0.4,8,26.74,0.67,1.1,25,70.1,0,1
0.4,8,26.59,0.67,1.1,25,69.6,0,0
0.2,6,26.12,0.77,1.1,24,76.4,0,0
0.1,5,25.6,0.69,1.1,23.9,77.2,0.02,0
0.2,6,25.84,0.67,1.1,24.2,76.9,0,1
0.2,6,26.15,0.67,1.1,24.3,76.6,0,0
0.2,6,26.11,0.67,1.1,24.4,75.7,0,0
0,5,25.37,0.67,1.1,23.5,76.1,0,0
-0.3,7,23.75,0.64,1.1,22.9,79.3,0,0
-0.1,5,24.68,0.77,1.1,23.1,76.4,0.01,0
-0.5,10,22.96,0.64,1.1,22.8,77.3,0.06,-2
0.1,5,26.1,0.95,1.1,22.6,78,0,0
0.6,12,28.74,0.64,1.7,22.5,78.6,0,0
0.5,10,28.51,1.03,1.3,22.4,79.8,0.02,0
-0.3,8,23.78,0.67,1.1,22.5,78.9,0,0
-0.4,8,23.58,0.67,1.1,22.7,77.1,0.01,0
-0.1,5,24.79,0.77,1.1,22.7,77.5,0.02,0
-0.3,7,23.99,0.67,1.1,22.7,77,0,0
-0.1,5,25.36,1.03,1,21.4,79.3,0.06,0
-0.1,5,25.25,0.99,1.1,21.3,80.3,0.04,0
-0.7,14,22.59,0.64,1.1,21.5,79.9,0.01,0
-0.4,8,23.84,0.77,1.1,21.6,78.8,0,-1
0.2,6,26.47,1.08,1.1,21.6,78.9,0,0
-0.2,6,24.71,0.88,1.1,21.4,79.8,0.04,0
-0.6,13,22.76,0.67,1.1,21.4,80.4,0,0
-0.5,10,23.24,0.7,1.1,21.7,79.2,0.04,0
-0.7,14,22.57,0.64,1.1,21.7,79.7,0.05,0
0.2,6,26.75,1.08,1.1,21.9,79.2,0.05,0
-0.5,10,23.24,0.64,1.1,22,79.4,0.03,0
-0.4,9,23.51,0.7,1.1,22.1,79.1,0.01,0
-0.5,10,23.16,0.64,1.1,22.3,77.1,0.07,0
-0.2,6,24.52,0.7,1.1,22.6,76.8,0.04,0
-0.3,6,24.19,0.64,1.1,22.8,75.8,0.01,0
0.5,11,28.12,0.55,1.7,22.8,75.8,0,0
0.3,6,26.7,0.88,1.2,23,76.1,0.02,0
1,28,32.59,1.04,1.7,22.8,77.1,0,0
-0.4,9,23.5,0.64,1.1,22.6,76.1,0,0
-0.4,8,23.63,0.64,1.1,22.6,75.9,0,0
-0.4,9,23.51,0.64,1.1,22.5,76.1,0.01,0
0.3,7,26.95,0.7,1.4,22.6,76,0,0
0.4,9,27.66,0.64,1.6,22.8,77.4,0.05,0
0.4,8,27.69,0.69,1.6,22.2,79.4,0.01,0
0.2,6,26.8,0.77,1.4,21.6,80.9,0,-1
-0.6,12,22.94,0.67,1.1,21.7,80.5,0,0
0.5,9,28.21,0.64,1.7,21.8,80.6,0,0
-0.6,14,22.65,0.64,1.1,21.6,81.6,0.02,0
-0.6,14,22.63,0.61,1.1,21.8,80.8,0,0
-0.5,11,23.06,0.64,1.1,22,80.8,0.01,0
-0.7,16,22.31,0.64,1.1,21.5,80.6,0.01,0
-0.2,6,24.47,0.82,1.1,21.8,80.1,0.03,0
-0.1,5,24.96,0.82,1.1,21.9,80.3,0.06,0
-0.5,10,23.79,0.64,1.1,22.2,79.4,0.12,0
0.5,10,28.48,0.88,1.4,22.3,79.2,0,-1
-0.9,23,21.81,0.69,1.1,20,82.7,0.04,-1
-0.4,9,23.66,0.73,1.3,20,82.7,0.04,0
-0.6,12,22.86,0.7,1.2,20.1,84.8,0.03,0
0.3,7,27.26,0.92,1.3,21.5,81.4,0.03,0
0.1,5,26.45,0.88,1.3,21.3,80.6,0.02,0
-0.5,11,23.09,0.7,1.1,21.6,78.7,0.02,0
0.4,8,27.85,0.94,1.4,21.2,79.7,0.02,0
-0.8,17,22.23,0.68,1.1,20.8,84.3,0.01,0
0.3,7,27.76,0.67,1.7,20.8,83,0.01,0
-0.4,8,23.88,0.88,1.1,20.8,83.4,0.07,0
0.3,6,27.29,0.88,1.4,21,82.4,0.03,0
-0.9,23,22.02,0.7,1,21.2,86.3,0.02,0
0.1,5,26.17,0.92,1.1,22.4,79.9,0.04,0
-0.3,7,23.99,0.7,1.1,22.4,78.5,0.02,0
0.5,11,28.76,0.89,1.4,22.3,79.1,0.03,-1
0.6,12,29.14,0.95,1.4,22,79.5,0.05,-1
0.2,6,26.39,0.97,1.1,22,80.7,0.08,0
-0.2,6,24.8,0.95,1.1,21.2,80.7,0.01,0
-0.7,15,22.4,0.68,1.1,21.2,82.1,0.03,-1
-0.5,10,23.38,0.8,1.1,20.8,83.6,0.06,0
0.4,9,28.33,0.79,1.6,20.9,84,0.04,0
0.5,10,28.89,0.84,1.6,20.9,84.4,0.01,-1
0.3,7,27.5,0.92,1.4,21,83.4,0.05,-1
-0.8,20,22.02,0.64,1.1,20.8,84.6,0.02,0
-0.2,6,24.86,0.74,1.3,21.1,84,0.01,0
0.1,5,26.41,0.63,1.6,20.8,84.4,0.02,0
-0.8,19,22.01,0.67,1.1,21,83.9,0.01,0
-0.6,12,22.98,0.71,1.1,21,84.2,0,-1
-0.7,15,22.7,0.63,1.1,21,84.7,0.08,0
-0.6,14,22.62,0.73,1.1,20.6,87.9,0.02,0
-1,25,21.68,0.56,1.1,21.1,85.5,0.05,0
-0.6,13,22.77,0.68,1.1,21.2,85.1,0.02,0
-0.4,8,23.83,0.74,1.1,21.7,83.9,0.05,0
0,5,25.42,0.74,1.1,22.1,81.4,0.04,0
0.1,5,25.95,0.97,1.1,21.4,82.9,0.04,0
0.1,5,26.43,0.84,1.3,21.5,85.6,0.04,0
-0.2,6,24.79,0.9,1.1,21,80.8,0.01,0
-0.2,6,24.3,0.7,1.2,22,80.8,0.01,0
-0.4,8,23.56,0.74,1.1,21.7,81.9,0.02,0
-0.7,16,22.36,0.6,1.1,21.7,81.5,0.02,0
-0.4,8,23.77,0.83,1.1,20.8,82.1,0.01,0
-0.6,13,22.63,0.74,1.1,20.8,83.8,0.02,0
-0.9,23,21.69,0.64,1.1,20.6,86.5,0.03,0
-0.4,8,23.84,0.89,1.1,20.6,86.5,0.02,0
-0.5,11,23.08,0.67,1.1,21.8,80.1,0.02,-1
0,5,25.46,0.94,1.1,21.9,79.8,0.01,0
-0.6,11,23.01,0.64,1.1,21.9,80,0.02,0
-0.1,5,25.25,0.74,1.3,21.8,79.6,0.04,0
-0.4,8,23.82,0.74,1.1,21.5,80.1,0.1,0
-0.1,5,25.02,0.7,1.3,21.5,80.1,0.1,0
0.1,5,26.27,0.97,1.1,21.9,79.3,0.11,0
0.4,9,28.51,0.88,1.4,21.9,79.3,0.11,0
-0.7,15,22.47,0.7,1.1,21.6,81,0.11,0
0,5,25.73,0.84,1.3,20.8,84,0.09,0
-0.3,7,24.11,0.7,1.3,21.3,82.2,0.06,-1
-0.3,7,24.1,0.74,1.3,20.5,86.1,0.08,0
-0.8,18,22.41,0.63,1.1,20.5,81.5,0.02,0
-0.1,5,25.36,0.97,1.1,20.5,81.5,0.02,0
-0.4,8,23.83,0.7,1.1,21.6,81.3,0.05,0
0.6,12,29.06,1.13,1.3,21.6,81.3,0.05,0
0.1,5,25.9,1,1.1,21.6,80.8,0.04,0
-0.8,20,21.93,0.67,1.1,20.9,80.9,0.02,0
0.1,5,26.32,0.93,1.4,20.2,83.9,0.08,-1
-0.4,8,23.68,0.92,1.1,20.4,85.9,0.03,-2
-0.3,7,23.96,0.57,1.5,20.4,84.4,0.03,-1
-0.3,6,24.37,0.7,1.3,20.6,83.6,0.02,0
-0.4,8,23.62,0.87,1.1,20.7,83.4,0.01,0
-1.1,31,21.46,0.66,1,21.3,82.9,0.03,0
-0.8,20,21.89,0.63,1.1,21.3,82.9,0.02,0
-0.6,11,22.92,0.72,1.1,21.4,82.7,0.01,-2
-0.3,7,24.34,0.86,1.2,20.4,82,0.04,0
-0.5,11,23.3,0.97,1,20.5,81.3,0.02,0
-0.5,10,23.33,0.84,1.1,20.6,81.5,0.05,0
-0.3,7,24.25,0.78,1.2,21,77.5,0.06,0
-0.9,24,21.83,0.57,1.1,21.2,76.8,0.1,0
-0.2,6,24.63,0.99,1,21.7,79.1,0.02,0
-0.1,5,25.17,0.96,1.1,22,74.8,0.02,0
-1,26,21.5,0.57,1.1,21.3,77.3,0.03,0
0,5,25.34,0.79,1.3,22.1,77.9,0.01,0
-0.1,5,24.54,0.79,1.1,23.2,77,0.01,0
0.9,24,31.66,0.92,1.7,23.3,76.2,0.07,0
0.4,8,27.4,0.8,1.4,23.2,76.4,0.02,0
-0.4,8,23.44,0.68,1.1,23.2,76.5,0.03,0
-0.1,5,24.6,0.77,1.1,23.3,77.5,0.02,0
0.5,10,28.05,0.99,1.3,23,74.7,0.02,0
-0.3,7,23.75,0.7,1.1,22.9,74.8,0.03,0
1.1,29,32.42,0.88,1.8,22.7,77.8,0.04,0
0.9,23,31.13,0.74,1.8,22.7,77.7,0.03,0
0.9,21,30.33,0.62,1.8,23.3,76,0.04,0
1.2,35,33.35,0.96,1.8,23.5,74.8,0.02,0
1,27,32.19,1.03,1.6,23,77.1,0.01,0
-0.3,6,24.08,0.84,1.1,22.5,74.1,0.03,0
0.3,7,27.27,0.83,1.4,22.4,75.5,0.02,-1
0.9,23,31.8,1,1.8,22.2,74.7,0.02,0
-0.4,8,23.15,0.74,1.1,23.5,71.8,0.03,0
0.4,8,27.74,0.97,1.4,22.7,73.8,0.05,0
-0.9,23,21.63,0.71,1,22.8,74.6,0.03,0
-0.4,9,23.49,0.83,1.1,21.3,80,0.07,0
0.4,9,28.02,1.18,1.2,22.2,78,0.02,0
-0.3,7,23.86,0.8,1.1,22.2,77.6,0.03,-1
-0.4,9,23.23,0.76,1.1,22.1,78.1,0.06,0
0.1,5,26.28,0.92,1.2,21.8,79.6,0.04,0
0.6,12,29.18,1.06,1.4,21.7,80.4,0.02,0
-0.4,9,23.38,0.75,1.1,22,77.3,0.01,0
0.1,5,26.04,0.96,1.2,22,77.4,0.02,0
0.8,18,31.08,1.02,1.7,21.9,77.5,0.02,0
0.5,9,28.48,0.97,1.4,21.8,77.5,0.01,0
0,5,25.66,1.02,1.1,21.3,76.5,0.01,0
-0.5,11,23.37,0.84,1,21.4,77.2,0.03,0
-0.4,8,23.98,0.73,1.1,21.6,77.3,0.02,0
-0.4,8,23.95,0.84,1,21.6,77.4,0.02,0
0.4,8,27.69,0.75,1.5,21.8,77.6,0.02,0
0.7,16,30.56,0.97,1.7,21.5,77.5,0.03,0
-0.1,5,25.05,0.98,1.1,21.5,77.4,0.03,0
-0.2,5,24.77,0.75,1.3,21.5,77.4,0.01,0
-1.1,29,21.36,0.48,1.1,22,77.7,0.02,0
0.7,16,30.53,1.2,1.4,21.9,77.8,0.03,0
0,5,25.3,0.84,1.2,22.4,77.2,0.02,0
0,5,25.29,0.93,1.1,22.3,76.6,0.03,0
-0.5,9,23.27,0.73,1.1,21.9,77.9,0.07,0
-0.6,12,23.08,0.78,1,22,77.8,0.02,0
0.5,11,28.75,0.92,1.4,22.1,78.1,0.02,0
0.1,5,26.25,0.84,1.3,22.2,78,0.03,0
-0.4,9,23.23,0.68,1.1,22.6,77.1,0.01,0
0.7,15,29.78,0.74,1.8,21.8,78.9,0.01,0
0.6,14,29.61,0.84,1.6,21.9,78.3,0.01,0
-0.4,8,23.79,0.74,1.1,22,79.4,0.01,0
-0.1,5,24.86,0.93,1.1,21.8,78.8,0.01,0
-0.7,14,22.74,0.78,1,22,78,0.01,0
-0.3,7,24,0.73,1.2,22.2,77.3,0.02,0
0.4,8,27.86,1.04,1.3,22.3,78.5,0.03,0
0.2,6,26.48,0.97,1.2,22.2,78.3,0.02,0
-0.2,6,24.39,0.68,1.3,22,78,0.01,0
-0.5,11,22.95,0.68,1.1,22.1,78.4,0.02,0
0,5,25.52,0.86,1.1,22.3,78.7,0.06,0
0.1,5,25.95,0.84,1.2,22.3,78.5,0.01,0
0.4,9,28.07,0.74,1.5,22.3,79.7,0.02,0
-0.3,7,23.96,0.84,1,22.3,79.9,0.02,0
-0.5,10,23.34,0.7,1.1,21.5,81.9,0.03,0
0,5,25.64,0.59,1.4,22,80.7,0,0
-0.4,8,23.68,0.66,1.1,22,80.8,0.01,0
-0.6,13,23.33,0.64,1.1,22,80.8,0.18,0
-0.5,11,22.9,0.63,1.1,22.3,80.8,0.05,0
-0.5,11,23.16,0.63,1.1,22.1,79.7,0.01,1
0,5,25.67,0.91,1.1,22.1,80.4,0,0
-0.5,11,23.07,0.63,1.1,22.1,80.2,0.01,0
-0.4,9,23.51,0.64,1.1,22.2,79.5,0.03,0
-0.4,9,23.44,0.64,1.1,22.4,78.9,0.02,0
0.5,11,28.52,0.7,1.6,22.3,78.9,0.02,0
0.2,6,26.61,0.67,1.4,22.2,79.7,0.01,0
-0.1,5,25.15,0.64,1.3,22.3,79.6,0,0
-0.3,7,24.09,0.7,1.1,22.3,79.5,0,0
-0.4,9,23.45,0.64,1.1,22.3,80,0.04,0
-0.6,12,22.92,0.61,1.1,22.2,80,0.01,0
-0.4,8,23.78,0.85,1,22.1,80,0.03,0
0.4,9,27.99,0.64,1.7,21.7,80,0.03,-1
0.1,5,26.02,0.67,1.4,21.6,80.7,0.01,0
0.6,14,29.82,0.82,1.7,21.6,81.5,0,-1
0.1,5,26.31,0.79,1.3,21.5,81.9,0.08,0
-0.6,12,22.86,0.53,1.3,21.6,81.9,0.03,-1
-1,25,22.11,0.61,1,21.6,81,0.1,0
-0.6,12,23.02,0.64,1.1,21.6,80.9,0.1,0
0.2,6,26.67,1.1,1.1,21.5,80,0.05,-1
0.5,10,28.79,1.03,1.4,21.3,80.7,0.01,-1
-0.6,14,22.58,0.64,1.1,21.7,80.5,0,0
-0.8,19,22.22,0.6,1.1,21.3,78.3,0.02,0
-0.1,5,25.26,1.02,1.1,21,79.2,0.01,0
0.1,5,26.24,1.04,1.2,21.3,78.6,0.02,0
-0.4,9,23.42,0.83,1.1,21.2,78.7,0.02,0
0,5,25.93,1.14,1.1,21,79.1,0.01,0
-0.1,5,25.12,0.84,1.3,21.1,78.9,0.01,0
0.3,7,27.57,0.92,1.4,21.8,76.6,0.02,0
0.3,7,27.04,1.08,1.1,22.5,75.1,0.01,0
0.1,5,26.17,0.79,1.3,22.4,74.9,0.01,0
-0.3,6,24.18,0.73,1.1,22.3,79.8,0.01,0
0,5,25.26,0.76,1.2,22.6,73.9,0.03,0
0.3,7,27.06,0.97,1.2,22.9,73.9,0.03,0
-0.6,12,22.71,0.57,1.1,22.9,72.8,0.02,0
0.1,5,25.82,0.84,1.2,22.8,72.9,0.03,0
0.3,7,27.14,0.92,1.3,22.9,72.4,0.04,0
0.2,6,26.4,1.01,1,23,73.7,0.01,0
0.6,12,28.8,1.02,1.3,22.9,73.7,0.02,0
0.1,5,25.64,0.74,1.2,23.3,72.5,0.02,0
0.1,5,25.85,0.84,1.1,23.3,72.3,0.03,0
0.3,7,27.02,0.99,1.1,22.7,79.8,0.05,0
0.1,5,25.71,0.88,1,23.1,78.3,0.02,0
0.5,11,28.13,0.59,1.6,23.1,78.3,0.02,0
-0.2,6,24.41,0.63,1.1,23.1,78.3,0.02,0
0.2,6,26.3,0.83,1.1,23.1,78.5,0.03,1
-0.4,9,23.5,0.66,1.1,22.3,78.7,0.02,0
-0.9,21,22.02,0.53,1.1,21.8,79.8,0.01,0
0.1,5,25.95,0.7,1.4,21.4,82.7,0.03,0
0.2,6,26.84,0.8,1.4,21.2,83,0.01,0
0.6,12,29.53,0.87,1.7,21,83.1,0.02,0
-0.7,16,22.62,0.83,1,20.9,84,0.02,0
-0.4,8,23.85,0.87,1.1,20.8,84,0.02,0
-0.3,7,24.2,0.7,1.3,20.8,83.9,0.02,0
-1.2,34,21.07,0.53,1.1,20.9,83.2,0.02,-2
-0.7,15,22.43,0.76,1.1,20.3,84.6,0.06,0
0,5,25.82,0.84,1.4,19.9,85.2,0.02,0
0.4,8,28.31,1.04,1.4,20.6,83.5,0.02,0
-0.4,8,23.84,0.92,1.1,20.5,83.5,0.02,0
-0.3,7,24.18,0.92,1.1,20.7,83.1,0.03,0
-0.6,12,22.95,0.8,1.1,20.6,84,0.01,0
0.1,5,26.58,0.91,1.3,20.9,82.9,0.02,0
0,5,25.73,0.66,1.5,20.8,82.9,0.02,0
-0.9,21,22.3,0.64,1,22,76.9,0.01,0
-0.8,18,22.18,0.55,1.1,22.1,77.4,0.01,-1
-1,26,21.56,0.52,1.1,21.7,78.8,0,0
-0.4,8,23.69,0.74,1.1,21.8,78.3,0.01,0
-0.6,12,22.91,0.67,1.1,21.9,78.3,0.01,0
-1,24,21.72,0.52,1.1,21.8,78.7,0,-1
0.4,8,27.51,0.68,1.6,21.9,78.6,0.01,0
0.5,10,28.55,0.67,1.7,21.8,80.3,0,0
-0.8,19,22.07,0.55,1.1,21.9,79.7,0.01,0
-0.9,22,21.91,0.52,1.1,21.9,79.9,0.02,1
-0.7,16,22.26,0.49,1.3,21.4,81.3,0,0
-0.9,24,21.74,0.55,1.1,21.5,81.1,0.01,0
-0.6,13,22.6,0.7,1.1,21.4,81.2,0.02,0
-0.7,14,22.52,0.67,1.1,21.4,81.1,0.03,-1
-0.8,17,22.05,0.46,1.3,21.5,81,0.01,0
-0.2,6,24.36,0.7,1.3,21.5,80.9,0.02,-1
0,5,25.61,0.64,1.4,21.6,80.7,0,0
0,5,25.51,0.67,1.4,21.8,80.5,0,0
-0.7,14,22.9,0.85,1.1,21.2,81.2,0.16,0
-0.8,19,22.09,0.64,1.1,21.1,81.9,0.07,0
-0.5,9,23.34,0.63,1.3,21,82.3,0.01,0
-0.9,21,21.81,0.64,1.1,21,82.5,0.02,0
-0.9,21,21.89,0.64,1.1,21,82.3,0.01,0
-0.7,16,22.31,0.7,1.1,21,82.8,0,0
0.2,6,27.04,0.82,1.4,21,82.7,0,0
0.4,8,28.14,0.92,1.4,21.4,82.6,0,0
-0.2,6,24.62,0.82,1.1,22.1,80.2,0,0
-0.5,11,23.03,0.64,1.1,22,80.4,0,0
1,27,32.58,0.97,1.9,22.1,79.8,0.05,0
0.3,7,27.03,0.88,1.3,22.1,79.5,0.01,0
-0.5,10,23.31,0.64,1.1,22.2,79.7,0.03,0
-0.6,13,22.62,0.64,1.1,21.9,79.7,0.02,0
-0.3,6,24.27,0.58,1.3,21.8,80.4,0.01,-1
0,5,25.25,0.58,1.4,21.8,79.8,0,0
-0.7,16,22.7,0.67,1,22.1,80,0,0
-0.4,8,23.74,0.82,1,22.2,79.6,0.03,0
-0.3,6,24.47,0.79,1,22.3,79.7,0,0
1,25,32.4,1.04,1.7,22.4,79.9,0,0
0.1,5,25.91,0.55,1.4,22.5,80.8,0,0
0.2,6,26.57,0.82,1.2,22.6,80.5,0.02,0
0.1,5,25.92,0.82,1.1,22.7,80.2,0.05,-1
-0.6,12,23.11,0.64,1,22.9,79.7,0.01,0
